	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.0	0.0	0.0	0.00038472137674	1.66003511778e-05	0.00922316399976
mix_2	0.0	0.0	0.0	0.000502580657769	0.0	0.000932945470742
mix_3	0.000317696848359	0.000878986453881	0.000178406548504	0.0	0.000144788335344	0.000252071631979
mix_4	0.00016846414524	9.6053367195e-05	9.59828150452e-05	0.0	8.891086609e-05	0.00570498111766
mix_5	0.000180495982398	0.000113608932464	0.000118162241321	0.0	0.000123323800037	0.00646682879878
mix_6	6.42342037501e-05	4.31658218364e-05	4.67269418072e-05	1.8420332797e-05	5.44002040603e-05	0.0112096496363
mix_7	0.000289220387811	0.000556037710852	0.000140816933327	0.0	0.000121817295716	0.00021708876461
mix_8	3.08794768217e-05	0.0	0.0	0.000157111659271	0.0	0.00227444460204
mix_9	1.52084726842e-05	3.84652134186e-05	4.799166184e-05	9.55380098412e-05	8.03678712269e-05	0.0186788544941
mix_10	0.000269856347277	0.000427265571268	0.000110679253622	0.0	7.03616331989e-05	0.000107378998725
mix_11	0.0	0.0	0.0	0.000485699090449	0.0	0.00145001780713
mix_12	0.0	0.0	0.0	0.000281146046195	2.12305469816e-05	0.00700849450196
mix_13	0.000292956444438	0.000387816759725	0.00012521672071	0.0	0.000112543688228	0.000252377125028
mix_14	0.000283934111973	0.000385887177798	0.000113139617329	0.0	7.67358963375e-05	0.000212437069681
mix_15	0.000331762550316	0.000837066594152	0.000183185294083	0.0	0.000197501890646	0.00100024183404
mix_16	0.000247471635678	0.000552771040185	0.000131966920443	0.0	0.000102364595845	0.000539524587325
mix_17	0.000472512005841	0.00143396818327	0.0001731747685	0.0	0.000110838516607	0.0556563302362
mix_18	0.0	0.0	0.0	0.000482192594465	0.0	0.00186070655075
mix_19	8.65900882861e-05	4.0090948467e-05	4.28550003753e-05	1.24967209352e-05	4.57357971356e-05	0.0114432562796
mix_20	0.000393689219501	0.00191015335078	0.000236555933109	0.0	0.000201051684523	0.0236315497185
mix_21	0.000275655699135	0.000576148129854	0.000136749094109	0.0	0.00010311701881	9.01819901247e-05
mix_22	0.000110268491253	5.70306110526e-05	6.86433242702e-05	0.0	9.30819335616e-05	0.0139235050639
mix_23	0.000124431230339	4.94893486303e-05	4.9148345368e-05	0.0	3.94728019947e-05	0.0108103708067
mix_24	0.0	0.0	0.0	0.000500239176433	0.0	0.00153949752853
mix_25	7.37720495147e-05	6.79005725888e-05	6.07012469018e-05	0.0	4.35947278027e-05	0.00789716544591
mix_26	0.000326454967809	0.00129946472883	0.000233124710024	0.0	0.000242799903697	0.00172148316561
mix_27	0.0	0.0	0.0	0.000471292725753	0.0	0.00185777806004
