	Neutrophils	Lymphocyte	Monocytes	Other
S10001	9.876344	48.630636	8.394168	0
S10006	9.870836	49.176634	8.300158	0
S1001	9.906748	49.714756	8.46779	0
S10010	10.163978	49.479588	8.525818	0
S10011	9.78492	49.778882	8.463102	0
S10014	9.859046	48.733876	8.236764	0
S10026	9.893658	49.651478	8.398018	0
S10032	9.930844	49.997482	8.669386	0
S10036	9.866652	47.77136	8.01291	0
S10042	10.107932	50.326016	8.581808	0
S10044	10.171832	50.597902	8.487716	0
S10049	9.952618	49.819636	8.467014	0
S10057	9.50595	47.36371	8.022458	0
S10062	10.014572	49.791222	8.624454	0
S10066	10.171862	49.132276	8.661314	0
S10067	9.851638	49.643258	8.273854	0
S1007	9.862508	48.807372	8.303602	0
S10073	10.028666	50.71643	8.517602	0
S10077	9.833004	48.918324	8.535024	0
S10080	10.08236	50.521782	8.656012	0
S10082	9.863468	49.74884	8.416182	0
S10087	9.928736	49.783654	8.584872	0
S10089	9.92651	47.96058	8.306016	0
S1009	9.757738	50.521316	8.515586	0
S10090	9.73005	47.262262	8.168078	0
S10093	9.828794	48.940692	8.24398	0
S10094	10.043838	50.115914	8.537298	0
S1010	10.016256	49.857316	8.641598	0
S10111	9.875776	50.648712	8.452934	0
S10116	9.566496	50.136242	8.403692	0
S10119	9.852712	49.599216	8.23021	0
S10121	9.875754	48.878426	8.30332	0
S10130	9.963264	48.685552	8.441044	0
S10140	10.084768	49.84385	8.569148	0
S10142	9.696654	49.339548	8.307922	0
S10150	10.232672	48.864914	8.562068	0
S10155	10.030318	49.918456	8.465152	0
S1016	9.823568	47.861322	8.20947	0
S10163	10.040148	50.005644	8.689736	0
S10167	9.890412	50.11175	8.302438	0
S10168	9.756532	49.528006	8.266002	0
S10173	9.800888	50.304116	8.387862	0
S10175	9.940584	49.44086	8.37969	0
S10179	9.952192	51.60944	8.700636	0
S10186	9.52453	49.389232	8.289524	0
S1019	9.686374	48.93737	8.28961	0
S10190	10.055056	51.083064	8.542654	0
S10195	9.949818	49.136246	8.397202	0
S10196	10.173842	50.715954	8.532764	0
S10200	9.96778	49.20716	8.416972	0
S10201	10.099446	47.16979	8.336104	0
S10202	9.94069	49.428488	8.490492	0
