	Neutrophils	Lymphocyte	Monocytes	Other
S10001	0.155568323799	0.729012970493	0.115418705708	0
S10006	0.141577053358	0.741451197031	0.116971749611	0
S1001	0.118905233433	0.705098773428	0.175995993138	0
S10010	0.192674277002	0.638897828397	0.168427894601	0
S10011	0.126534094012	0.728318284897	0.14514762109	0
S10014	0.122915725869	0.726520028907	0.150564245224	0
S10026	0.137216606668	0.737558831984	0.125224561348	0
S10032	0.117106294171	0.704741850518	0.178151855312	0
S10036	0.177579923556	0.6952489738	0.127171102644	0
S10042	0.132253706853	0.722785635726	0.144960657421	0
S10044	0.140409993687	0.734576761154	0.125013245159	0
S10049	0.111160181564	0.777072572984	0.111767245452	0
S10057	0.0934288489816	0.750630763259	0.155940387759	0
S10062	0.123827638517	0.672644297798	0.203528063685	0
S10066	0.200097239913	0.625828514601	0.174074245486	0
S10067	0.0949985807856	0.792627544777	0.112373874437	0
S1007	0.154195495784	0.748887512181	0.0969169920355	0
S10073	0.0946582069029	0.828081406986	0.0772603861115	0
S10077	0.125736227679	0.746542715016	0.127721057305	0
S10080	0.131811406298	0.716959316876	0.151229276826	0
S10082	0.0874728105785	0.797743778729	0.114783410692	0
S10087	0.129842049712	0.689037730767	0.18112021952	0
S10089	0.180806345441	0.67603596644	0.143157688118	0
S1009	0.0878915400538	0.809914880335	0.102193579611	0
S10090	0.182527094335	0.718684322214	0.0987885834511	0
S10093	0.186157604533	0.711741167269	0.102101228198	0
S10094	0.127420857771	0.748552291484	0.124026850745	0
S1010	0.121828014131	0.720957710821	0.157214275048	0
S10111	0.121167047865	0.763003856563	0.115829095573	0
S10116	0.0633426439126	0.825582306408	0.111075049679	0
S10119	0.100644621506	0.77019786665	0.129157511843	0
S10121	0.124674550306	0.712919785723	0.16240566397	0
S10130	0.178905538751	0.691596903418	0.129497557831	0
S10140	0.165213599159	0.680501571272	0.154284829569	0
S10142	0.119205085545	0.742435763273	0.138359151181	0
S10150	0.254699502477	0.63545481915	0.109845678373	0
S10155	0.123271022893	0.718453032681	0.158275944426	0
S1016	0.15207502	0.67562600499	0.17229897501	0
S10163	0.124318558657	0.724483651333	0.151197790009	0
S10167	0.116755098911	0.773055673453	0.110189227635	0
S10168	0.117324706031	0.769957027712	0.112718266257	0
S10173	0.106252577827	0.775736946551	0.118010475623	0
S10175	0.129357349115	0.742168189858	0.128474461028	0
S10179	0.126045920619	0.773587138368	0.100366941013	0
S10186	0.051589351805	0.782831200063	0.165579448132	0
S1019	0.0788514585668	0.781788932653	0.13935960878	0
S10190	0.108087262939	0.757578887558	0.134333849503	0
S10195	0.190318330636	0.70189727862	0.107784390744	0
S10196	0.131721408611	0.752110971543	0.116167619846	0
S10200	0.134406494984	0.695669553163	0.169923951854	0
S10201	0.290004046782	0.558712242396	0.151283710822	0
S10202	0.0922917961127	0.759202598198	0.14850560569	0
S10205	0.124218830724	0.767429981432	0.108351187843	0
S10211	0.131740121599	0.707034205761	0.16122567264	0
S10221	0.13769252244	0.72525776559	0.13704971197	0
S10222	0.189537280889	0.654793055348	0.155669663762	0
S10226	0.160072203011	0.725825858721	0.114101938267	0
S10227	0.144352804091	0.754477862381	0.101169333528	0
S10228	0.139570056193	0.717632070824	0.142797872983	0
S10232	0.106967888526	0.817439507271	0.0755926042029	0
S10248	0.138655144278	0.752123482149	0.109221373574	0
S10249	0.170706198062	0.64279639767	0.186497404268	0
S1025	0.116358541164	0.648983361293	0.234658097543	0
S10266	0.195632832676	0.680423815537	0.123943351787	0
S10269	0.161329611147	0.691167733103	0.14750265575	0
S10272	0.158322896911	0.722723181949	0.118953921141	0
S10273	0.12562210659	0.761236184254	0.113141709157	0
S10274	0.152769643366	0.732111473086	0.115118883548	0
S1028	0.16700131227	0.715525981952	0.117472705777	0
S10280	0.0766750269453	0.709273026004	0.214051947051	0
S10283	0.0917514853857	0.756408898898	0.151839615716	0
S1029	0.117947785522	0.751787282798	0.13026493168	0
S10292	0.101826045191	0.799381109004	0.098792845805	0
S10294	0.128337718967	0.77281999492	0.0988422861125	0
S10302	0.132328529233	0.763365980175	0.104305490592	0
S10303	0.105970500051	0.745800605136	0.148228894812	0
