	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.0382770773598	0.13370346225	0.136342789033	0.461630617872	0.177351180728	0
mix_2	0.0295464124227	0.112075537293	0.128850919429	0.540989053275	0.131004292845	0
mix_3	0.0906800708152	0.334624483083	0.195934284226	0.175240582865	0.174979057838	0
mix_4	0.106295459547	0.216447939503	0.163132730084	0.29804947367	0.175071155174	0
mix_5	0.0825510122417	0.198542760354	0.198640498935	0.269439853546	0.21308321841	0
mix_6	0.0729503015826	0.170582783282	0.172189259811	0.374944419348	0.164063980875	0
mix_7	0.134605034393	0.230943721219	0.175621713298	0.227402152483	0.196822096033	0
mix_8	0.119354436884	0.166199280256	0.126628838145	0.439404630996	0.0975001110539	0
mix_9	0.0438578755216	0.179749218147	0.163463950984	0.373306555341	0.193927085348	0
mix_10	0.163289879033	0.205168870801	0.180913532517	0.291288964139	0.119734219141	0
mix_11	0.0437441851442	0.135753980952	0.116442065245	0.51512172732	0.132299678096	0
mix_12	0.0271172388342	0.162433919943	0.168567571473	0.453071605732	0.137434944598	0
mix_13	0.168184346079	0.189106910744	0.16695698203	0.231445499078	0.207887159505	0
mix_14	0.177111608567	0.179342263297	0.180063087158	0.282673007884	0.140871251221	0
mix_15	0.150720122313	0.16674055964	0.211256325063	0.149824932292	0.292452472081	0
mix_16	0.096600725569	0.266728781276	0.178321721091	0.26001104309	0.161176731631	0
mix_17	0.250712018759	0.275016016501	0.223955514073	0.0741357317432	0.15753847672	0
mix_18	0.0417659713741	0.101686674338	0.118147455556	0.570706110174	0.107451598607	0
mix_19	0.106412231525	0.149006627481	0.16838344109	0.375433395382	0.154133155222	0
mix_20	0.0696992440441	0.314940098507	0.301932073269	0.0722166535071	0.22314117395	0
mix_21	0.124907908049	0.223329063595	0.207386788114	0.248860640307	0.158014113791	0
mix_22	0.117416806755	0.13529073423	0.156461258846	0.3414132129	0.203811591411	0
mix_23	0.128895188996	0.189825846796	0.142040570204	0.36962564344	0.124997587407	0
mix_24	0.0261990410856	0.0867110183738	0.108751989787	0.578517711538	0.139467456827	0
mix_25	0.0434992682618	0.23544265416	0.182817428585	0.378772321603	0.113987644552	0
mix_26	0.0458518066781	0.323989786917	0.240434104813	0.0807602247659	0.289944082792	0
mix_27	0.127367830626	0.0706680805696	0.0872177501169	0.485636430146	0.171569154595	0
mix_28	0.0995238677071	0.327006743995	0.253663898244	0.0825621615282	0.218313095063	0
mix_29	0.0705066796804	0.1852734215	0.165091586044	0.356101460032	0.178275410113	0
mix_30	0.0846261419504	0.190706072333	0.166000780408	0.348457757364	0.16590210508	0
mix_31	0.0654468373203	0.227453000327	0.14858900527	0.37424002305	0.139477779319	0
mix_32	0.0853331311506	0.223915106485	0.182993173737	0.291183466856	0.177008123445	0
mix_33	0.09013921859	0.185072834555	0.132184828345	0.393560845858	0.151535454972	0
mix_34	0.0291215618088	0.13532322911	0.137228989448	0.493005957845	0.151263755618	0
mix_35	0.0640269909775	0.144103385171	0.176642203721	0.402521051847	0.165296241582	0
mix_36	0.141357239888	0.283922167667	0.144850714618	0.234895604198	0.160066240349	0
mix_37	0.129675381356	0.267888258929	0.155985821997	0.273158556604	0.136782361505	0
mix_38	0.0646739575161	0.343126658631	0.205717340478	0.123143216065	0.239432099652	0
mix_39	0.153296446704	0.207038201627	0.207789656223	0.154879219605	0.248551857392	0
mix_40	0.0920735586001	0.213809979616	0.120579434456	0.39420606664	0.132477720946	0
mix_41	0.0453871376323	0.128178928333	0.151948815558	0.449551475355	0.173008612869	0
mix_42	0.162124966134	0.294048803082	0.225143018785	0.0983328282241	0.199059298735	0
mix_43	0.0350882529734	0.230079272348	0.201935356687	0.25901228437	0.237311772796	0
mix_44	0.0512514368959	0.297094302901	0.173812895506	0.232215342248	0.212188712576	0
mix_45	0.0267012564174	0.274827490138	0.18774487051	0.35205474384	0.115944991797	0
mix_46	0.0891749961015	0.223742146239	0.262514906657	0.170143375416	0.224514154446	0
mix_47	0.0977662900318	0.184761119076	0.147668473946	0.393821007392	0.128617716699	0
mix_48	0.119521969131	0.0552136967987	0.0751326203552	0.512932623477	0.178249898121	0
mix_49	0.105802898904	0.10916256769	0.140758451618	0.41172672105	0.182384168375	0
mix_50	0.1298228245	0.32373269673	0.207081703007	0.176806135117	0.133750783117	0
mix_51	0.111505718335	0.105636328888	0.0930254888615	0.457011407474	0.179104731017	0
mix_52	0.176792492441	0.272876144135	0.183692316863	0.114575828749	0.227464587617	0
mix_53	0.1102466558	0.124757606654	0.116208719544	0.43015192516	0.166780053385	0
mix_54	0.170439280059	0.233119221129	0.259562587287	0.124214473772	0.187294007923	0
mix_55	0.102569166462	0.134859856053	0.128637160853	0.421327141563	0.162206063031	0
mix_56	0.0728424866572	0.292559395852	0.198921003748	0.284732748303	0.112985781365	0
mix_57	0.026709880627	0.211131752985	0.149290385045	0.394043500107	0.171829429526	0
mix_58	0.0862529477049	0.22670032725	0.1875881866	0.253245040113	0.209562721734	0
mix_59	0.0313609659436	0.129144121457	0.17366399919	0.442104711255	0.172662614329	0
mix_60	0.14385441354	0.187358914876	0.173971287137	0.33471986718	0.116501840439	0
mix_61	0.126651416369	0.40135207087	0.219796815018	0.0826017603245	0.150359376671	0
mix_62	0.107583774327	0.334521672624	0.186372478442	0.129218485871	0.217099791233	0
mix_63	0.0372875319299	0.186108320172	0.155777682384	0.425166757693	0.14687958409	0
mix_64	0.101277835906	0.19546737434	0.128871125804	0.424532775421	0.100643096177	0
mix_65	0.0830149513955	0.192428414071	0.167161288913	0.26980058989	0.248549307013	0
mix_66	0.108875288936	0.0910338867988	0.108340032221	0.457684328324	0.179511021045	0
mix_67	0.152830719534	0.262706393046	0.209259450232	0.110252121346	0.241811544314	0
mix_68	0.0592812958011	0.227157342236	0.243836088622	0.172013543373	0.2687985193	0
mix_69	0.096210888232	0.177100458983	0.133170136447	0.430321119952	0.112831407555	0
mix_70	0.167610228517	0.0759825357448	0.102215530227	0.3408857778	0.266904474833	0
mix_71	0.132653129787	0.0937380565114	0.102184077605	0.520942560176	0.0925927203564	0
mix_72	0.213246860244	0.262115370872	0.156872371419	0.188147224631	0.148186211643	0
mix_73	0.155358386625	0.136257501247	0.158146648835	0.266492302171	0.243101327639	0
mix_74	0.116066191868	0.214459231714	0.127505928402	0.330385208877	0.167229511869	0
mix_75	0.105047673468	0.110612735897	0.0863581853531	0.488794829955	0.15263027888	0
mix_76	0.05317147493	0.240594269043	0.207512377306	0.237913433357	0.225409777791	0
mix_77	0.0664874945302	0.351054256567	0.255819027992	0.0956376796896	0.21028349053	0
mix_78	0.0887855458929	0.130667753591	0.143326258618	0.420996699524	0.165734988698	0
mix_79	0.0416598685786	0.161967511177	0.148426923258	0.46338949228	0.133093400509	0
mix_80	0.133558404069	0.230797726081	0.191788333928	0.283618516183	0.121779810232	0
mix_81	0.0775962276017	0.304369087087	0.200579308852	0.259135092823	0.122779729999	0
mix_82	0.102096541376	0.159024849975	0.164591587367	0.384921680485	0.141120865977	0
mix_83	0.0889677503815	0.127619745472	0.109738721319	0.468883731858	0.151228467679	0
mix_84	0.0964287984322	0.244808987045	0.185907078933	0.300517015274	0.132104105862	0
mix_85	0.0755426339642	0.268943566443	0.199863076794	0.288522155792	0.128833453564	0
mix_86	0.0522786686785	0.328390257471	0.218168380275	0.166005962838	0.206582608551	0
mix_87	0.0621910890032	0.253471021542	0.177333325911	0.359283502758	0.104511466262	0
mix_88	0.0944063502082	0.249964873212	0.197468472299	0.227186905212	0.196500331072	0
mix_89	0.0879160218722	0.302509746698	0.238895820501	0.143290858257	0.201263574808	0
mix_90	0.0576570791994	0.213731572904	0.1786697881	0.384145735554	0.119894649638	0
mix_91	0.0848212575572	0.115397623893	0.116922596463	0.449460341677	0.179836931599	0
mix_92	0.0804496689013	0.219194936457	0.154519537522	0.378053920282	0.122409857984	0
mix_93	0.0299676718611	0.0901458002691	0.0988616712245	0.606893693411	0.111607678411	0
mix_94	0.0279596162458	0.0977282418427	0.144636636731	0.490024670327	0.184413907448	0
mix_95	0.116022233245	0.0924170208415	0.103785616595	0.438859047372	0.195652774493	0
mix_96	0.100717790534	0.0985865380346	0.11901366735	0.401708655394	0.229582853432	0
mix_97	0.073835533506	0.165069802122	0.156968925689	0.415467577213	0.139744626966	0
mix_98	0.0953654970455	0.185126403765	0.136077443534	0.40705237561	0.128308753622	0
mix_99	0.0754197113534	0.42799538292	0.254653330496	0.0595490361009	0.167098713326	0
mix_100	0.0851817763255	0.220809186415	0.164786443562	0.351196469185	0.134439743241	0
