	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.0	0.24721051744	0.269964999538	0.161453757214	0.0924469088579	0.22892381695	0	0
mix_2	0.0	0.198923001811	0.269690374969	0.269314569734	0.0807549813102	0.181317072175	0	0
mix_3	0.0	0.124745270318	0.212118514398	0.163636790954	0.273428610852	0.226070813478	0	0
mix_4	0.0	0.318796517273	0.281272703922	0.0428618053221	0.181502062738	0.175566910745	0	0
mix_5	0.0	0.217700828344	0.280759630468	0.0453801178486	0.257952087114	0.198207336225	0	0
mix_6	0.0	0.281777146016	0.297591149053	0.0675660239506	0.182112268447	0.170953412534	0	0
mix_7	0.0	0.180041066923	0.25211503287	0.0840536180573	0.284320372606	0.199469909544	0	0
mix_8	0.0	0.164489242443	0.272092368458	0.173274410392	0.209374456025	0.180769522681	0	0
mix_9	0.0	0.364155952849	0.280782043392	0.0621658534923	0.122075017782	0.170821132484	0	0
mix_10	0.0	0.315654148188	0.181760265407	0.110432443111	0.136240917084	0.255912226209	0	0
mix_11	0.0	0.303366736768	0.25824196043	0.18600442127	0.00318042275964	0.249206458772	0	0
mix_12	0.0	0.24990018225	0.269796328259	0.0609079901875	0.23505264649	0.184342852813	0	0
mix_13	0.0	0.350773724268	0.223822803901	0.162594412892	0.0837232308465	0.179085828092	0	0
mix_14	0.0	0.36405722438	0.250253550827	0.0710077665317	0.0800262144252	0.234655243836	0	0
mix_15	0.0	0.210848036	0.273349672744	0.137038383634	0.209469973777	0.169293933846	0	0
mix_16	0.0	0.130357525624	0.172317501941	0.189764949399	0.344160535403	0.163399487633	0	0
mix_17	0.0	0.164953586881	0.154266387317	0.186724065166	0.328531435536	0.1655245251	0	0
mix_18	0.0	0.353697018467	0.14903376935	0.202597976427	0.0545654137712	0.240105821984	0	0
mix_19	0.0	0.112336563444	0.227536662475	0.189469160466	0.255296529467	0.215361084149	0	0
mix_20	0.0	0.2944929857	0.262456017695	0.204572984828	0.0779366589524	0.160541352824	0	0
mix_21	0.0	0.260146138549	0.147505865016	0.161140643438	0.262011280357	0.169196072639	0	0
mix_22	0.0	0.299608255058	0.269745948109	0.0461603767837	0.122069639687	0.262415780362	0	0
mix_23	0.0	0.335379686989	0.246632360641	0.171437718066	0.0362026968415	0.210347537463	0	0
mix_24	0.0	0.238663056238	0.252886523207	0.0937824915607	0.248535979584	0.16613194941	0	0
mix_25	0.0	0.338342598186	0.292148094161	0.110269364056	0.0866930570058	0.172546886591	0	0
mix_26	0.0	0.252470534139	0.12574378566	0.17659363585	0.234921000609	0.210271043743	0	0
mix_27	0.0	0.293758866697	0.27159296854	0.151569979993	0.0764559491014	0.206622235669	0	0
mix_28	0.0	0.281311426574	0.267864633864	0.111006698922	0.165528596218	0.174288644421	0	0
mix_29	0.0	0.259685572614	0.274551321361	0.14221714498	0.0905618667102	0.232984094335	0	0
mix_30	0.0	0.327231978248	0.271801094451	0.0763294856478	0.136718320985	0.187919120668	0	0
mix_31	0.0	0.29671707668	0.234500035434	0.132294908007	0.115783597335	0.220704382544	0	0
mix_32	0.0	0.398172883918	0.250994148364	0.0493917419405	0.0360149661843	0.265426259593	0	0
mix_33	0.0	0.278175172107	0.223041712781	0.142616447713	0.121697077414	0.234469589984	0	0
mix_34	0.0	0.210607228246	0.147215584436	0.224722169092	0.152107917533	0.265347100693	0	0
mix_35	0.0	0.266052548947	0.287207055459	0.0617633132425	0.182582514252	0.2023945681	0	0
mix_36	0.0	0.249378985277	0.255231902075	0.0614253811593	0.201016774106	0.232946957383	0	0
mix_37	0.0	0.172293083463	0.210247381464	0.157596033197	0.282511588932	0.177351912944	0	0
