	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.13838991144	0.161740550691	0.294920559568	0	0	0	0	0
mix_2	0.172036614078	0.170202113866	0.290553939026	0	0	0	0	0
mix_3	0.161804243462	0.144628277572	0.23830269698	0	0	0	0	0
mix_4	0.151602887679	0.198310918468	0.309507863566	0	0	0	0	0
mix_5	0.152986921215	0.173776084727	0.287799078907	0	0	0	0	0
mix_6	0.15282283974	0.19605129106	0.312132078196	0	0	0	0	0
mix_7	0.159213865236	0.162767250516	0.277021374429	0	0	0	0	0
mix_8	0.152765042371	0.167792468843	0.28923186546	0	0	0	0	0
mix_9	0.152110913388	0.199170483111	0.310454128911	0	0	0	0	0
mix_10	0.165542192127	0.176485744721	0.252857228376	0	0	0	0	0
mix_11	0.16327923249	0.16244156588	0.290140565135	0	0	0	0	0
mix_12	0.13798435982	0.188704941984	0.290201219111	0	0	0	0	0
mix_13	0.140777754898	0.206109103126	0.281768812793	0	0	0	0	0
mix_14	0.155292686548	0.186438217283	0.286024267971	0	0	0	0	0
mix_15	0.153663608832	0.179689569304	0.288576445926	0	0	0	0	0
mix_16	0.173941938801	0.156850865078	0.245631758952	0	0	0	0	0
mix_17	0.169976031914	0.171264707748	0.255225608883	0	0	0	0	0
mix_18	0.166152072556	0.190145595101	0.241729189837	0	0	0	0	0
mix_19	0.145150969081	0.153032177309	0.249391494708	0	0	0	0	0
mix_20	0.161787789097	0.198048470957	0.309265152285	0	0	0	0	0
mix_21	0.153924596224	0.193149555218	0.265068706759	0	0	0	0	0
mix_22	0.146756706973	0.171012228789	0.282512506771	0	0	0	0	0
mix_23	0.158736599908	0.180528902855	0.291280077578	0	0	0	0	0
mix_24	0.152754728317	0.190335106147	0.295325184898	0	0	0	0	0
mix_25	0.15522115222	0.201221733924	0.310154787993	0	0	0	0	0
mix_26	0.150889604935	0.178172613475	0.237966677186	0	0	0	0	0
mix_27	0.15491309037	0.176658769138	0.294453359229	0	0	0	0	0
mix_28	0.155997247789	0.191412051148	0.29872804069	0	0	0	0	0
mix_29	0.152641983822	0.165616184973	0.291017402109	0	0	0	0	0
mix_30	0.148141919749	0.196478109268	0.299672006622	0	0	0	0	0
mix_31	0.147224061861	0.182494126811	0.275360502669	0	0	0	0	0
mix_32	0.156466929703	0.184852185818	0.278779677496	0	0	0	0	0
mix_33	0.146476266529	0.18499449388	0.263152084481	0	0	0	0	0
mix_34	0.165945903124	0.163796693047	0.220051365941	0	0	0	0	0
mix_35	0.140041985783	0.184684943799	0.290883483725	0	0	0	0	0
mix_36	0.149728991252	0.170752334861	0.276427018086	0	0	0	0	0
mix_37	0.156162958612	0.170871535387	0.261836794558	0	0	0	0	0
mix_38	0.15680646228	0.161440636779	0.265712247012	0	0	0	0	0
mix_39	0.155206996336	0.190834925058	0.302749666107	0	0	0	0	0
mix_40	0.147221743319	0.174163062239	0.271630522826	0	0	0	0	0
mix_41	0.157027654148	0.166675661653	0.239987201485	0	0	0	0	0
mix_42	0.16365033113	0.206674900561	0.291512248315	0	0	0	0	0
mix_43	0.165250085575	0.169659954506	0.242797347408	0	0	0	0	0
mix_44	0.165425424953	0.179068575465	0.287771266994	0	0	0	0	0
mix_45	0.15424752914	0.171601335193	0.291685804176	0	0	0	0	0
mix_46	0.142720919934	0.16632251585	0.249144707017	0	0	0	0	0
mix_47	0.194089761907	0.142020337028	0.216500706792	0	0	0	0	0
mix_48	0.167723048345	0.188191851566	0.257749577038	0	0	0	0	0
mix_49	0.150065995559	0.160243200352	0.261432855068	0	0	0	0	0
mix_50	0.14693954042	0.186903364337	0.302512406853	0	0	0	0	0
mix_51	0.165994621552	0.166878866475	0.230070195196	0	0	0	0	0
mix_52	0.161407282623	0.165214296814	0.244891023598	0	0	0	0	0
mix_53	0.177490743409	0.164773316555	0.246321929801	0	0	0	0	0
mix_54	0.156217177727	0.183141150143	0.280920981588	0	0	0	0	0
mix_55	0.150528966103	0.193411449358	0.258209332302	0	0	0	0	0
mix_56	0.138453826762	0.193095219576	0.284006862205	0	0	0	0	0
mix_57	0.151610433641	0.187373405246	0.306950669256	0	0	0	0	0
mix_58	0.145159540873	0.186465398736	0.289734569696	0	0	0	0	0
mix_59	0.170392675058	0.155247175052	0.235845285502	0	0	0	0	0
mix_60	0.156134689897	0.183625385103	0.266142844661	0	0	0	0	0
mix_61	0.153089733406	0.175679112474	0.27854243841	0	0	0	0	0
mix_62	0.151139111489	0.15938445933	0.259106187848	0	0	0	0	0
mix_63	0.141784745675	0.188446388576	0.291959982619	0	0	0	0	0
mix_64	0.193291092117	0.14183253514	0.223216281707	0	0	0	0	0
mix_65	0.15978766792	0.159982784899	0.235293690226	0	0	0	0	0
mix_66	0.168737795543	0.154000163511	0.252531472709	0	0	0	0	0
mix_67	0.162140864223	0.159531037789	0.281013204682	0	0	0	0	0
mix_68	0.153280356606	0.179017600088	0.274728468335	0	0	0	0	0
mix_69	0.163292763068	0.200899853388	0.296537246559	0	0	0	0	0
mix_70	0.146067330447	0.178353922204	0.249949858812	0	0	0	0	0
mix_71	0.156634611625	0.166828099378	0.266306896072	0	0	0	0	0
mix_72	0.156949896351	0.157747338978	0.254939892957	0	0	0	0	0
mix_73	0.158052925756	0.183836200173	0.258426325055	0	0	0	0	0
mix_74	0.152682107163	0.20281069759	0.307611993828	0	0	0	0	0
mix_75	0.162664096186	0.184576739274	0.265846463638	0	0	0	0	0
mix_76	0.150666955612	0.15230193985	0.26885042245	0	0	0	0	0
mix_77	0.158155516893	0.184832757364	0.286658088963	0	0	0	0	0
mix_78	0.157081741744	0.18220499399	0.27092816343	0	0	0	0	0
mix_79	0.177734969956	0.144711184118	0.232421191573	0	0	0	0	0
mix_80	0.175773861961	0.164145700384	0.242879122499	0	0	0	0	0
mix_81	0.17500416393	0.143147168537	0.22654606436	0	0	0	0	0
mix_82	0.160733859535	0.13086922818	0.216669916873	0	0	0	0	0
mix_83	0.143529557158	0.202936433335	0.275212645581	0	0	0	0	0
mix_84	0.152140846222	0.170158248538	0.276729932561	0	0	0	0	0
mix_85	0.158491113773	0.148742007471	0.242315019266	0	0	0	0	0
mix_86	0.155675361555	0.184732915146	0.28968537118	0	0	0	0	0
