	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_66	0.201	0.2538	0.1508	0	0	0	0	0
mix_67	0.1462	0.2248	0.2238	0	0	0	0	0
mix_68	0.1635	0.3316	0.1066	0	0	0	0	0
mix_69	0.178	0.3567	0.1359	0	0	0	0	0
mix_70	0.1479	0.359	0.0618	0	0	0	0	0
mix_71	0.1543	0.2934	0.1314	0	0	0	0	0
mix_72	0.1515	0.3049	0.1046	0	0	0	0	0
mix_73	0.1499	0.369	0.0721	0	0	0	0	0
mix_74	0.1338	0.3292	0.2566	0	0	0	0	0
mix_75	0.1682	0.3693	0.1183	0	0	0	0	0
mix_76	0.1246	0.2427	0.1895	0	0	0	0	0
mix_77	0.1545	0.3345	0.1726	0	0	0	0	0
mix_78	0.1543	0.346	0.1122	0	0	0	0	0
mix_79	0.2116	0.3143	0.0506	0	0	0	0	0
mix_80	0.21	0.3381	0.1063	0	0	0	0	0
mix_81	0.2072	0.2651	0.0732	0	0	0	0	0
mix_82	0.1724	0.3051	0.0285	0	0	0	0	0
mix_83	0.1405	0.3968	0.0661	0	0	0	0	0
mix_84	0.1493	0.2872	0.1514	0	0	0	0	0
mix_85	0.1591	0.2883	0.088	0	0	0	0	0
mix_86	0.1453	0.3264	0.156	0	0	0	0	0
mix_87	0.0866	0.241	0.3729	0	0	0	0	0
mix_88	0.1221	0.3047	0.2095	0	0	0	0	0
mix_89	0.2388	0.2775	0.0595	0	0	0	0	0
mix_90	0.0997	0.2576	0.3268	0	0	0	0	0
mix_91	0.118	0.2893	0.2165	0	0	0	0	0
mix_92	0.152	0.3363	0.1731	0	0	0	0	0
mix_93	0.1677	0.3451	0.0501	0	0	0	0	0
mix_94	0.1152	0.3114	0.246	0	0	0	0	0
mix_95	0.1224	0.3565	0.1852	0	0	0	0	0
mix_96	0.1689	0.2864	0.1553	0	0	0	0	0
mix_97	0.1374	0.3065	0.2361	0	0	0	0	0
mix_98	0.1232	0.3695	0.1528	0	0	0	0	0
mix_99	0.2128	0.3194	0.031	0	0	0	0	0
mix_100	0.1142	0.3406	0.1638	0	0	0	0	0
