	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.0826640189483	0.0	0.0	0.411148316237	0.506187664814	0
mix_2	0.0472384385304	0.0	0.0	0.461125366631	0.491636194838	0
mix_3	0.280679743409	0.0	0.155835689779	0.0	0.563484566812	0
mix_4	0.288063709898	0.0	0.0275180077132	0.148272450648	0.53614583174	0
mix_5	0.272766272466	0.0	0.0520485290503	0.115956587855	0.559228610629	0
mix_6	0.224031833245	0.0	0.0	0.256354138493	0.519614028261	0
mix_7	0.37785757137	0.0	0.0438695169963	0.0134627012587	0.564810210375	0
mix_8	0.205289578413	0.0	0.0	0.314834675055	0.479875746532	0
mix_9	0.175709295975	0.0	0.0	0.286094255081	0.538196448944	0
mix_10	0.399363017451	0.0	0.015325092723	0.0536254362592	0.531686453566	0
mix_11	0.0620765354709	0.0	0.0	0.447657540514	0.490265924015	0
mix_12	0.124949865533	0.0	0.0	0.357250887587	0.51779924688	0
mix_13	0.423271954368	0.0	0.0	0.0212570424654	0.555471003166	0
mix_14	0.42324399001	0.0	0.00082192201509	0.0402845114484	0.535649576527	0
mix_15	0.375703189649	0.0	0.0299837061336	0.0	0.594313104217	0
mix_16	0.306377018351	0.0	0.0950124149726	0.0399100639797	0.558700502697	0
mix_17	0.479126326264	0.0	0.0276610376205	0.0	0.493212636116	0
mix_18	0.0530274170639	0.0	0.0	0.480304216997	0.466668365939	0
mix_19	0.241612221956	0.0	0.0	0.248167045274	0.51022073277	0
mix_20	0.210751755398	0.0	0.224807804114	0.0	0.564440440488	0
mix_21	0.347433588111	0.0	0.077388838609	0.02073646481	0.55444110847	0
mix_22	0.246335986728	0.0	0.0	0.22595586106	0.527708152212	0
mix_23	0.278499234584	0.0	0.0	0.221448619105	0.50005214631	0
mix_24	0.0197007683431	0.0	0.0	0.505296881721	0.475002349936	0
mix_25	0.198493338767	0.0	0.0484600043585	0.234164932659	0.518881724215	0
mix_26	0.162874952164	0.0	0.219287786305	0.0	0.617837261531	0
mix_27	0.105039593522	0.0	0.0	0.422908408362	0.472051998115	0
mix_28	0.251895126662	0.0	0.180104452642	0.0	0.568000420696	0
mix_29	0.226410622414	0.0	0.0	0.243985657424	0.529603720162	0
mix_30	0.251497133224	0.0	0.0	0.221843954819	0.526658911957	0
mix_31	0.229642233357	0.0	0.0	0.248513273331	0.521844493312	0
mix_32	0.269037827735	0.0	0.0549343215362	0.13144493515	0.544582915579	0
mix_33	0.212749969447	0.0	0.0	0.28012781971	0.507122210842	0
mix_34	0.0715844870061	0.0	0.0	0.427525607577	0.500889905417	0
mix_35	0.18393674955	0.0	0.0	0.29586493973	0.520198310721	0
mix_36	0.375350045816	0.0	0.0576601658285	0.012386425054	0.554603363301	0
mix_37	0.363829225231	0.0	0.0530146801825	0.0385855936681	0.544570500919	0
mix_38	0.224897381632	0.0	0.186594803122	0.0	0.588507815246	0
mix_39	0.385862609398	0.0	0.0408560788317	0.0	0.57328131177	0
mix_40	0.232477220424	0.0	0.0	0.256401374643	0.511121404933	0
mix_41	0.115810460653	0.0	0.0	0.366199986903	0.517989552444	0
mix_42	0.351840772632	0.0	0.102943358485	0.0	0.545215868883	0
mix_43	0.18653728354	0.0	0.120171070289	0.114434150093	0.578857496078	0
mix_44	0.237213223593	0.0	0.144866697066	0.0287663543219	0.58915372502	0
mix_45	0.184774882408	0.0	0.0911666415675	0.196856770976	0.527201705048	0
mix_46	0.278937894101	0.0	0.144738364836	0.0	0.576323741062	0
mix_47	0.238739328616	0.0	0.0	0.254685079932	0.506575591453	0
mix_48	0.0817933925299	0.0	0.0	0.446792379995	0.471414227475	0
mix_49	0.170889972848	0.0	0.0	0.323533988225	0.505576038927	0
mix_50	0.327585665963	0.0	0.13008541268	0.0	0.542328921357	0
mix_51	0.135771994921	0.0	0.0	0.369594651979	0.4946333531	0
mix_52	0.394718712164	0.0	0.0456245422713	0.0	0.559656745565	0
mix_53	0.170648988244	0.0	0.0	0.33017727347	0.499173738286	0
mix_54	0.364552016641	0.0	0.110444366777	0.0	0.525003616582	0
mix_55	0.170331204205	0.0	0.0	0.326143189105	0.503525606691	0
mix_56	0.268860741639	0.0	0.123495959689	0.063264230186	0.544379068487	0
mix_57	0.160967746978	0.0	0.0	0.305084604387	0.533947648635	0
mix_58	0.293619837496	0.0	0.0770491560792	0.0599509151045	0.56938009132	0
mix_59	0.122225685571	0.0	0.0	0.354177300118	0.523597014311	0
mix_60	0.356806657725	0.0	0.0	0.122508937697	0.520684404578	0
mix_61	0.302036875247	0.0	0.172975968024	0.0	0.524987156729	0
mix_62	0.289425852747	0.0	0.142359640604	0.0	0.568214506649	0
mix_63	0.155287296185	0.0	0.0	0.323467987857	0.521244715958	0
mix_64	0.220904091796	0.0	0.0	0.284665940686	0.494429967517	0
mix_65	0.250722228301	0.0	0.0177347545441	0.161622042971	0.569920974184	0
mix_66	0.130508055804	0.0	0.0	0.371858846204	0.497633097992	0
mix_67	0.355477834905	0.0	0.0766111744758	0.0	0.567910990619	0
