	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.0	0.0	0.0	1.21043016955e-06	7.70894784864e-07	0
mix_2	0.0	0.0	0.0	1.35567284135e-06	4.49182145526e-07	0
mix_3	1.5911011163e-06	7.28677049791e-06	4.86063882275e-06	0.0	1.74278915533e-06	0
mix_4	1.21239440551e-06	4.96936587912e-06	3.09907393772e-06	2.37996615925e-07	1.33209611359e-06	0
mix_5	1.23272886822e-06	5.58261682261e-06	3.46345360944e-06	9.58365451131e-08	1.60819563749e-06	0
mix_6	7.00468313257e-07	2.7365007843e-06	1.6079125265e-06	5.99347709519e-07	1.00433258921e-06	0
mix_7	1.63365306119e-06	5.82377545368e-06	3.95018164851e-06	0.0	1.57679166925e-06	0
mix_8	6.26497789704e-07	6.61345867231e-07	3.7007353179e-07	9.03055334669e-07	5.80488430113e-07	0
mix_9	4.53276482192e-07	2.59220341607e-06	1.27891575665e-06	6.71129934955e-07	1.21403849127e-06	0
mix_10	1.61913374361e-06	5.09764854572e-06	3.53259840689e-06	0.0	1.1878084102e-06	0
mix_11	0.0	0.0	0.0	1.33001800319e-06	4.91511080677e-07	0
mix_12	2.16838442483e-08	5.20089174575e-07	2.76954987856e-07	8.99670678773e-07	7.92180190076e-07	0
mix_13	1.76775391123e-06	5.27034636078e-06	3.588062537e-06	0.0	1.53020116219e-06	0
mix_14	1.69444452713e-06	5.10743315635e-06	3.5430688328e-06	0.0	1.23582364993e-06	0
mix_15	1.81453622351e-06	6.96328355834e-06	4.49771309624e-06	0.0	2.16954447178e-06	0
mix_16	1.34957176925e-06	5.53787892714e-06	3.80747915374e-06	0.0	1.4191536754e-06	0
mix_17	2.3376073337e-06	6.91302379416e-06	4.87165764256e-06	0.0	1.30163836074e-06	0
mix_18	0.0	0.0	0.0	1.53010940442e-06	2.0509762165e-07	0
mix_19	8.04790021779e-07	2.54172859837e-06	1.47821010774e-06	5.82948249667e-07	9.22016666223e-07	0
mix_20	1.66989033857e-06	8.50173274908e-06	5.66577352412e-06	0.0	2.05603906506e-06	0
mix_21	1.55538960659e-06	5.93791524583e-06	4.04781855244e-06	0.0	1.44839553329e-06	0
mix_22	9.39694046674e-07	3.2225812274e-06	1.73008561318e-06	5.21667071408e-07	1.24069159503e-06	0
mix_23	1.0483044067e-06	2.99800757401e-06	1.80398704559e-06	5.42336052932e-07	8.82682954444e-07	0
mix_24	0.0	0.0	0.0	1.61439097036e-06	2.7610077964e-07	0
mix_25	6.68221615959e-07	3.42164636224e-06	2.16584061982e-06	4.7266284738e-07	9.48234613728e-07	0
mix_26	1.47047698592e-06	8.49016039407e-06	5.52483547682e-06	0.0	2.55529218385e-06	0
mix_27	1.60018861865e-07	0.0	0.0	1.35138139307e-06	5.45892530006e-07	0
mix_28	1.80643335957e-06	8.52641321995e-06	5.63520653556e-06	0.0	2.1616219526e-06	0
mix_29	7.31951806461e-07	3.11811413018e-06	1.83106100028e-06	5.53529131091e-07	1.14479802297e-06	0
mix_30	8.63160035305e-07	3.43513703422e-06	2.02413171562e-06	4.72631182351e-07	1.11713363726e-06	0
mix_31	6.52680152237e-07	2.68058601767e-06	1.62897505401e-06	5.29929160495e-07	9.39884486146e-07	0
mix_32	1.17743635273e-06	5.20834770945e-06	3.2884366917e-06	1.40673864646e-07	1.39288225306e-06	0
mix_33	6.37326598046e-07	1.74384590459e-06	9.71676934991e-07	6.99116077539e-07	8.56731209733e-07	0
mix_34	0.0	0.0	0.0	1.23797023163e-06	6.25868679595e-07	0
mix_35	5.07418808572e-07	2.24896748358e-06	1.10502167252e-06	7.45956236092e-07	1.0216416679e-06	0
mix_36	1.60216883137e-06	5.64625181595e-06	3.91560125371e-06	0.0	1.41954173782e-06	0
mix_37	1.54093951767e-06	5.45329459603e-06	3.75123149895e-06	0.0	1.31901161813e-06	0
mix_38	1.51005660263e-06	7.77204257628e-06	5.11532420969e-06	0.0	2.09395824391e-06	0
mix_39	1.88674639253e-06	6.94924823958e-06	4.60221594477e-06	0.0	1.96968050624e-06	0
mix_40	6.87995215244e-07	2.17032181042e-06	1.28309773615e-06	5.75968971045e-07	8.4604003268e-07	0
mix_41	2.5419803419e-08	1.58255806858e-07	9.17594331714e-08	9.60914908335e-07	8.64734738638e-07	0
mix_42	1.99894147321e-06	7.79626886578e-06	5.2354088152e-06	0.0	1.86120479804e-06	0
mix_43	9.98333541251e-07	5.93591337891e-06	3.68059569863e-06	2.95343917744e-08	1.77052898518e-06	0
mix_44	1.18229291639e-06	6.01298653385e-06	4.0377100855e-06	0.0	1.72197947405e-06	0
mix_45	7.37624568148e-07	4.21351386638e-06	2.66271625383e-06	3.06036740351e-07	1.04898301037e-06	0
mix_46	1.61701760221e-06	7.43439157202e-06	4.94213427812e-06	0.0	1.93496129464e-06	0
mix_47	7.34874530714e-07	2.32514591169e-06	1.37026528876e-06	5.85677784717e-07	8.12509705666e-07	0
mix_48	6.92189467249e-09	0.0	0.0	1.44877225622e-06	5.1266882868e-07	0
mix_49	5.13614315526e-07	8.13598717502e-07	3.32567418541e-07	9.16710447211e-07	9.52144306602e-07	0
mix_50	1.763912385e-06	7.18496533161e-06	4.87759035746e-06	0.0	1.57785122102e-06	0
mix_51	2.6129430876e-07	0.0	0.0	1.05339776021e-06	7.36532317774e-07	0
mix_52	1.99443945944e-06	7.1384492576e-06	4.77568151036e-06	0.0	1.92078683268e-06	0
mix_53	4.9534046622e-07	4.86420494301e-07	2.31842879686e-07	9.44456506361e-07	8.55473668131e-07	0
mix_54	1.99977695937e-06	7.69001850126e-06	5.17352861796e-06	0.0	1.57731186367e-06	0
mix_55	4.31023073257e-07	4.70766378403e-07	2.47997557482e-07	8.87300114976e-07	8.33543868042e-07	0
mix_56	1.23018523957e-06	5.49943608275e-06	3.76139387827e-06	0.0	1.25137146815e-06	0
mix_57	2.71599101601e-07	1.96568994204e-06	9.83352439203e-07	7.05487842735e-07	1.03818615813e-06	0
mix_58	1.30616593607e-06	5.4730675011e-06	3.71182305945e-06	0.0	1.5889326192e-06	0
mix_59	7.27762203651e-08	6.53229748514e-07	3.03237552851e-07	9.11713409157e-07	9.35996138898e-07	0
mix_60	1.33788628175e-06	4.0691385103e-06	2.83171032337e-06	9.95113398973e-08	1.01308573828e-06	0
mix_61	1.85593646485e-06	7.81150965647e-06	5.33775033139e-06	0.0	1.57956547763e-06	0
mix_62	1.71443839608e-06	7.62367949201e-06	5.07753523976e-06	0.0	1.93759869862e-06	0
mix_63	2.31918784413e-07	1.39620073223e-06	6.17216292255e-07	7.90126230466e-07	8.90439289015e-07	0
mix_64	6.37490381133e-07	1.55478618631e-06	8.75376066218e-07	7.13794463029e-07	6.6634447423e-07	0
mix_65	1.07315477684e-06	5.31137489886e-06	2.99486858056e-06	2.64653719196e-07	1.77001568687e-06	0
mix_66	2.11567267934e-07	0.0	0.0	1.04193186686e-06	7.44932804417e-07	0
mix_67	1.91562224255e-06	7.50383803001e-06	4.97086915275e-06	0.0	2.02949511204e-06	0
mix_68	1.43206980496e-06	7.5517032138e-06	4.92483446435e-06	0.0	2.19505215852e-06	0
mix_69	5.421419717e-07	1.08096492412e-06	5.89503820769e-07	7.55520366638e-07	6.47686061446e-07	0
mix_70	9.44677411032e-07	7.11665682592e-07	2.07856647305e-07	7.64738831113e-07	1.30759680682e-06	0
mix_71	2.39921223641e-07	0.0	0.0	1.3566687571e-06	3.18663697678e-07	0
mix_72	2.06962831442e-06	6.10455852491e-06	4.19469111844e-06	0.0	1.44396008003e-06	0
mix_73	1.41887320018e-06	4.13994026679e-06	2.45449099294e-06	2.34102439024e-07	1.55197287852e-06	0
mix_74	1.05662804326e-06	3.6263080546e-06	2.19459434933e-06	3.99742059096e-07	1.10051466891e-06	0
mix_75	1.11020674065e-07	0.0	0.0	1.28991264845e-06	5.29536008106e-07	0
mix_76	1.17683526012e-06	5.95684761293e-06	4.0002995376e-06	0.0	1.73576917584e-06	0
mix_77	1.64661455175e-06	8.61593526491e-06	5.67628856782e-06	0.0	2.13700831158e-06	0
mix_78	4.14596697786e-07	8.61695368757e-07	3.55991137731e-07	8.88999017839e-07	8.95652885936e-07	0
mix_79	7.76101033697e-08	2.77611120062e-07	2.03620786226e-07	9.2527312704e-07	7.26081049637e-07	0
mix_80	1.55354163936e-06	5.49620162221e-06	3.79701193381e-06	0.0	1.26884615232e-06	0
mix_81	1.31375874737e-06	5.96726592414e-06	4.06745153156e-06	0.0	1.36560786529e-06	0
mix_82	7.57201679653e-07	2.14413802799e-06	1.25416207549e-06	6.04768160436e-07	8.37075212716e-07	0
