	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.138952308047	0.206167297299	0.224394489722	0.180420068673	0.21665231054	0
Mix_2	0.23389289874	0.264012606787	0.192300543638	0.0981781534607	0.186822323557	0
Mix_3	0.0986053891451	0.201706933096	0.236603453837	0.0812291477785	0.360696039202	0
Mix_4	0.127261846244	0.260452054879	0.22588477304	0.0603364352569	0.307516064509	0
Mix_5	0.329570766994	0.164574321997	0.244036708001	0.0463526763632	0.197846381544	0
Mix_6	0.209756735589	0.111384744523	0.198404810446	0.208398645896	0.236737723468	0
Mix_7	0.143961487841	0.281794480058	0.176089377866	0.0417119833592	0.341206566091	0
Mix_8	0.205994479217	0.289128660763	0.102091728443	0.120346131154	0.258060490461	0
Mix_9	0.199878016306	0.23142462177	0.199089739469	0.0838977521112	0.26377699155	0
Mix_10	0.259502152524	0.128819893896	0.182322945626	0.132012852022	0.269786150648	0
Mix_11	0.179121543088	0.333977687456	0.186548050406	0.0661408595159	0.214898936257	0
Mix_12	0.0810117517314	0.222205328444	0.221648825407	0.143511822841	0.303481223069	0
Mix_13	0.264329583257	0.196149795309	0.173481327236	0.0696115465364	0.277035885146	0
Mix_14	0.0922628360378	0.276039015966	0.228779358987	0.0277919382829	0.362461045888	0
Mix_15	0.120294019251	0.328847624925	0.152594996606	0.0683774146095	0.311592730271	0
Mix_16	0.185084545835	0.264558671277	0.13347830657	0.0947631731843	0.300561680514	0
Mix_17	0.135545143109	0.293676892689	0.155933052614	0.0631873955805	0.334021880227	0
Mix_18	0.119946490914	0.387981119363	0.118973413947	0.0759358722162	0.278678069179	0
Mix_19	0.118054470287	0.156993086297	0.22200376719	0.154798330657	0.318017329807	0
Mix_20	0.218518156465	0.21229450662	0.152774415008	0.121775840038	0.268909237987	0
Mix_21	0.208197481504	0.197554356949	0.135040702104	0.153162962711	0.277888814146	0
Mix_22	0.120920029607	0.172171264728	0.196657555935	0.172373519944	0.306209948333	0
Mix_23	0.280791233027	0.259787995536	0.154288505962	0.084352227414	0.198289357543	0
Mix_24	0.0336776522441	0.362058541514	0.106883024657	0.0980023663425	0.379350263301	0
Mix_25	0.241248514354	0.23836047636	0.163418026005	0.0424718072656	0.299497685626	0
Mix_26	0.171185079393	0.28844955197	0.132468874003	0.0561179099423	0.335315497922	0
Mix_27	0.222107257811	0.182977589596	0.0898583696327	0.127844011454	0.353680227908	0
Mix_28	0.179517011734	0.221800678834	0.173954643075	0.139894619483	0.256855706704	0
Mix_29	0.199404579114	0.27923347679	0.128671518743	0.0586823001413	0.317065815169	0
Mix_30	0.15383019136	0.207820716199	0.241069719365	0.0342221488952	0.348635611339	0
Mix_31	0.203656037268	0.259537772277	0.149531659474	0.0893050468497	0.275973615193	0
Mix_32	0.12238672487	0.353276524756	0.108899833346	0.0945735622539	0.299534510246	0
Mix_33	0.0955345695833	0.300550820912	0.152350680187	0.10160874505	0.327527360353	0
Mix_34	0.224974545873	0.129782880875	0.186389668162	0.181834014385	0.2430560874	0
Mix_35	0.167124320804	0.272561390647	0.218877023768	0.0659437370059	0.255319765522	0
Mix_36	0.188750781362	0.235686344056	0.181500236071	0.0791590912537	0.2939778019	0
Mix_37	0.112262163138	0.196380217469	0.247825561622	0.089795427364	0.331580948756	0
Mix_38	0.0857440923331	0.263864841187	0.201215168801	0.130569507194	0.292086211266	0
Mix_39	0.268892325992	0.208220721421	0.105230140354	0.17620744546	0.210478984594	0
Mix_40	0.18733382898	0.169297602045	0.245498981966	0.0683644871628	0.309900522767	0
Mix_41	0.169751468059	0.196592006865	0.268132304446	0.0980046815396	0.24261592133	0
Mix_42	0.17657544044	0.294078165928	0.108220421022	0.0608263288391	0.343239028684	0
Mix_43	0.239162740836	0.141569856124	0.199952329778	0.128187440615	0.263658017946	0
Mix_44	0.117576094761	0.232371724924	0.24339293921	0.135773846878	0.242251058315	0
Mix_45	0.124654199419	0.210465564651	0.161740034602	0.103205330417	0.377460218547	0
Mix_46	0.19622236668	0.233138814442	0.0898527514447	0.0877631838646	0.372842382125	0
Mix_47	0.18536515892	0.160582273396	0.194918622135	0.154758302828	0.274249849249	0
Mix_48	0.200341049199	0.254980427453	0.183873446214	0.0778362369022	0.261954486543	0
Mix_49	0.11284106118	0.282001868067	0.272176626284	0.0424560977278	0.274538453486	0
Mix_50	0.0970032851777	0.290888334518	0.115450437489	0.0885634129981	0.387834931882	0
Mix_51	0.18858810114	0.284137673206	0.153837074089	0.0888901941226	0.262657175657	0
Mix_52	0.0661296827	0.241294796642	0.203684728622	0.0763069495423	0.392505229769	0
Mix_53	0.178973777606	0.214865756467	0.141050249824	0.134797094667	0.303869722333	0
Mix_54	0.13231179403	0.116670601173	0.330092395476	0.173856010427	0.21212783512	0
Mix_55	0.0812022843266	0.205495109438	0.279925762353	0.0776092730356	0.334579525538	0
Mix_56	0.110245687831	0.247813554862	0.132451427721	0.107887931759	0.37905488016	0
Mix_57	0.0471597303299	0.273638882647	0.331251053359	0.100036997145	0.222127323587	0
Mix_58	0.121733975123	0.317869115147	0.159263491876	0.0661991814879	0.316074426903	0
Mix_59	0.115139898356	0.170857211869	0.322629390019	0.0783278469464	0.290236203141	0
Mix_60	0.252053048667	0.218612642168	0.112700961627	0.0250443731784	0.380247024881	0
Mix_61	0.27216398407	0.137379581036	0.212183189186	0.113929736979	0.238318732903	0
Mix_62	0.30635710636	0.161305782896	0.254167423237	0.0309789700204	0.232052373055	0
Mix_63	0.0987717863394	0.173091733691	0.297046671564	0.15609018891	0.242850649636	0
Mix_64	0.198061426706	0.151079760575	0.165538101939	0.174277525031	0.280000626757	0
Mix_65	0.187780353805	0.198787398412	0.15152144362	0.137873456421	0.29718260066	0
Mix_66	0.20094916747	0.261921478653	0.188008617687	0.0465585277598	0.286347571478	0
Mix_67	0.339367047485	0.147224945508	0.174516967768	0.158341122514	0.148807809359	0
Mix_68	0.132064592197	0.266678335518	0.115049822632	0.100934804565	0.363763659893	0
Mix_69	0.277348084484	0.170772950407	0.183043224711	0.0763824205034	0.271178555971	0
Mix_70	0.120626348863	0.285329552613	0.124482825715	0.084966117674	0.364816181213	0
Mix_71	0.160616388519	0.171840060328	0.233806936012	0.0794901122599	0.333103800766	0
Mix_72	0.119859334295	0.315643163989	0.0980890045293	0.144927258302	0.295090752896	0
Mix_73	0.0718479369259	0.242955020066	0.274936441896	0.0661705716637	0.324513774498	0
Mix_74	0.264254846957	0.126449696955	0.224830226421	0.128036247023	0.228069043297	0
Mix_75	0.156446743285	0.252389862326	0.276725182547	0.0574865283585	0.237813549987	0
Mix_76	0.150020962007	0.225528087792	0.272216321528	0.0512733151177	0.283187733934	0
Mix_77	0.160931380731	0.214557815893	0.206063126615	0.155568664384	0.232544123141	0
Mix_78	0.0755737950687	0.313185540407	0.21113204659	0.0294582003974	0.35771629175	0
Mix_79	0.112842534728	0.150959677165	0.357422823851	0.139379326961	0.207838877555	0
Mix_80	0.157202071991	0.310386478558	0.167875376746	0.0926003480757	0.249462736837	0
Mix_81	0.174098812918	0.165634608381	0.223324631629	0.117901918185	0.292938663569	0
Mix_82	0.185936064294	0.238353371971	0.217524532282	0.0140274021978	0.333924275587	0
Mix_83	0.233372583648	0.179728704457	0.193780905185	0.107640208673	0.260568842115	0
Mix_84	0.152928366996	0.246576480327	0.137494248096	0.111561214553	0.328340852619	0
Mix_85	0.161378983582	0.262878080294	0.236461347638	0.0430422760999	0.279579322031	0
Mix_86	0.140008183839	0.163247745859	0.243151730756	0.127373705512	0.298824605418	0
Mix_87	0.403384990027	0.0986341951854	0.190347470856	0.140123363691	0.137838247969	0
Mix_88	0.205528713085	0.289418261071	0.084317691929	0.0757272556447	0.32637601836	0
Mix_89	0.0558073102795	0.223145546899	0.239358828477	0.158429492971	0.293158953479	0
Mix_90	0.183536635967	0.21126122135	0.339042105803	0.0465244389905	0.201422067079	0
Mix_91	0.365649808154	0.21442804066	0.179272996452	0.0564741236921	0.165640564334	0
Mix_92	0.202264726221	0.214269907444	0.262683189148	0.108464792943	0.185911351652	0
Mix_93	0.125475778138	0.326848181262	0.0732255594942	0.142556431742	0.30687390589	0
Mix_94	0.235107724777	0.271397412248	0.107069631963	0.0781251070745	0.288709188725	0
Mix_95	0.14854926651	0.30781518161	0.216044062253	0.0769345384954	0.229353612816	0
Mix_96	0.0907725094462	0.320007653853	0.159471706239	0.0810285644594	0.328602211367	0
Mix_97	0.216277223858	0.143043757037	0.224064279329	0.138319159293	0.24947031502	0
Mix_98	0.305572016454	0.162912506698	0.0688358954067	0.2459008083	0.179997279894	0
Mix_99	0.0323095455825	0.41566340989	0.15889848295	0.0472231384151	0.331015559122	0
Mix_100	0.197837115304	0.205214348226	0.208565928565	0.170777119625	0.185055416118	0
