	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	120.446	244.4108	679.0376	0	0	0
mix_2	118.3055	214.8459	684.4439	0	0	0
mix_3	132.8006	392.9529	707.1689	0	0	0
mix_4	137.3031	318.7888	683.6637	0	0	0
mix_5	130.1246	331.4371	681.5335	0	0	0
mix_6	130.2644	288.5744	681.1686	0	0	0
mix_7	145.6482	340.758	680.7261	0	0	0
mix_8	139.1584	258.8688	669.4292	0	0	0
mix_9	123.1926	284.1595	679.4396	0	0	0
mix_10	150.735	328.4414	684.8531	0	0	0
mix_11	123.9292	229.3879	674.0932	0	0	0
mix_12	119.2052	260.662	684.9889	0	0	0
mix_13	155.707	327.7752	671.2983	0	0	0
mix_14	152.8523	329.5284	684.3051	0	0	0
mix_15	151.1103	354.5225	667.7222	0	0	0
mix_16	133.4583	345.8958	694.928	0	0	0
mix_17	172.5448	419.2642	692.3815	0	0	0
mix_18	121.8323	206.5114	684.1188	0	0	0
mix_19	136.4394	283.379	682.5082	0	0	0
mix_20	129.7381	451.6287	724.6412	0	0	0
mix_21	138.9549	343.6878	691.0186	0	0	0
mix_22	139.9069	290.6135	668.0185	0	0	0
mix_23	142.6534	290.948	677.9183	0	0	0
mix_24	119.1389	195.8968	680.4202	0	0	0
mix_25	121.6303	305.0809	705.5298	0	0	0
mix_26	126.5008	432.1103	697.1225	0	0	0
mix_27	142.8458	218.4726	650.5218	0	0	0
mix_28	136.4553	431.0491	708.4827	0	0	0
mix_29	129.1093	294.3981	688.4377	0	0	0
mix_30	131.9005	296.5647	689.1981	0	0	0
mix_31	127.2722	296.6295	689.833	0	0	0
mix_32	131.2832	328.9542	688.4325	0	0	0
mix_33	132.9525	280.2852	677.4001	0	0	0
mix_34	119.2627	236.6971	682.303	0	0	0
mix_35	124.3058	274.7009	684.1413	0	0	0
mix_36	146.5443	347.9137	685.9668	0	0	0
mix_37	144.8035	333.8989	691.9369	0	0	0
mix_38	131.1387	415.911	701.0108	0	0	0
mix_39	150.3615	368.0825	678.9396	0	0	0
mix_40	133.1114	286.531	676.5544	0	0	0
mix_41	121.5559	251.8901	678.8294	0	0	0
mix_42	153.5821	410.4575	691.6832	0	0	0
mix_43	121.4887	344.3534	684.3058	0	0	0
mix_44	125.4704	360.6221	690.999	0	0	0
mix_45	117.5433	320.6442	706.5105	0	0	0
mix_46	131.2675	376.6598	702.3043	0	0	0
mix_47	134.1284	285.4494	683.2594	0	0	0
mix_48	140.7136	207.6857	643.463	0	0	0
mix_49	136.9652	258.9519	665.5124	0	0	0
mix_50	143.1154	392.5895	706.106	0	0	0
mix_51	140.4151	236.8846	653.9142	0	0	0
mix_52	158.0887	394.3611	689.714	0	0	0
mix_53	138.8657	251.28	661.3974	0	0	0
mix_54	146.7236	397.0148	689.5804	0	0	0
mix_55	136.8467	258.5719	665.9057	0	0	0
mix_56	128.5728	345.2188	697.3231	0	0	0
mix_57	117.8677	285.6614	687.5092	0	0	0
mix_58	133.9048	338.1844	688.1161	0	0	0
mix_59	118.5124	259.0609	683.731	0	0	0
mix_60	143.8875	304.6032	682.6244	0	0	0
mix_61	144.554	438.2897	719.9008	0	0	0
mix_62	140.7325	405.0834	697.139	0	0	0
mix_63	119.1997	272.2685	684.22	0	0	0
mix_64	135.9198	275.0364	675.7857	0	0	0
mix_65	128.3455	320.4259	669.8787	0	0	0
mix_66	137.2362	234.9033	655.7222	0	0	0
mix_67	149.2329	391.3807	682.9284	0	0	0
mix_68	128.264	376.4337	692.1758	0	0	0
mix_69	135.1111	266.7124	679.4519	0	0	0
mix_70	153.1688	264.2285	640.3135	0	0	0
mix_71	142.2392	219.9143	658.8148	0	0	0
mix_72	169.1111	357.6228	692.02	0	0	0
mix_73	151.7581	309.5156	660.2382	0	0	0
mix_74	139.899	308.2024	678.13	0	0	0
mix_75	137.5238	229.4361	660.196	0	0	0
mix_76	125.7353	354.1586	692.2412	0	0	0
mix_77	128.4618	431.0711	712.3897	0	0	0
mix_78	131.2249	260.7173	669.4097	0	0	0
mix_79	121.5668	254.3549	682.3554	0	0	0
mix_80	142.8293	334.0558	690.8589	0	0	0
mix_81	130.527	358.7434	706.6183	0	0	0
mix_82	137.6597	278.6165	686.0649	0	0	0
mix_83	134.851	236.7219	666.5334	0	0	0
mix_84	133.5504	330.1876	695.6406	0	0	0
mix_85	129.1491	343.0658	700.1292	0	0	0
mix_86	125.9794	401.5525	708.1244	0	0	0
mix_87	125.0037	313.4171	699.3113	0	0	0
mix_88	133.4719	353.4941	696.0952	0	0	0
mix_89	131.3019	405.3993	709.9255	0	0	0
mix_90	124.0101	298.6394	705.3494	0	0	0
mix_91	132.7102	243.1837	659.6226	0	0	0
mix_92	129.5834	294.6839	693.0241	0	0	0
mix_93	120.6038	186.7804	681.7236	0	0	0
mix_94	118.8199	230.3695	680.3659	0	0	0
mix_95	141.8151	238.3478	649.0564	0	0	0
mix_96	135.4859	254.773	657.3025	0	0	0
mix_97	128.6578	271.0379	684.8623	0	0	0
mix_98	132.8198	280.6353	682.3836	0	0	0
mix_99	132.1829	462.7067	733.9626	0	0	0
mix_100	129.9897	304.5934	690.8957	0	0	0
