	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.405689542055	0.310841212027	0	0	0.126775583068	0
Mix_2	0.429951303625	0.369577704026	0	0	0.0847409324933	0
Mix_3	0.373056843404	0.310933189319	0	0	0.210661420152	0
Mix_4	0.377866232885	0.343141193273	0	0	0.177067645637	0
Mix_5	0.442814768266	0.315526078142	0	0	0.145368671176	0
Mix_6	0.442413781202	0.285415151663	0	0	0.114752456051	0
Mix_7	0.382446391523	0.372836928928	0	0	0.148235348457	0
Mix_8	0.441299352382	0.408576040638	0	0	0.0309159779402	0
Mix_9	0.416577150353	0.346936406669	0	0	0.130290419818	0
Mix_10	0.451097628569	0.312766967866	0	0	0.121234224234	0
Mix_11	0.398642230476	0.399255491917	0	0	0.0955467471992	0
Mix_12	0.378793005352	0.321490149136	0	0	0.162484065209	0
Mix_13	0.436421811717	0.347047226074	0	0	0.117027049631	0
Mix_14	0.351356678108	0.343141356928	0	0	0.211640958352	0
Mix_15	0.384920403061	0.406634595408	0	0	0.101113335553	0
Mix_16	0.42124548528	0.384319125721	0	0	0.0857476320608	0
Mix_17	0.387412630551	0.388607400505	0	0	0.122089721551	0
Mix_18	0.388837030741	0.450561263422	0	0	0.046737218003	0
Mix_19	0.399566162649	0.29259779098	0	0	0.175179043318	0
Mix_20	0.443522523236	0.354558253453	0	0	0.0851026714878	0
Mix_21	0.446955062845	0.351720403874	0	0	0.072686243436	0
Mix_22	0.406975270508	0.305135119922	0	0	0.143737158214	0
Mix_23	0.451629357242	0.383235346	0	0	0.0564824526286	0
Mix_24	0.365142192056	0.432475824145	0	0	0.0854153308524	0
Mix_25	0.421668728236	0.364545021178	0	0	0.119275406912	0
Mix_26	0.400768643165	0.396723323776	0	0	0.102314216445	0
Mix_27	0.447999467649	0.360014136217	0	0	0.079526724188	0
Mix_28	0.425665017138	0.348513799578	0	0	0.0960563216911	0
Mix_29	0.414979718372	0.393795371986	0	0	0.0921520865691	0
Mix_30	0.3766654949	0.314407235728	0	0	0.216200859148	0
Mix_31	0.421621406464	0.377093111016	0	0	0.0938703854275	0
Mix_32	0.400438834724	0.436467412184	0	0	0.0453975281856	0
Mix_33	0.387347744161	0.388374231478	0	0	0.110219021221	0
Mix_34	0.444613069172	0.301966206533	0	0	0.109137428154	0
Mix_35	0.396042309545	0.357245538556	0	0	0.142266697874	0
Mix_36	0.413008667434	0.35376730412	0	0	0.129287299752	0
Mix_37	0.378845292434	0.303518559056	0	0	0.210261337785	0
Mix_38	0.378926252995	0.35029011774	0	0	0.139103171188	0
Mix_39	0.474093506477	0.367431518916	0	0	0.0169785779086	0
Mix_40	0.399119904436	0.301485506026	0	0	0.200012311325	0
Mix_41	0.392803652732	0.305975198859	0	0	0.183311197636	0
Mix_42	0.406342720917	0.405885239305	0	0	0.0874792730823	0
Mix_43	0.440219374159	0.308266434663	0	0	0.134461118067	0
Mix_44	0.382862129174	0.320288242745	0	0	0.158422600024	0
Mix_45	0.399505442967	0.345427277709	0	0	0.146622313965	0
Mix_46	0.427509819156	0.384797440377	0	0	0.081862403406	0
Mix_47	0.42931542494	0.314272979673	0	0	0.123378815881	0
Mix_48	0.41393441825	0.369293454443	0	0	0.111291006045	0
Mix_49	0.36044930815	0.332052304448	0	0	0.207328477793	0
