	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	119.927236006	208.677583903	0	0	440.501963005	0
Mix_2	132.010831413	236.016355876	0	0	422.874460135	0
Mix_3	114.461508347	233.137233201	0	0	474.427598848	0
Mix_4	118.652258344	243.784279745	0	0	456.352771597	0
Mix_5	143.023236068	226.102314134	0	0	447.687038796	0
Mix_6	125.215563478	190.22250195	0	0	444.86491467	0
Mix_7	120.656669595	256.319318582	0	0	454.924709285	0
Mix_8	129.281700682	243.281362798	0	0	421.505421577	0
Mix_9	127.03941097	233.162022047	0	0	445.11615549	0
Mix_10	131.812854439	207.018072817	0	0	445.8711502	0
Mix_11	126.973546517	261.247154028	0	0	431.86988195	0
Mix_12	111.929481889	222.589759102	0	0	455.66841702	0
Mix_13	136.054328464	232.605569133	0	0	452.506091173	0
Mix_14	113.168767255	252.896994418	0	0	472.976683568	0
Mix_15	119.555283851	266.043240745	0	0	445.023644611	0
Mix_16	127.18054878	243.319337163	0	0	442.48415167	0
Mix_17	122.421869542	261.421888688	0	0	455.790760468	0
Mix_18	120.59193664	275.686380926	0	0	432.716168942	0
Mix_19	115.100177464	207.63653813	0	0	461.97846619	0
Mix_20	128.766782431	225.861281999	0	0	440.128954203	0
Mix_21	127.831640101	219.708979098	0	0	438.959717113	0
Mix_22	116.59162562	210.107825338	0	0	460.120522525	0
Mix_23	140.059181209	240.718454313	0	0	428.374839963	0
Mix_24	109.846072528	271.068394525	0	0	448.9814778	0
Mix_25	133.787182499	245.319166363	0	0	449.983796639	0
Mix_26	126.717786852	259.830812794	0	0	449.192873564	0
Mix_27	129.156354673	224.728776062	0	0	454.566622206	0
Mix_28	123.683465609	222.16107803	0	0	439.860536098	0
Mix_29	128.939514107	256.960492039	0	0	445.757946214	0
Mix_30	120.649045826	239.902184285	0	0	474.705429335	0
Mix_31	128.906275214	239.963989265	0	0	444.269741912	0
Mix_32	123.95691989	267.466118858	0	0	429.206496985	0
Mix_33	114.263239311	248.69231648	0	0	441.921197568	0
Mix_34	129.560316962	200.571941963	0	0	447.28382951	0
Mix_35	124.639288558	243.454983245	0	0	442.449343479	0
Mix_36	127.094916558	239.429299314	0	0	450.071824072	0
Mix_37	114.40132265	226.251701564	0	0	472.281720075	0
Mix_38	113.226246673	233.188586807	0	0	441.782947897	0
Mix_39	138.281344112	216.750859958	0	0	421.599401954	0
Mix_40	124.244439923	226.41303952	0	0	472.065847896	0
Mix_41	123.578834507	223.632057572	0	0	456.637360078	0
Mix_42	128.502863255	262.987328251	0	0	452.005943541	0
Mix_43	128.509975085	207.729557944	0	0	449.717686367	0
Mix_44	117.90969736	224.294495423	0	0	443.412185404	0
Mix_45	116.266845265	232.055975089	0	0	465.294864648	0
Mix_46	127.171989281	242.084092815	0	0	451.329206019	0
Mix_47	123.403868286	207.018638828	0	0	449.632531097	0
Mix_48	128.89478653	243.649008352	0	0	444.44831948	0
Mix_49	116.935358465	248.731943495	0	0	460.75333849	0
Mix_50	117.472344161	255.804701547	0	0	463.982945915	0
Mix_51	128.427245732	246.290007996	0	0	437.079897179	0
Mix_52	108.462755886	241.226153837	0	0	476.265880466	0
Mix_53	125.037662184	225.234173466	0	0	450.062066391	0
Mix_54	117.177797042	193.836408291	0	0	452.165427101	0
Mix_55	113.675088419	229.512842012	0	0	483.490833847	0
Mix_56	114.247783892	242.129283572	0	0	467.071822379	0
Mix_57	110.840860635	234.043326372	0	0	449.521268074	0
Mix_58	118.61525958	266.726923047	0	0	451.600114479	0
Mix_59	117.168386059	225.625367924	0	0	479.127229188	0
Mix_60	135.387710727	254.395310805	0	0	474.069027799	0
Mix_61	135.078659764	210.04651962	0	0	447.304438424	0
Mix_62	138.816982287	224.337998747	0	0	454.53998838	0
Mix_63	114.782901391	204.440365762	0	0	453.453299496	0
Mix_64	126.837176378	202.842117974	0	0	449.78211242	0
Mix_65	126.768669496	219.83006272	0	0	446.551252206	0
Mix_66	126.834053408	244.956907723	0	0	445.075652079	0
Mix_67	143.783882922	204.814587806	0	0	421.812649681	0
Mix_68	119.865354597	249.319123256	0	0	455.174840964	0
Mix_69	136.514305102	224.716952238	0	0	450.960257905	0
Mix_70	118.744994734	254.871503191	0	0	459.024388529	0
Mix_71	120.754096792	226.351424898	0	0	472.377335656	0
Mix_72	119.367340214	246.608307269	0	0	427.228122893	0
Mix_73	110.953241765	239.668962486	0	0	471.597966309	0
Mix_74	130.543866684	202.910575386	0	0	444.909984527	0
Mix_75	122.918974641	236.473043846	0	0	454.950779177	0
Mix_76	120.694682126	237.023647486	0	0	462.476213916	0
Mix_77	123.250021271	216.969310813	0	0	434.837527755	0
Mix_78	113.403639334	262.393813999	0	0	462.746311116	0
Mix_79	113.587732388	203.741620633	0	0	459.521555114	0
Mix_80	127.086191058	252.996841246	0	0	435.691226898	0
Mix_81	122.021863875	215.702489852	0	0	456.45894834	0
Mix_82	122.22717057	244.910588781	0	0	460.432536204	0
Mix_83	130.414790373	219.208680933	0	0	444.457403747	0
Mix_84	124.297628595	236.43493584	0	0	449.524181877	0
Mix_85	123.535642572	246.166493348	0	0	452.501106023	0
Mix_86	118.261016964	213.702932985	0	0	460.775570563	0
Mix_87	147.558587489	199.461735078	0	0	428.903627589	0
Mix_88	129.628711675	254.870497494	0	0	438.956461814	0
Mix_89	109.204305466	220.456893116	0	0	447.563688711	0
Mix_90	125.56039034	230.652566309	0	0	460.930982438	0
Mix_91	146.281744931	235.344673245	0	0	431.301403604	0
Mix_92	127.138749567	220.698885801	0	0	436.429976778	0
Mix_93	119.664521434	250.718432607	0	0	424.406626024	0
Mix_94	133.851054668	246.784813157	0	0	438.428491233	0
Mix_95	122.822132464	250.419280035	0	0	435.165288461	0
Mix_96	115.74687556	260.465523564	0	0	448.229950879	0
Mix_97	125.91582378	204.70323582	0	0	447.935964727	0
Mix_98	143.506177084	196.431358702	0	0	421.719234509	0
Mix_99	113.217771938	292.986309728	0	0	447.906512613	0
Mix_100	126.570844845	209.268721748	0	0	425.71964124	0
