	Neutrophils	Lymphocyte	Monocytes	Other
S10001	0.444068000982	0.457501137566	0.221411706791	0.0373414539115
S10006	0.514150666357	0.46354698298	0.0958647874594	0.105538311113
S1001	0.356128552151	0.500425742536	0.117108934873	0.179161389402
S10010	0.492780326945	0.386115686999	0.157603126477	0.0496830948614
S10011	0.32659451381	0.553901954555	0.244019523554	0.00811373654662
S10014	0.450416973309	0.444170962885	0.122214945977	0.107703331698
S10026	0.44497502534	0.480412244647	0.0749935308703	0.14381678433
S10032	0.413436414787	0.310380653247	0.284475063437	0.203100645676
S10036	0.515273994594	0.396656964626	0.0153717005216	0.180333615545
S10042	0.449991726207	0.494129911981	0.100841887845	0.12567742669
S10044	0.515509704452	0.523330866704	0.0844383288803	0.0614424058785
S10049	0.442600111817	0.559027885604	0.0470388836757	0.108370410161
S10057	0.352653707514	0.609971224015	0.16643355065	0.016153824643
S10062	0.418319062869	0.436399599198	0.240103272175	0.0602620524982
S10066	0.554975181563	0.415147226644	0.190041584494	0.0219934586168
S10067	0.38373767994	0.53812156333	0.0775505318502	0.167755976505
S1007	0.50760419437	0.411991163433	0.144021284316	0.0816722169294
S10073	0.426534598171	0.477435450726	0.090604421316	0.123224722518
S10077	0.342714707014	0.457737091124	0.298895697038	0.0450045497941
S10080	0.387488865549	0.519296918607	0.218566735554	0.0403904633575
S10082	0.343928468246	0.572257519068	0.216831479198	0.0121948403109
S10087	0.472844820436	0.506710436127	0.131202252613	0.0949580892924
S10089	0.491091663269	0.475190349522	0.105770030195	0.0676132536813
S1009	0.301763443887	0.598321201809	0.126975616836	0.16614647466
S10090	0.536190364076	0.489186420984	0.138296454723	0.0180835613387
S10093	0.484757346805	0.408321276854	0.103076972257	0.11910614927
S10094	0.512719547058	0.399655278628	0.160199615701	0.0367663998822
S1010	0.426103038376	0.584221202398	0.159941446442	0.0316044768789
S10111	0.396398028166	0.563509158813	0.0923358768951	0.118163920227
S10116	0.160076434229	0.602241967544	0.201251660217	0.114787857207
S10119	0.350387619776	0.51088369468	0.176930871795	0.0920728183317
S10121	0.362935502036	0.51442561409	0.110382881789	0.137896106345
S10130	0.46765297372	0.403609178242	0.219847158287	0.015274987731
S10140	0.60980649021	0.414957180001	0.0880697416121	0.115221484605
S10142	0.379004102257	0.435693516232	0.0941500716375	0.246935682425
S10150	0.547110161791	0.295375131708	0.143730432636	0.151608602021
S10155	0.428384748517	0.520710116572	0.130090281012	0.0719145747513
S1016	0.451579783311	0.361683191955	0.148566253125	0.171797062469
S10163	0.359976099211	0.514667751186	0.239736245757	0.0551489865376
S10167	0.393887727161	0.410738973478	0.0706989958368	0.265568746039
S10168	0.360814514929	0.517465734885	0.098530203733	0.166386769096
S10173	0.34858373591	0.485401101902	0.178175737065	0.140350144758
S10175	0.509961204873	0.492440815075	0.142920042108	0.0531022692044
