	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.0524641791356	0.49687115666	0.191854439893	0	0	0	0	0
mix_2	0.061804345606	0.505943560355	0.197078540168	0	0	0	0	0
mix_3	0.0583031846373	0.493101588676	0.188847024645	0	0	0	0	0
mix_4	0.0543766466376	0.535152246444	0.189605844181	0	0	0	0	0
mix_5	0.0556614857255	0.51305412264	0.193016011265	0	0	0	0	0
mix_6	0.0536658733916	0.532053894624	0.19221586897	0	0	0	0	0
mix_7	0.0574926247325	0.506454695205	0.193401356513	0	0	0	0	0
mix_8	0.0528078847637	0.508303360284	0.198428126899	0	0	0	0	0
mix_9	0.0559609155965	0.530343286422	0.188600171217	0	0	0	0	0
mix_10	0.0641596324361	0.517141363263	0.178642716587	0	0	0	0	0
mix_11	0.0687865149147	0.492336426325	0.186832744023	0	0	0	0	0
mix_12	0.0461571707759	0.529918508906	0.190248189796	0	0	0	0	0
mix_13	0.0459601669845	0.542610015799	0.18687842579	0	0	0	0	0
mix_14	0.0629056290196	0.519915482361	0.179961072611	0	0	0	0	0
mix_15	0.0538362949323	0.518182930584	0.192972482792	0	0	0	0	0
mix_16	0.0597377875337	0.501522031924	0.192564553976	0	0	0	0	0
mix_17	0.0560886213779	0.520521630535	0.189849587575	0	0	0	0	0
mix_18	0.0599590218951	0.534001120032	0.173500159119	0	0	0	0	0
mix_19	0.0490283818782	0.499735882359	0.192488538794	0	0	0	0	0
mix_20	0.0567383151125	0.534585398474	0.189458613981	0	0	0	0	0
mix_21	0.0479989891195	0.540252650786	0.187337422751	0	0	0	0	0
mix_22	0.0585029602811	0.50945228545	0.182740371434	0	0	0	0	0
mix_23	0.0614447347358	0.518168801225	0.184505169608	0	0	0	0	0
mix_24	0.0507278439307	0.529381973228	0.194183603829	0	0	0	0	0
mix_25	0.0562421676483	0.533480090842	0.188409343913	0	0	0	0	0
mix_26	0.0484148130707	0.528298950948	0.182554613225	0	0	0	0	0
mix_27	0.0603209733743	0.507494678721	0.188917210744	0	0	0	0	0
mix_28	0.0540036246647	0.530303229992	0.188820666378	0	0	0	0	0
mix_29	0.0595884533324	0.502233708251	0.188237914507	0	0	0	0	0
mix_30	0.0537672762025	0.531962154994	0.18654101697	0	0	0	0	0
mix_31	0.0541962082775	0.522067234863	0.184120970665	0	0	0	0	0
mix_32	0.0655159259846	0.516774289362	0.179289744376	0	0	0	0	0
mix_33	0.0517653740428	0.52608333273	0.181407829589	0	0	0	0	0
mix_34	0.0596781049663	0.508457074983	0.180175076938	0	0	0	0	0
mix_35	0.0494251812966	0.524745229023	0.189348099579	0	0	0	0	0
mix_36	0.0564907941915	0.512598612713	0.185832437875	0	0	0	0	0
mix_37	0.0529802677228	0.515359175818	0.190918317141	0	0	0	0	0
mix_38	0.0569301609864	0.500476939121	0.191148306294	0	0	0	0	0
mix_39	0.0552467554069	0.527511945645	0.190824868568	0	0	0	0	0
mix_40	0.0547875858918	0.518501977732	0.183487076487	0	0	0	0	0
mix_41	0.0561266012414	0.514648572017	0.18024609528	0	0	0	0	0
mix_42	0.0631159075202	0.538847023868	0.179405473095	0	0	0	0	0
mix_43	0.0604966652307	0.517987225413	0.178658260178	0	0	0	0	0
mix_44	0.0643512658906	0.513401901155	0.18550048878	0	0	0	0	0
mix_45	0.0572782238378	0.509080839145	0.191296494546	0	0	0	0	0
mix_46	0.0508765990404	0.511939597064	0.183016566827	0	0	0	0	0
mix_47	0.0618444490627	0.489622486116	0.200969038932	0	0	0	0	0
mix_48	0.0647282954191	0.524873554743	0.177046272687	0	0	0	0	0
mix_49	0.0645444845574	0.494852685665	0.180811997367	0	0	0	0	0
mix_50	0.053858757751	0.524909234461	0.189771299116	0	0	0	0	0
mix_51	0.0572104306024	0.518500344046	0.180897899193	0	0	0	0	0
mix_52	0.0583833545708	0.512257474139	0.183168838776	0	0	0	0	0
mix_53	0.0677562435883	0.508956008797	0.180052494954	0	0	0	0	0
mix_54	0.0558873960575	0.52365871471	0.186618330163	0	0	0	0	0
mix_55	0.0491966418624	0.540326992272	0.181696958242	0	0	0	0	0
mix_56	0.0501818429089	0.530639262379	0.182306637396	0	0	0	0	0
mix_57	0.0582501912493	0.521601854955	0.189205228424	0	0	0	0	0
mix_58	0.0488689512685	0.525281260148	0.191670539275	0	0	0	0	0
mix_59	0.0659169122163	0.499212009175	0.181602798311	0	0	0	0	0
mix_60	0.0549405232456	0.526322219269	0.182594802661	0	0	0	0	0
mix_61	0.0569107510864	0.514836176179	0.188331595932	0	0	0	0	0
mix_62	0.0540459381397	0.505522315663	0.187707412106	0	0	0	0	0
mix_63	0.0475736557156	0.528822457854	0.190857330795	0	0	0	0	0
mix_64	0.0671401148904	0.490414007033	0.195697859888	0	0	0	0	0
mix_65	0.0589506340412	0.505669294128	0.182651398221	0	0	0	0	0
mix_66	0.0670481773912	0.490739791611	0.185513328298	0	0	0	0	0
mix_67	0.0636088189013	0.493974452448	0.189351667937	0	0	0	0	0
mix_68	0.0526398771511	0.522879794201	0.190366391167	0	0	0	0	0
mix_69	0.0579106044174	0.534763137277	0.191228693655	0	0	0	0	0
mix_70	0.0461836413305	0.528978886706	0.185766194359	0	0	0	0	0
mix_71	0.0548112403217	0.511606038397	0.189691863764	0	0	0	0	0
mix_72	0.0570105656456	0.497780207441	0.191521812668	0	0	0	0	0
mix_73	0.0503963478419	0.527963388091	0.190375730006	0	0	0	0	0
mix_74	0.0570188116726	0.533542751603	0.184107932774	0	0	0	0	0
mix_75	0.0590780222433	0.524767116671	0.182317210807	0	0	0	0	0
mix_76	0.057148719386	0.49176890005	0.191243554467	0	0	0	0	0
mix_77	0.0596172329815	0.521158179114	0.186409206824	0	0	0	0	0
mix_78	0.0527146228885	0.526025393823	0.187730337206	0	0	0	0	0
mix_79	0.0698643210747	0.489666948785	0.182293042576	0	0	0	0	0
mix_80	0.069510455103	0.507071769452	0.178453022669	0	0	0	0	0
mix_81	0.068675288144	0.485794854683	0.180529054611	0	0	0	0	0
mix_82	0.0508666882334	0.486318801439	0.196149330952	0	0	0	0	0
mix_83	0.0425238151662	0.551377006365	0.188318824867	0	0	0	0	0
mix_84	0.0530857738259	0.512554313811	0.191784252826	0	0	0	0	0
mix_85	0.0573502902594	0.49902634279	0.185602833956	0	0	0	0	0
mix_86	0.0545687969407	0.524272585052	0.18980199502	0	0	0	0	0
mix_87	0.0622757845407	0.518631028001	0.180846453516	0	0	0	0	0
mix_88	0.0563677604934	0.51714367839	0.184895285965	0	0	0	0	0
mix_89	0.0745738236881	0.491323773962	0.176473386046	0	0	0	0	0
mix_90	0.0509950775887	0.526936311691	0.18897081567	0	0	0	0	0
mix_91	0.0494663225657	0.522607073777	0.187032268091	0	0	0	0	0
mix_92	0.0544581968193	0.533257577375	0.186527666382	0	0	0	0	0
mix_93	0.0530576372564	0.518476044833	0.19713348706	0	0	0	0	0
mix_94	0.0535516844541	0.531163686792	0.18587271159	0	0	0	0	0
