	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.243025892431	0.150040473534	0.0	0.132762489202	0.46263764225	0.0115335025827
mix_2	0.243380884165	0.104317456634	0.0	0.169863581308	0.46724490306	0.0151931748336
mix_3	0.294617195423	0.34543247535	0.00832913333278	0.0	0.351621195894	0.0
mix_4	0.335056429423	0.232195944795	0.0	0.0197853983887	0.412962227393	0.0
mix_5	0.306609725278	0.26210105814	0.00125748524805	0.0	0.430031731334	0.0
mix_6	0.288829103886	0.213765587924	0.0	0.0689727865743	0.428432521616	0.0
mix_7	0.363118487171	0.247849184482	0.0	0.0	0.389032328347	0.0
mix_8	0.34061239869	0.134147233113	0.0	0.108087314203	0.417153053995	0.0
mix_9	0.255017656133	0.224298727832	0.0	0.0693875083177	0.451296107717	0.0
mix_10	0.39331382684	0.22091448102	0.0	0.00327306781078	0.382498624328	0.0
mix_11	0.254104029969	0.121260374198	0.0	0.149096793581	0.460258040744	0.0152807615076
mix_12	0.244530237954	0.197564356232	0.0	0.115348702768	0.442556703046	0.0
mix_13	0.417816417801	0.178363164416	0.0	0.0	0.403820417783	0.0
mix_14	0.413106126383	0.211029730316	0.00169098599184	0.000823832814099	0.373349324495	0.0
mix_15	0.373171780621	0.191784638361	0.0210601320445	0.0	0.413983448973	0.0
mix_16	0.318697782292	0.289626929488	0.0	0.0	0.391675288219	0.0
mix_17	0.467435829042	0.189415139711	0.0472888282558	0.0	0.295860202992	0.0
mix_18	0.259793842764	0.0809879556845	0.0	0.179631066201	0.463950256457	0.0156368788939
mix_19	0.323394036628	0.188089349246	0.0	0.0663869228538	0.422129691272	0.0
mix_20	0.258508771878	0.3053902901	0.0947045714004	0.0	0.341396366621	0.0
mix_21	0.349503315468	0.256672866646	0.020629626016	0.0	0.37319419187	0.0
mix_22	0.348235604097	0.158677106413	0.0	0.0522517015208	0.44083558797	0.0
mix_23	0.351063685087	0.182875443673	0.0	0.0576177318952	0.408443139345	0.0
mix_24	0.234642326803	0.0493668405174	0.0	0.210954188393	0.475191892199	0.0298447520864
mix_25	0.249528690578	0.278489835411	0.0	0.0629873112819	0.408994162729	0.0
mix_26	0.235781414594	0.330717939747	0.0414825041462	0.0	0.392018141513	0.0
mix_27	0.348052153433	0.0185435930053	0.0	0.146504976883	0.461355643327	0.0255436333524
mix_28	0.298827780066	0.297640915353	0.0636836459556	0.0	0.339847658626	0.0
mix_29	0.280236453202	0.227435669183	0.0	0.0563567437545	0.43597113386	0.0
mix_30	0.299891193412	0.2241490529	0.0	0.0508047848283	0.42515496886	0.0
mix_31	0.27890487986	0.24087496219	0.0	0.0613830300366	0.418837127914	0.0
mix_32	0.303832257232	0.270902143792	0.0	0.00694073557961	0.418324863396	0.0
mix_33	0.306076707418	0.183784901216	0.0	0.0821829113588	0.427955480007	0.0
mix_34	0.243372678322	0.140392008749	0.0	0.14426366342	0.464757366821	0.00721428268823
mix_35	0.272548756501	0.19848782974	0.0	0.0945055448854	0.434457868874	0.0
mix_36	0.371081795199	0.258514504295	0.0	0.0	0.370403700506	0.0
mix_37	0.363570638489	0.257411924236	0.0	0.0	0.379017437275	0.0
mix_38	0.259946127685	0.351488170192	0.0151911388976	0.0	0.373374563225	0.0
mix_39	0.382463481735	0.209882742415	0.0248867915714	0.0	0.382766984279	0.0
mix_40	0.303384054772	0.202722822913	0.0	0.0794417491319	0.414451373183	0.0
mix_41	0.255090094999	0.158426677151	0.0	0.123095071905	0.462005328526	0.0013828274193
mix_42	0.378470589377	0.250623706048	0.0397176997723	0.0	0.331188004803	0.0
mix_43	0.240451298951	0.309174864184	0.0118790826958	0.0	0.438494754169	0.0
mix_44	0.263527851638	0.328161998369	0.0	0.0	0.408310149993	0.0
mix_45	0.231419681436	0.322073443824	0.0	0.0454521023436	0.401054772396	0.0
mix_46	0.299355929887	0.262789566312	0.0633678023034	0.0	0.374486701498	0.0
mix_47	0.312401678371	0.201578192203	0.0	0.0718095838662	0.414210545561	0.0
mix_48	0.339602360869	0.0	0.0	0.159980801193	0.470483538744	0.0299332991942
mix_49	0.323187837764	0.126850365353	0.0	0.0924937598664	0.453169329241	0.00429870777536
mix_50	0.339642228861	0.310976139896	0.0186744570291	0.0	0.330707174213	0.0
mix_51	0.328733530227	0.0646374813275	0.0	0.134315259183	0.453600406527	0.0187133227366
mix_52	0.401539201819	0.231237056168	0.00394654296145	0.0	0.363277199051	0.0
mix_53	0.329626872571	0.109024590381	0.0	0.112214802201	0.442575134473	0.00655860037423
mix_54	0.379513674172	0.217488661343	0.076192231448	0.0	0.326805433037	0.0
mix_55	0.326297434544	0.128456239582	0.0	0.101538792021	0.443707533853	0.0
mix_56	0.288963955205	0.325498935699	0.0	0.00548125498282	0.380055854113	0.0
mix_57	0.234311147319	0.236894696046	0.0	0.081739227933	0.447054928702	0.0
mix_58	0.308457858176	0.272366070326	0.0	0.0	0.419176071499	0.0
mix_59	0.245174392255	0.188779759179	0.0	0.112053047172	0.453992801394	0.0
mix_60	0.378535486825	0.196599976738	0.0	0.0325774803181	0.392287056119	0.0
mix_61	0.325847547007	0.342372076812	0.0246899554848	0.0	0.307090420696	0.0
mix_62	0.312100802618	0.32535297036	0.00121094852316	0.0	0.361335278498	0.0
mix_63	0.249687140635	0.209577071214	0.0	0.101505146418	0.439230641732	0.0
mix_64	0.320262847412	0.177276463298	0.0	0.0922904348293	0.410170254461	0.0
mix_65	0.299757413192	0.232801910325	0.0	0.0068978916134	0.46054278487	0.0
mix_66	0.326235358764	0.0627732332119	0.0	0.134010567782	0.458181726852	0.0187991133891
mix_67	0.367045053993	0.248214161687	0.0256245053989	0.0	0.359116278921	0.0
mix_68	0.261884681631	0.284431772198	0.0543110852857	0.0	0.399372460886	0.0
mix_69	0.317625919719	0.165654016884	0.0	0.0986471273796	0.418072936018	0.0
mix_70	0.412268711154	0.0313278508222	0.0	0.0631227806867	0.480004992585	0.0132756647524
