	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.0	0.0	0.0	0.00531544538831	0.0	0
Mix_2	0.0	0.0	0.0	0.0	0.0	0
Mix_3	0.000235997633656	0.00509337952977	0.0	0.0	0.000520996141133	0
Mix_4	2.15090760089e-06	0.000929293693363	0.0	0.0	3.19212597344e-05	0
Mix_5	0.00265832188837	0.00218686646181	0.0	0.0	0.0	0
Mix_6	4.41609639523e-05	0.0	0.0	0.00211945152245	0.0	0
Mix_7	0.000246762646215	0.00094636267031	0.0	0.0	0.0	0
Mix_8	0.0	0.0	0.0	0.0	0.0	0
Mix_9	0.000562791343796	0.0	0.0	0.0	0.0	0
Mix_10	0.00132845771022	0.0	0.0	0.0	0.0	0
Mix_11	0.0	0.0	0.0	0.0	0.0	0
Mix_12	0.0	0.0	0.0	0.0	0.0	0
Mix_13	0.00132617564491	0.0	0.0	0.0	0.0	0
Mix_14	0.000115249236217	0.00861336585146	0.0	0.0	0.00182512279877	0
Mix_15	0.0	0.00010646214137	0.0	0.0	0.0	0
Mix_16	0.0	0.0	0.0	0.0	0.0	0
Mix_17	0.0	6.91207404506e-05	0.0	0.0	0.0	0
Mix_18	0.0	0.0	0.0	0.0	0.0	0
Mix_19	1.54793086124e-07	0.0	0.0	0.0	0.0	0
Mix_20	0.000220361868343	0.0	0.0	0.0	0.0	0
Mix_21	0.0	0.0	0.0	0.0	0.0	0
Mix_22	0.0	0.0	0.0	0.0	0.0	0
Mix_23	0.000334705562568	0.0	0.0	0.0	0.0	0
Mix_24	0.0	0.0	0.0	0.0	0.0	0
Mix_25	0.00146801895534	0.0	0.0	0.0	0.0	0
Mix_26	0.000158551542616	0.0	0.0	0.0	0.0	0
Mix_27	0.000537848492413	0.0	0.0	0.0	0.0	0
Mix_28	0.0	0.0	0.0	0.0	0.0	0
Mix_29	0.00033880025435	0.0	0.0	0.0	0.0	0
Mix_30	0.0012008484151	0.010495595833	0.0	0.0	0.000942389860604	0
Mix_31	5.57765603786e-05	0.0	0.0	0.0	0.0	0
Mix_32	0.0	0.0	0.0	0.0	0.0	0
Mix_33	0.0	0.0	0.0	0.0	0.0	0
Mix_34	0.000142256803205	0.0	0.0	0.0	0.0	0
Mix_35	8.53247067213e-05	0.0	0.0	0.0	0.0	0
Mix_36	0.000595307998417	0.0	0.0	0.0	0.0	0
Mix_37	0.000257033598324	0.00418338725029	0.0	0.0	0.00014880278791	0
Mix_38	0.0	0.0	0.0	0.0	0.0	0
Mix_39	0.0	0.0	0.0	0.0	0.0	0
Mix_40	0.00140388586917	0.00576703744358	0.0	0.0	0.0	0
Mix_41	0.000310348624951	0.000103919871351	0.0	0.0	0.0	0
Mix_42	0.0	0.0	0.0	0.0	0.0	0
Mix_43	0.00140959641518	0.0	0.0	0.0	0.0	0
Mix_44	0.0	0.0	0.0	0.0	0.0	0
Mix_45	5.25987434841e-05	0.0	0.0	0.0	0.0	0
Mix_46	7.41014554813e-05	0.0	0.0	0.0	0.0	0
Mix_47	9.8907593081e-05	0.0	0.0	0.0	0.0	0
Mix_48	0.000136455467859	0.0	0.0	0.0	0.0	0
Mix_49	0.0	0.00718644298113	0.000152017283508	0.0	0.00238568241228	0
Mix_50	0.0	0.0	0.0	0.0	0.0	0
Mix_51	0.0	0.0	0.0	0.0	0.0	0
