	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.0345217168841	0.0836384137118	0.162698027666	0	0.0497718417523	0.637695193291
mix_2	0.018361504079	0.0596568303348	0.179012146728	0	0.0193829983908	0.685869327543
mix_3	0.139889740053	0.308835161264	0.146450890666	0	0.0275354984353	0.369102769389
mix_4	0.181168464291	0.158509686542	0.170907290247	0	0.0335731936145	0.438970200219
mix_5	0.125624427026	0.10475456772	0.282248944569	0	0.0582282180283	0.41486406331
mix_6	0.107394288234	0.0986254997256	0.24038546118	0	0.0280021971674	0.502503596439
mix_7	0.241678508336	0.15911306798	0.161772741568	0	0.0481170585638	0.37757962129
mix_8	0.203203703371	0.114429905137	0.104629051659	0	5.24213668753e-10	0.551276576271
mix_9	0.0458399659741	0.135864790122	0.174287163576	0	0.0578858815356	0.562059107623
mix_10	0.287193358588	0.0985441152807	0.225427691402	0	4.3982931765e-09	0.373269826594
mix_11	0.0421359779376	0.109656657017	0.116672017484	0	0.0254290253516	0.667196685265
mix_12	0.0116411659013	0.108566032478	0.230308780352	0	0.0143331363058	0.606007751516
mix_13	0.32619962631	0.105153177063	0.134987003274	0	0.0550266928176	0.366572130017
mix_14	0.325601778007	0.0714403800214	0.266706748167	0	0.00636858860206	0.315330750241
mix_15	0.260536962548	0.0446861720683	0.258457276062	0	0.114180274823	0.315184005927
mix_16	0.154064250668	0.220385086024	0.176749071463	0	0.0192782436305	0.414887330676
mix_17	0.461822857745	0.144083372219	0.269706129138	0	0.00830582254384	0.114840142319
mix_18	0.0431048969807	0.0438653757555	0.159709374052	0	0.00753966764353	0.703410259488
mix_19	0.170032595231	0.0736230343163	0.23614499334	0	0.0242665567547	0.474025339048
mix_20	0.0799709753062	0.160335719931	0.489149679058	0	0.0464823052255	0.222884737384
mix_21	0.206231186296	0.117349163376	0.303216219283	0	0.0179272246081	0.342864772124
mix_22	0.211602222048	0.0519143538598	0.198265717298	0	0.0583954307209	0.460006888585
mix_23	0.221811312367	0.154490278144	0.130072393224	0	0.00318579019414	0.468467308911
mix_24	0.0129169124365	0.0333640705107	0.13967256319	0	0.0275088161562	0.739297027011
