	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	160.320229126	441.937438338	619.32096247	582.082528912	569.105905394	390.024064861	0	0
mix_2	169.866765008	434.071758402	595.471582696	625.840697654	570.271369909	386.339528555	0	0
mix_3	172.559289559	390.000061141	571.985292827	630.174142606	688.360119781	415.043740141	0	0
mix_4	173.290347657	462.537897345	618.473987364	525.59963557	600.070038119	350.741819968	0	0
mix_5	173.966742906	423.767315491	604.303276386	546.502073329	658.551910803	368.599529543	0	0
mix_6	169.956799023	460.530753239	623.300503819	543.248069523	605.108074104	346.212649022	0	0
mix_7	175.295565773	409.067998292	589.131805558	580.591530524	682.799703773	382.916383913	0	0
mix_8	172.296832385	413.022306236	590.109922682	603.188958813	650.907832753	388.083595134	0	0
mix_9	167.784126603	489.965684585	630.207159579	516.813020495	557.456290813	335.674946473	0	0
mix_10	173.663670015	435.98276545	594.738588267	568.398719986	589.219154403	400.332291121	0	0
mix_11	171.864415305	450.723118744	633.99290009	575.92729778	501.449969632	390.106644767	0	0
mix_12	170.236500766	444.923295824	597.990041464	551.086677822	653.829470115	370.275103601	0	0
mix_13	163.92714218	490.623402424	586.102695858	591.358324272	563.636380123	371.871090181	0	0
mix_14	172.704001801	475.278976462	626.112028765	522.563081619	540.313024633	375.995743772	0	0
mix_15	166.596321255	433.127448715	599.36264621	581.080438622	635.954969874	368.856336281	0	0
mix_16	172.478019925	397.625620675	569.050395427	627.370039398	705.426373177	390.435338915	0	0
mix_17	174.474604423	403.114880354	568.150569696	626.205031546	722.168600214	399.997306083	0	0
mix_18	169.46240063	455.289466517	577.484734805	602.763649872	556.131211756	411.290840945	0	0
mix_19	172.667754298	394.145433088	567.451001065	642.608612534	683.555214053	417.17623804	0	0
mix_20	166.285071167	464.246961654	619.535879453	575.124801314	560.470061046	352.86380995	0	0
mix_21	169.896003492	432.854718195	566.741418414	599.491614665	677.509986914	379.782897649	0	0
mix_22	170.047311473	452.845155373	613.022353959	541.430402231	574.826360157	402.053987106	0	0
mix_23	164.327804831	464.820736968	622.131211372	570.719176664	526.924855641	382.003276801	0	0
mix_24	168.27367788	437.980608908	599.686100757	560.247508259	659.286847437	358.495310522	0	0
mix_25	164.281509507	485.253785015	632.300276856	528.119071244	550.344242154	344.556136991	0	0
mix_26	170.242570984	421.100459926	560.503021829	617.381097978	674.389845717	407.770161529	0	0
