	Neutrophils	Lymphocyte	Monocytes	Other
S10001	0.190027429203	0.242314570421	0.00434426750689	0.56331373287
S10006	0.187384744423	0.258367279365	0.0	0.554247976212
S1001	0.185304195781	0.265492472104	0.00262969120835	0.546573640906
S10010	0.206317344671	0.252057279306	0.00217301992555	0.539452356098
S10011	0.19016619566	0.250325324471	0.00603302240667	0.553475457462
S10014	0.191715295195	0.258246502102	2.87360949213e-06	0.550035329094
S10026	0.19770503699	0.267721933808	0.0	0.534573029202
S10032	0.185387040254	0.258287019598	0.0106370092681	0.54568893088
S10036	0.192052116732	0.257583722144	0.0	0.550364161125
S10042	0.189729735589	0.263949400187	0.00279761493639	0.543523249287
S10044	0.195567115069	0.270402692251	0.0	0.53403019268
S10049	0.187674662836	0.275144811563	0.00116857487855	0.536011950723
S10057	0.174357890195	0.257608488527	0.000284654886211	0.567748966392
S10062	0.183928874826	0.262601766185	0.00768694433211	0.545782414657
S10066	0.204689250499	0.240986079283	0.00385410040407	0.550470569814
S10067	0.172881158084	0.286767572948	0.00395919701499	0.536392071953
S1007	0.180987728397	0.253643437254	0.00475816537393	0.560610668975
S10073	0.18816003509	0.277338427748	0.00322532432623	0.531276212835
S10077	0.178513804608	0.25416382248	0.00852959715569	0.558792775757
S10080	0.185996286233	0.253310043663	0.00765675711567	0.553036912988
S10082	0.188749568207	0.266587974094	0.00404390978963	0.54061854791
S10087	0.183130782191	0.270667600973	0.00542118938677	0.54078042745
S10089	0.185813634336	0.2533818721	0.00166825190276	0.559136241662
S1009	0.175915828672	0.271418886494	0.0041461700572	0.548519114777
S10090	0.187153186989	0.252124992485	0.00206164451044	0.558660176016
S10093	0.194296799823	0.235408404848	0.0	0.570294795329
S10094	0.185825120453	0.265774987285	0.00640360088874	0.541996291374
S1010	0.178214482612	0.262739007224	0.00636971982898	0.552676790335
S10111	0.184269293118	0.27937464066	0.00166600052814	0.534690065694
S10116	0.1656380049	0.274444300104	0.00747436217593	0.55244333282
S10119	0.181788044257	0.26442169731	0.00239048171074	0.551399776722
S10121	0.185290375122	0.269547129552	0.00274751782915	0.542414977497
S10130	0.189495714556	0.252470313404	0.00392113208252	0.554112839957
S10140	0.201967828021	0.255444498879	0.00103244496607	0.541555228134
S10142	0.173586133101	0.283421281753	0.00275982161737	0.540232763529
S10150	0.21102133131	0.234327182676	0.00074369879428	0.55390778722
S10155	0.185880849858	0.262506065665	0.00357854216453	0.548034542313
S1016	0.190423823562	0.258408533461	0.00259890381578	0.548568739161
S10163	0.192645808392	0.244813860593	0.0057381524597	0.556802178555
S10167	0.186382022909	0.259955542858	0.0	0.553662434233
S10168	0.173809781117	0.282832449454	0.00273891219104	0.540618857237
S10173	0.184170695839	0.275635055198	0.00241737719393	0.537776871769
S10175	0.188771869972	0.26588555903	0.000349827120736	0.544992743878
S10179	0.174379790249	0.289082487214	0.00500519313685	0.5315325294
S10186	0.162304278221	0.276904396317	0.00763605307056	0.553155272391
S1019	0.172828051458	0.266822554847	0.00645084837906	0.553898545316
S10190	0.187292476093	0.271433568173	0.00208158198273	0.539192373751
S10195	0.195862901155	0.248784155914	0.00190928954994	0.553443653381
S10196	0.193190126444	0.259136479516	0.000990086816805	0.546683307223
S10200	0.194006784564	0.266093926592	0.00238952288882	0.537509765955
S10201	0.20823708261	0.231795242681	0.000597640332634	0.559370034376
S10202	0.18730020024	0.265667509897	0.0055253616087	0.541506928254
S10205	0.188213472581	0.276829312862	0.0	0.534957214557
S10211	0.182651503269	0.258112909481	0.0	0.55923558725
S10221	0.191784638191	0.263628022873	0.000762269854622	0.543825069081
S10222	0.197208049016	0.245308744587	0.000388258245807	0.557094948151
S10226	0.194256553917	0.259669708915	0.00343998828002	0.542633748888
S10227	0.194368165372	0.251789505232	0.00262253533503	0.551219794061
S10228	0.188533753768	0.267503768519	0.00154677845646	0.542415699257
S10232	0.172265401444	0.27596991379	0.000110536819277	0.551654147946
S10248	0.194356416536	0.26672703381	0.0	0.538916549654
S10249	0.203166577866	0.23310373117	0.00897939687892	0.554750294085
S1025	0.178649026067	0.278164189939	0.00318648845017	0.540000295544
S10266	0.195875020899	0.246418150113	0.00373352544592	0.553973303542
S10269	0.191336456046	0.258979780849	0.00201044789824	0.547673315207
S10272	0.195104227856	0.249103137857	0.0	0.555792634287
S10273	0.193442598315	0.259208770682	0.00242482520753	0.544923805795
S10274	0.183487920167	0.261806491726	0.00283053644958	0.551875051657
S1028	0.191725426724	0.265145452181	0.000960205169515	0.542168915925
S10280	0.186752056886	0.267583487089	0.00565290344643	0.540011552578
S10283	0.171311369176	0.289946104619	0.00790573534903	0.530836790857
S1029	0.187623200179	0.262694084053	0.00155100083376	0.548131714934
S10292	0.176541884768	0.26544701943	0.0	0.558011095803
S10294	0.183353640242	0.27576838582	0.0	0.540877973937
S10302	0.190218105974	0.262508686188	0.000562039982578	0.546711167856
S10303	0.186514907382	0.261952019645	0.00483536170119	0.546697711273
S10323	0.186926700527	0.257734577443	0.00324817975768	0.552090542272
S10326	0.189287421	0.266850921311	0.00298425162793	0.540877406061
S10328	0.181918956757	0.279385730761	0.00100593613763	0.537689376344
S10329	0.18281301411	0.272822783649	0.00253561776816	0.541828584473
S10336	0.181523204032	0.265773637992	0.00487984544008	0.547823312536
S10340	0.192737358448	0.259483598325	0.00115773548618	0.546621307741
S10347	0.176399168251	0.251891192699	0.0050408846509	0.566668754399
S10353	0.182985394411	0.263110256242	0.00568976345846	0.548214585888
S10356	0.181075284633	0.254580254891	0.00589570129158	0.558448759185
S10358	0.187121832824	0.265358812003	0.00576594074179	0.541753414431
S10365	0.194195018437	0.255498018817	0.0034726646688	0.546834298077
S1037	0.171486094385	0.291877786131	0.00157380109886	0.535062318385
S10373	0.180784731837	0.268663153197	0.00285232791341	0.547699787053
S10374	0.182239691805	0.253354956605	0.0	0.56440535159
S10375	0.192721504646	0.258884224159	0.00440559914369	0.543988672051
S10377	0.179734867549	0.247746363397	0.00174266205503	0.570776106999
S10378	0.186793756917	0.279095270572	0.00129451099173	0.532816461519
S10390	0.182118767434	0.231275498494	0.00283847404198	0.58376726003
S10391	0.173961040779	0.257079980722	0.00478153540497	0.564177443093
S10393	0.188651948761	0.268754651553	0.0	0.542593399686
S10400	0.185580636804	0.248067692562	0.00914342417419	0.55720824646
S10401	0.181979761496	0.252241493939	0.0064379443127	0.559340800252
S10406	0.202538988564	0.238377105271	0.00154554029218	0.557538365873
S10408	0.193944533411	0.252693033668	0.00314991764206	0.550212515279
S10409	0.184183737064	0.274600583735	0.000526216759598	0.540689462442
S10418	0.187535786306	0.232339011645	0.00136752734741	0.578757674701
S10431	0.187264102899	0.257727895064	0.00300555194906	0.552002450088
S10438	0.188037249117	0.255511628146	0.0020574116521	0.554393711085
S10439	0.193986413814	0.25708549649	0.00586516583689	0.543062923859
S10441	0.189439273995	0.256462356335	0.00733270190208	0.546765667767
S10442	0.19170320546	0.257901848554	0.0055363667562	0.54485857923
S1046	0.201392313769	0.249269950903	0.00297666206919	0.546361073258
S10478	0.207957841991	0.22553260501	0.00726865749833	0.559240895501
S10480	0.164568462312	0.274844185094	0.00294808654825	0.557639266046
S10484	0.188727445519	0.250665200191	0.00666173169577	0.553945622594
S10492	0.182254339939	0.272543441161	0.00367220527709	0.541530013623
S10496	0.185137885491	0.286180715278	0.0	0.528681399231
S10510	0.186496816854	0.256699181735	0.00091324976513	0.555890751646
S10513	0.191669697155	0.260135522526	0.00837554719385	0.539819233126
S10516	0.177288343265	0.259587956653	0.00805477349516	0.555068926587
S10534	0.184117107653	0.264791989942	0.0053362791784	0.545754623227
S10535	0.18159561764	0.264487015395	0.00142906439485	0.55248830257
S10537	0.188330800672	0.263224056449	0.00715069652173	0.541294446358
S1054	0.175138796782	0.264251935859	0.00455312794445	0.556056139414
S10543	0.188287250006	0.272469982601	0.0	0.539242767393
S10546	0.187879671888	0.264699305966	0.0	0.547421022145
S1055	0.20249240156	0.24156728362	0.00292517717909	0.553015137641
S10551	0.180836623213	0.259060561533	0.00820174041308	0.551901074841
S10552	0.187585148782	0.245096732175	0.00508545287861	0.562232666164
S10555	0.179993549882	0.293376750456	0.00249695218048	0.524132747481
S10559	0.183451087699	0.26341458949	0.005936912011	0.547197410801
S1056	0.185230144334	0.266773519277	0.0043518285064	0.543644507882
S10563	0.193126196417	0.25612485718	0.00430863869205	0.54644030771
S10574	0.180152429812	0.281861062732	0.00460610222613	0.533380405229
S10576	0.19738023673	0.246495145761	0.0	0.556124617509
S10578	0.192564588421	0.255231745544	0.00278502411459	0.54941864192
S10579	0.195883636999	0.265745292543	0.0	0.538371070459
S10582	0.194742985479	0.266046524183	0.00182961964691	0.53738087069
S1059	0.188016975573	0.26598027627	0.0037692096252	0.542233538532
S10599	0.194796653668	0.256479990109	0.00494541869801	0.543777937525
S10611	0.18798297072	0.261960223446	0.00327527565071	0.546781530183
S10614	0.198534067017	0.249533678536	0.00502899224959	0.546903262197
S10624	0.172617737906	0.269550277741	0.00814541445373	0.549686569899
S10632	0.184985909386	0.247733245751	0.00268994879717	0.564590896065
S10634	0.185927450031	0.271286340246	0.0	0.542786209723
S10638	0.190967288667	0.256683507649	0.00532675696916	0.547022446714
S10644	0.181619722943	0.277923954344	0.00553465502065	0.534921667692
S10649	0.202287083122	0.255829422966	0.0	0.541883493912
S10652	0.195230311311	0.250274210446	0.000601526698024	0.553893951545
S10654	0.182995281215	0.279997009874	0.000144080744108	0.536863628166
S10655	0.192850653988	0.26466915901	0.000922786046757	0.541557400955
S10656	0.18681041628	0.286455216644	0.0	0.526734367076
S10657	0.182177935614	0.252042047432	0.00323828093895	0.562541736015
S10658	0.193873411197	0.277313574563	0.0	0.52881301424
S10660	0.161956146133	0.273391723438	0.00589468807974	0.558757442349
S10661	0.183887093712	0.275863018658	0.000579718406914	0.539670169223
S10676	0.191422138635	0.266035004006	0.00447673763556	0.538066119724
S1068	0.178359792864	0.274314418271	0.0058694785109	0.541456310354
S10681	0.191470345136	0.245194452454	0.0	0.56333520241
S10686	0.187015168575	0.251227210561	0.00274453710977	0.559013083754
