	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.0	0.1437	0.5053	0	0	0.0753	0.0031	0.1719
mix_2	0.0	0.149	0.3429	0	0	0.0875	0.0847	0.2674
mix_3	0.0046	0.1737	0.0835	0	0	0.2675	0.069	0.3278
mix_4	0.0	0.305	0.3232	0	0	0.0114	0.0	0.3478
mix_5	0.0	0.1573	0.3764	0	0	0.086	0.0076	0.3253
mix_6	0.0	0.2566	0.3863	0	0	0.0157	0.0	0.313
mix_7	0.0	0.1444	0.2913	0	0	0.1449	0.0544	0.3126
mix_8	0.0	0.1149	0.3719	0	0	0.1349	0.0563	0.2451
mix_9	0.0	0.2794	0.4196	0	0	0.0003	0.0	0.2857
mix_10	0.0218	0.3439	0.132	0	0	0.0951	0.0176	0.386
mix_11	0.0	0.1463	0.4691	0	0	0.0448	0.011	0.2511
mix_12	0.0	0.2457	0.3114	0	0	0.0712	0.0	0.3414
mix_13	0.0	0.4001	0.1632	0	0	0.0287	0.0	0.408
mix_14	0.0	0.3424	0.2793	0	0	0.0205	0.0	0.3525
mix_15	0.0	0.1665	0.3895	0	0	0.0813	0.0013	0.3061
mix_16	0.0	0.207	0.0452	0	0	0.2399	0.0436	0.3823
mix_17	0.0081	0.2117	0.0797	0	0	0.2226	0.0632	0.3671
mix_18	0.0238	0.4026	0.04	0	0	0.0882	0.0362	0.4059
mix_19	0.0109	0.1764	0.1268	0	0	0.2544	0.0662	0.2869
mix_20	0.0	0.3019	0.3053	0	0	0.0278	0.0	0.3426
mix_21	0.0134	0.3273	0.1078	0	0	0.131	0.0174	0.3973
mix_22	0.0	0.2076	0.3602	0	0	0.064	0.0096	0.3067
mix_23	0.0	0.2901	0.3346	0	0	0.0357	0.0	0.3104
mix_24	0.0	0.2223	0.3097	0	0	0.0789	0.0	0.3589
mix_25	0.0	0.3287	0.3451	0	0	0.0013	0.0	0.324
mix_26	0.0131	0.3223	0.0678	0	0	0.1882	0.0273	0.3673
mix_27	0.0	0.1974	0.4695	0	0	0.0309	0.0	0.2536
mix_28	0.0	0.2502	0.3526	0	0	0.0242	0.0	0.3535
mix_29	0.0	0.136	0.4598	0	0	0.0552	0.0316	0.2466
mix_30	0.0	0.3165	0.323	0	0	0.0126	0.0	0.3392
mix_31	0.0	0.3064	0.2405	0	0	0.0658	0.0144	0.3511
mix_32	0.0039	0.3749	0.2421	0	0	0.0234	0.0	0.3442
mix_33	0.0004	0.3645	0.1442	0	0	0.0877	0.0	0.3916
mix_34	0.0269	0.2765	0.0144	0	0	0.2145	0.1538	0.2922
mix_35	0.0	0.2495	0.3286	0	0	0.0497	0.0125	0.325
mix_36	0.0	0.2353	0.292	0	0	0.0891	0.0228	0.3219
mix_37	0.0011	0.184	0.1864	0	0	0.178	0.0375	0.3584
mix_38	0.0	0.1195	0.3197	0	0	0.1582	0.0151	0.3142
mix_39	0.0	0.2416	0.3653	0	0	0.0263	0.0009	0.327
mix_40	0.0	0.2873	0.2279	0	0	0.0923	0.0165	0.3575
mix_41	0.0124	0.2934	0.0893	0	0	0.1968	0.0325	0.3414
mix_42	0.0163	0.4449	0.1001	0	0	0.0064	0.0298	0.4025
mix_43	0.018	0.304	0.0866	0	0	0.1453	0.0343	0.4059
mix_44	0.0	0.2512	0.3496	0	0	0.0427	0.0	0.3295
mix_45	0.0	0.1616	0.3495	0	0	0.0707	0.0757	0.2874
mix_46	0.0014	0.259	0.1744	0	0	0.1648	0.0108	0.3483
mix_47	0.0059	0.1677	0.0	0	0	0.3064	0.0836	0.3799
mix_48	0.0268	0.3939	0.1077	0	0	0.0545	0.0137	0.4034
mix_49	0.0006	0.1924	0.2652	0	0	0.111	0.0709	0.2847
mix_50	0.0	0.2343	0.3621	0	0	0.0277	0.0189	0.3203
mix_51	0.0122	0.2639	0.0454	0	0	0.2225	0.0503	0.3757
mix_52	0.0131	0.2823	0.1048	0	0	0.1731	0.0394	0.3646
mix_53	0.0177	0.296	0.1241	0	0	0.1247	0.0498	0.3719
mix_54	0.0	0.3115	0.2563	0	0	0.064	0.0	0.3681
mix_55	0.0144	0.3915	0.0775	0	0	0.1011	0.0132	0.4024
mix_56	0.0	0.3398	0.2686	0	0	0.0354	0.0	0.3531
mix_57	0.0	0.2566	0.3961	0	0	0.0119	0.0	0.3024
mix_58	0.0	0.2064	0.357	0	0	0.0757	0.0	0.3219
mix_59	0.0144	0.193	0.1063	0	0	0.2028	0.0895	0.3675
mix_60	0.0104	0.3579	0.1568	0	0	0.085	0.0	0.39
mix_61	0.0	0.2191	0.3171	0	0	0.0866	0.0	0.3446
mix_62	0.0	0.1914	0.2111	0	0	0.193	0.0179	0.3402
mix_63	0.0	0.2544	0.3254	0	0	0.0611	0.0	0.3361
mix_64	0.0065	0.1709	0.0	0	0	0.2734	0.1157	0.3821
mix_65	0.019	0.2283	0.1074	0	0	0.2086	0.0407	0.3448
mix_66	0.0078	0.1638	0.1991	0	0	0.1355	0.1245	0.3054
mix_67	0.0	0.1235	0.4713	0	0	0.0805	0.0	0.2564
mix_68	0.003	0.2694	0.1927	0	0	0.1156	0.0381	0.3559
mix_69	0.0	0.3069	0.2629	0	0	0.021	0.0	0.3942
mix_70	0.0104	0.2772	0.0902	0	0	0.2006	0.0341	0.3581
mix_71	0.0	0.197	0.2527	0	0	0.1524	0.0166	0.3264
mix_72	0.0	0.1793	0.215	0	0	0.1893	0.0123	0.3387
mix_73	0.0	0.2889	0.1139	0	0	0.18	0.0095	0.3784
