	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.0	0.0	0.43	0.3398	0.1743	0.0559	0	0
mix_2	0.1103	0.0021	0.1898	0.5865	0.0974	0.0139	0	0
mix_3	0.0476	0.0248	0.0636	0.242	0.5326	0.0896	0	0
mix_4	0.0701	0.2202	0.2365	0.043	0.4075	0.0227	0	0
mix_5	0.0707	0.0651	0.1809	0.046	0.5844	0.0528	0	0
mix_6	0.0808	0.127	0.2781	0.0861	0.4029	0.025	0	0
mix_7	0.0796	0.0325	0.1187	0.0856	0.6285	0.055	0	0
mix_8	0.0332	0.0	0.1872	0.3414	0.4093	0.029	0	0
mix_9	0.0642	0.1787	0.4262	0.0501	0.2639	0.0168	0	0
mix_10	0.1168	0.2638	0.0576	0.1636	0.2863	0.1118	0	0
mix_11	0.1115	0.0	0.4167	0.3987	0.0046	0.0685	0	0
mix_12	0.0176	0.1302	0.1578	0.0588	0.5871	0.0486	0	0
mix_13	0.0174	0.2947	0.1055	0.4337	0.1391	0.0096	0	0
mix_14	0.0942	0.3318	0.2606	0.0683	0.1528	0.0923	0	0
mix_15	0.0412	0.0241	0.2023	0.2379	0.4581	0.0363	0	0
mix_16	0.1215	0.0496	0.0351	0.2257	0.5168	0.0514	0	0
mix_17	0.0467	0.0684	0.0301	0.2461	0.5622	0.0464	0	0
mix_18	0.045	0.3308	0.009	0.5171	0.0551	0.0431	0	0
mix_19	0.0346	0.0256	0.0722	0.3504	0.4497	0.0674	0	0
mix_20	0.0918	0.1281	0.2067	0.4661	0.101	0.0063	0	0
mix_21	0.0229	0.1716	0.023	0.2446	0.5013	0.0366	0	0
mix_22	0.0422	0.1147	0.3514	0.0374	0.3095	0.1448	0	0
mix_23	0.0582	0.131	0.2901	0.4585	0.0324	0.0297	0	0
mix_24	0.0541	0.1068	0.1296	0.0975	0.5706	0.0414	0	0
mix_25	0.091	0.2232	0.324	0.2006	0.1553	0.0058	0	0
mix_26	0.0189	0.1588	0.0187	0.2708	0.4693	0.0635	0	0
mix_27	0.0464	0.018	0.4417	0.3265	0.1332	0.0341	0	0
mix_28	0.0676	0.1209	0.2193	0.1904	0.3735	0.0283	0	0
mix_29	0.0457	0.0005	0.4164	0.3269	0.1617	0.0488	0	0
mix_30	0.0354	0.2157	0.2876	0.1175	0.3207	0.0231	0	0
mix_31	0.0245	0.1838	0.1788	0.3073	0.2539	0.0517	0	0
mix_32	0.1056	0.3934	0.2691	0.0179	0.0441	0.17	0	0
mix_33	0.0081	0.2536	0.0691	0.3588	0.2279	0.0825	0	0
mix_34	0.0874	0.0786	0.0361	0.4786	0.2416	0.0778	0	0
mix_35	0.0354	0.1176	0.256	0.0768	0.4686	0.0456	0	0
mix_36	0.0549	0.0983	0.1797	0.0711	0.5144	0.0817	0	0
mix_37	0.0481	0.0481	0.0636	0.2303	0.56	0.0498	0	0
mix_38	0.0505	0.0231	0.1415	0.2045	0.52	0.0605	0	0
mix_39	0.0707	0.0734	0.2768	0.2325	0.3234	0.0233	0	0
mix_40	0.0327	0.2086	0.123	0.0449	0.4912	0.0997	0	0
mix_41	0.0446	0.1084	0.0354	0.2899	0.4274	0.0944	0	0
mix_42	0.2093	0.5599	0.078	0.1158	0.0267	0.0104	0	0
mix_43	0.0666	0.156	0.044	0.2756	0.363	0.0948	0	0
mix_44	0.1207	0.0665	0.2395	0.5203	0.0234	0.0297	0	0
mix_45	0.1267	0.0382	0.2303	0.1032	0.4582	0.0435	0	0
mix_46	0.0074	0.1506	0.0824	0.1534	0.4349	0.1712	0	0
mix_47	0.0672	0.0238	0.0301	0.4312	0.4124	0.0353	0	0
mix_48	0.1194	0.3933	0.0445	0.2834	0.0805	0.0789	0	0
mix_49	0.0729	0.1267	0.2699	0.0141	0.1523	0.3642	0	0
mix_50	0.0507	0.1198	0.3033	0.1129	0.3805	0.0327	0	0
mix_51	0.05	0.1021	0.0255	0.2269	0.5311	0.0643	0	0
mix_52	0.0391	0.096	0.055	0.3249	0.4094	0.0757	0	0
mix_53	0.2006	0.112	0.0516	0.4569	0.1089	0.07	0	0
mix_54	0.0573	0.2006	0.1272	0.1522	0.416	0.0466	0	0
mix_55	0.0165	0.2538	0.0155	0.3775	0.3083	0.0284	0	0
mix_56	0.0	0.314	0.2072	0.1171	0.2899	0.0717	0	0
mix_57	0.0757	0.1207	0.3994	0.0295	0.3473	0.0275	0	0
mix_58	0.03	0.0785	0.1767	0.1918	0.4862	0.0368	0	0
mix_59	0.1206	0.0599	0.043	0.2258	0.4336	0.1171	0	0
mix_60	0.0216	0.2593	0.0507	0.3308	0.2893	0.0484	0	0
mix_61	0.0567	0.0979	0.1528	0.0467	0.582	0.0639	0	0
mix_62	0.0276	0.047	0.0933	0.1996	0.5423	0.0903	0	0
mix_63	0.0181	0.1284	0.1768	0.1185	0.5162	0.042	0	0
mix_64	0.1344	0.0268	0.0236	0.3843	0.393	0.0377	0	0
mix_65	0.0541	0.0444	0.0559	0.3597	0.3975	0.0883	0	0
mix_66	0.1564	0.0262	0.1368	0.4328	0.1712	0.0767	0	0
mix_67	0.098	0.0	0.305	0.1716	0.3362	0.0892	0	0
mix_68	0.0357	0.0972	0.0702	0.2483	0.5027	0.0458	0	0
mix_69	0.1608	0.1593	0.1432	0.1445	0.3632	0.029	0	0
mix_70	0.0318	0.1303	0.0288	0.205	0.5535	0.0507	0	0
mix_71	0.048	0.0396	0.1107	0.3208	0.4334	0.0475	0	0
mix_72	0.0403	0.0613	0.0826	0.156	0.5766	0.0831	0	0
mix_73	0.0329	0.1598	0.0219	0.0661	0.6656	0.0536	0	0
mix_74	0.0248	0.3012	0.3076	0.3503	0.0089	0.0072	0	0
mix_75	0.0759	0.2614	0.052	0.2349	0.3225	0.0533	0	0
mix_76	0.0312	0.003	0.2155	0.0526	0.6037	0.0941	0	0
mix_77	0.0991	0.1614	0.2082	0.1268	0.3598	0.0448	0	0
mix_78	0.034	0.1054	0.0764	0.2997	0.4455	0.0389	0	0
mix_79	0.1529	0.0758	0.0323	0.1111	0.5101	0.1178	0	0
mix_80	0.2004	0.189	0.0376	0.2533	0.1711	0.1487	0	0
mix_81	0.0655	0.0153	0.0575	0.629	0.0928	0.1399	0	0
mix_82	0.06	0.057	0.0215	0.1969	0.6105	0.054	0	0
mix_83	0.0396	0.2168	0.0208	0.0614	0.617	0.0444	0	0
mix_84	0.0426	0.0532	0.1481	0.1499	0.5551	0.0511	0	0
mix_85	0.0525	0.0318	0.0781	0.2821	0.472	0.0835	0	0
mix_86	0.0717	0.1175	0.1496	0.0762	0.5368	0.0481	0	0
mix_87	0.0274	0.1685	0.6796	0.0006	0.0158	0.1083	0	0
mix_88	0.0132	0.1808	0.2977	0.2362	0.1968	0.0753	0	0
mix_89	0.183	0.048	0.019	0.4555	0.1983	0.0962	0	0
mix_90	0.0175	0.1406	0.5955	0.0656	0.162	0.0189	0	0
mix_91	0.0274	0.1131	0.2754	0.0639	0.4656	0.0546	0	0
mix_92	0.0546	0.1916	0.147	0.3499	0.2383	0.0186	0	0
mix_93	0.0841	0.1068	0.0169	0.0565	0.6838	0.0519	0	0
mix_94	0.0236	0.2541	0.3378	0.0328	0.3247	0.027	0	0
mix_95	0.0105	0.304	0.1383	0.2402	0.29	0.0169	0	0
mix_96	0.0595	0.0854	0.1655	0.4601	0.1483	0.0812	0	0
mix_97	0.133	0.3466	0.292	0.0135	0.1232	0.0918	0	0
mix_98	0.0404	0.3548	0.0875	0.0593	0.363	0.0951	0	0
mix_99	0.18	0.0939	0.014	0.0476	0.598	0.0664	0	0
mix_100	0.023	0.1479	0.1272	0.0417	0.6095	0.0508	0	0
