	Neutrophils	Lymphocyte	Monocytes	Other
S10001	0.0505881554856	0.224693083292	0.0481388324112	0.676579928811
S10006	0.0505606981973	0.228477787241	0.0460533102474	0.674908204314
S1001	0.050470077387	0.233000448437	0.0473302809794	0.669199193196
S10010	0.054088516823	0.228302004199	0.0495553817764	0.668054097201
S10011	0.0509865669976	0.230505652427	0.0487747132621	0.669733067313
S10014	0.0503656628023	0.227020929453	0.0471106210627	0.675502786682
S10026	0.0523116380188	0.233692986291	0.0477864470756	0.666208928615
S10032	0.051567225513	0.230689991914	0.0510993921451	0.666643390427
S10036	0.0514909006405	0.230355364637	0.0459869968975	0.672166737825
S10042	0.0518157382183	0.230881086285	0.0494171250847	0.667886050412
S10044	0.0522032499141	0.234118702027	0.0480135440938	0.665664503965
S10049	0.0507361142791	0.235663466301	0.0474349847234	0.666165434697
S10057	0.0478990442945	0.227026626028	0.0457128486011	0.679361481076
S10062	0.0512202791364	0.231523912445	0.0499132503104	0.667342558108
S10066	0.0539939202437	0.225050166457	0.0483968061645	0.672559107135
S10067	0.0495694436995	0.237819009994	0.0473384238355	0.665273122471
S1007	0.0500097433152	0.228771487036	0.0472407429253	0.673978026723
S10073	0.0507745910676	0.237529695314	0.0476894088624	0.664006304756
S10077	0.0499314785436	0.226735184879	0.0485455522435	0.674787784334
S10080	0.0512156047568	0.231121848483	0.0487409969722	0.668921549788
S10082	0.0516961366724	0.234746581346	0.047824190285	0.665733091696
S10087	0.0501392196109	0.234945225872	0.0494559091656	0.665459645352
S10089	0.0509383050765	0.229622332413	0.0472097064264	0.672229656084
S1009	0.0486662252505	0.235939295707	0.0460922160467	0.669302262996
S10090	0.0500649510415	0.226605167099	0.0458759927656	0.677453889094
S10093	0.0507012949367	0.224424966189	0.0468589983356	0.678014740538
S10094	0.0518771141993	0.230996265448	0.0485574811237	0.668569139229
S1010	0.0497958452134	0.229975069825	0.0491710224362	0.671058062525
S10111	0.0502494037068	0.236227786057	0.0477095052307	0.665813305005
S10116	0.0465497717381	0.237038253812	0.0458973781331	0.670514596317
S10119	0.0495821764914	0.234361994756	0.0477672640345	0.668288564719
S10121	0.0510836272711	0.234376552233	0.0482206113641	0.666319209132
S10130	0.0513508719599	0.227425328983	0.049151488538	0.67207231052
S10140	0.053615182384	0.22848488018	0.0500515884804	0.667848348956
S10142	0.0485461155768	0.236309084621	0.048122050297	0.667022749506
S10150	0.0539835898692	0.220633493692	0.0488320260314	0.676550890407
S10155	0.0503763869344	0.232782772435	0.047972097152	0.668868743479
S1016	0.050664531035	0.229789768666	0.047758345353	0.671787354946
S10163	0.0509395674767	0.228025742737	0.0484031301856	0.672631559601
S10167	0.0501661583209	0.230507709555	0.0459808468621	0.673345285262
S10168	0.0491571164	0.23785904392	0.0462260728886	0.666757766791
S10173	0.0495799442601	0.237538082275	0.0472277474516	0.665654226013
S10175	0.0511363640555	0.230489637892	0.0480562050913	0.670317792961
S10179	0.0488933126961	0.239249653535	0.0473902918787	0.66446674189
S10186	0.0461068865288	0.238216258639	0.0485665747792	0.667110280053
S1019	0.0490308168848	0.232789549946	0.0479021824362	0.670277450733
S10190	0.0505979827908	0.238233327145	0.0479132746667	0.663255415398
S10195	0.0521432451123	0.227005096615	0.048342935726	0.672508722547
S10196	0.0510697554337	0.228678348721	0.0486425526378	0.671609343208
S10200	0.0519799823411	0.23006019113	0.0497002643094	0.668259562219
S10201	0.0542455869454	0.221229107753	0.0478926528272	0.676632652474
S10202	0.05099993322	0.231359402417	0.0492994848212	0.668341179542
S10205	0.0514934303959	0.236335644594	0.0469479924912	0.665222932519
S10211	0.0495981976415	0.230140114558	0.0452922203536	0.674969467447
S10221	0.051269348599	0.233050075166	0.0479675812225	0.667712995012
S10222	0.0513522649721	0.224676695604	0.0482062159343	0.67576482349
S10226	0.0515800598064	0.233131430461	0.0491970667247	0.666091443008
S10227	0.0517238282262	0.224993067282	0.0484519019509	0.674831202541
S10228	0.0507177008826	0.231831501013	0.0474482599602	0.670002538145
S10232	0.0474917987655	0.232803451965	0.0444292915	0.67527545777
S10248	0.0515392581035	0.235613590236	0.0462655280533	0.666581623607
S10249	0.0531027030127	0.221665599925	0.0519064755472	0.673325221516
S1025	0.0495426416951	0.236633561719	0.0483559299711	0.665467866615
S10266	0.0516823224473	0.225686036972	0.0487259275223	0.673905713058
S10269	0.0515031903854	0.23002811346	0.0473785244526	0.671090171702
S10272	0.0521538557895	0.228751118306	0.046691844027	0.672403181878
S10273	0.051702768489	0.233283965092	0.0480202917049	0.666992974714
S10274	0.0513084495255	0.230621434957	0.0476681801389	0.670401935378
S1028	0.0517677949292	0.232063101397	0.0476209876744	0.668548115999
S10280	0.0509608504059	0.236861435045	0.0500998605791	0.66207785397
S10283	0.0489639218757	0.240972322755	0.0488000654384	0.661263689931
S1029	0.0501345073874	0.232256445663	0.0480437609255	0.669565286024
S10292	0.0488398322108	0.232772870792	0.0466184144028	0.671768882594
S10294	0.0492187591326	0.23706407212	0.0466438249666	0.667073343781
S10302	0.0504796209776	0.230487010175	0.0476114101677	0.67142195868
S10303	0.0504616826735	0.231964437908	0.0489004978131	0.668673381605
S10323	0.0505979801835	0.231341827597	0.0472455306254	0.670814661594
S10326	0.0513571628891	0.231795452928	0.0488279176995	0.668019466483
S10328	0.0501457156312	0.239219739768	0.0465148889528	0.664119655648
S10329	0.0500697101602	0.235782408011	0.0482304906801	0.665917391149
S10336	0.050628559652	0.230097507758	0.0485214842396	0.67075244835
S10340	0.0515525276137	0.232872198671	0.0472354841223	0.668339789593
S10347	0.0491433386217	0.22603577128	0.0473900205924	0.677430869506
S10353	0.0503081061917	0.232038267531	0.0483196689349	0.669333957342
S10356	0.049413901691	0.230820572358	0.0471370956779	0.672628430274
S10358	0.0517873487093	0.228965173795	0.0483356078924	0.670911869603
S10365	0.0520386898507	0.228092830235	0.0486047202824	0.671263759632
S1037	0.0476885565394	0.239197715342	0.0460150570761	0.667098671043
S10373	0.0497456622294	0.232609569996	0.0479009093901	0.669743858384
S10374	0.0495579426563	0.229590013619	0.0442998265982	0.676552217127
S10375	0.0516541938577	0.23115329474	0.0477622600415	0.669430251361
S10377	0.0485909073327	0.222897062391	0.0452397284641	0.683272301812
S10378	0.0508276281816	0.238233829615	0.0489096637616	0.662028878441
S10390	0.0491397438756	0.223425820233	0.0468209687028	0.680613467189
S10391	0.0488440377365	0.225551986625	0.0466609160677	0.678943059571
S10393	0.0509132734909	0.235341287734	0.0469906972786	0.666754741496
S10400	0.0511683334	0.225140624392	0.0500248302043	0.673666212003
S10401	0.0498183287622	0.228719820953	0.0483423985974	0.673119451687
S10406	0.0527073013396	0.222816223012	0.0496182845308	0.674858191117
S10408	0.0510534123798	0.230296015627	0.0491829257777	0.669467646216
S10409	0.0504463253375	0.236576387503	0.0469776436781	0.665999643482
S10418	0.0511285590494	0.2176192691	0.0461452476062	0.685106924245
S10431	0.0507725735441	0.230174319935	0.0478711298887	0.671181976632
S10438	0.0504180444086	0.229165717505	0.0483321612012	0.672084076885
S10439	0.0519490715638	0.229723310285	0.0495743908171	0.668753227334
S10441	0.0530412938855	0.225899459138	0.0507335079399	0.670325739036
S10442	0.0512491653412	0.229584898744	0.0490175556286	0.670148380286
S1046	0.0532167334789	0.228042586554	0.0486470940815	0.670093585885
S10478	0.0547938469991	0.219723846763	0.0518026115273	0.673679694711
S10480	0.047150010041	0.235641038022	0.0452576772866	0.67195127465
S10484	0.0515261193403	0.227298213127	0.0492752484755	0.671900419057
S10492	0.0495480724591	0.237062615113	0.0469080586083	0.66648125382
S10496	0.0504214469822	0.239666039008	0.0478526271999	0.66205988681
S10510	0.0499098292053	0.226525725127	0.0482292887058	0.675335156961
S10513	0.0515920078933	0.230344848714	0.0499650357011	0.668098107692
S10516	0.0501759963812	0.228888501367	0.0494773680591	0.671458134193
S10534	0.0507140851192	0.233150512466	0.0489973436792	0.667138058736
S10535	0.0496325467728	0.234659342874	0.0483182610968	0.667389849256
S10537	0.0516040150831	0.23240174839	0.0505120785085	0.665482158019
S1054	0.0493028391645	0.230583275919	0.0479918043402	0.672122080577
S10543	0.0509245822179	0.235588786257	0.0473860970511	0.666100534474
S10546	0.0502974743432	0.226641273343	0.0484337258781	0.674627526435
S1055	0.0531320238976	0.223387479181	0.0483468632174	0.675133633704
S10551	0.0496878008479	0.228632641801	0.0479213464425	0.673758210909
S10552	0.0516105524244	0.221304870008	0.0489566905007	0.678127887067
S10555	0.0502259955902	0.242712956979	0.0474385973409	0.65962245009
S10559	0.0510396219284	0.229153141991	0.049410351758	0.670396884322
S1056	0.0506071131599	0.235697745492	0.048030724154	0.665664417194
S10563	0.0522872868266	0.230965910428	0.0481381327781	0.668608669967
S10574	0.0496879021183	0.236356463044	0.0487974637652	0.665158171073
S10576	0.053176018936	0.225363850563	0.0478715837366	0.673588546764
S10578	0.0522100403558	0.225302828295	0.0478212352678	0.674665896081
S10579	0.052621466977	0.230699595743	0.0475180573734	0.669160879907
S10582	0.0522676854744	0.23445973236	0.0493966994407	0.663875882725
S1059	0.0512328690337	0.233643146934	0.0476869657467	0.667437018286
S10599	0.0527952614973	0.228199917831	0.0501673008372	0.668837519834
S10611	0.0512995684324	0.230140706283	0.0495117121279	0.669048013157
S10614	0.0536094343125	0.227591749777	0.0495926195804	0.669206196331
S10624	0.0495689764146	0.230018613907	0.0489270703113	0.671485339367
S10632	0.0505109595058	0.224985265783	0.0463060602622	0.678197714449
S10634	0.0506329084182	0.234000712014	0.0468110113737	0.668555368194
S10638	0.0515673178916	0.229214038293	0.049328805865	0.669889837951
S10644	0.0496732031748	0.236304604765	0.0481964049069	0.665825787153
S10649	0.0539808991269	0.228915510043	0.0460499405672	0.671053650263
S10652	0.0525838005311	0.229309433814	0.0483112013903	0.669795564264
S10654	0.050983638099	0.235347496831	0.0493082775067	0.664360587563
S10655	0.0509866616895	0.231491967791	0.0480594188914	0.669461951628
S10656	0.0510798441256	0.241781558514	0.0464641539933	0.660674443367
S10657	0.0499110005542	0.22346641232	0.0474239728405	0.679198614285
S10658	0.0518380789102	0.238060510873	0.0479301647467	0.66217124547
S10660	0.0467110617394	0.233205048618	0.0464426952758	0.673641194367
S10661	0.0500440433496	0.236780426702	0.0465743428207	0.666601187128
S10676	0.0524683887391	0.228868183966	0.0504277878553	0.66823563944
S1068	0.0503045230946	0.23636039115	0.0492397937606	0.664095291995
S10681	0.0507317753771	0.22907726334	0.0467304755933	0.67346048569
S10686	0.0499518848273	0.226223655192	0.0478832349508	0.67594122503
S10688	0.0505861338114	0.234375758088	0.0479119003917	0.667126207709
S10690	0.049709878125	0.2290049354	0.0477264169684	0.673558769506
S10698	0.0496255203249	0.2367210195	0.048678039706	0.664975420469
S107	0.0505792804738	0.236588067014	0.0473721684894	0.665460484023
S10703	0.0493770886327	0.23715373125	0.048609125821	0.664860054296
S10726	0.0502586354651	0.231114094984	0.0468758852074	0.671751384344
S10729	0.0503827230787	0.22414797988	0.0492341890391	0.676235108002
S10733	0.051747472525	0.23330119122	0.0486654373469	0.666285898908
S10734	0.049764281056	0.229921434757	0.047712987098	0.672601297089
S10735	0.0506033981606	0.230863584574	0.046980559301	0.671552457964
S10740	0.0531724006455	0.224936060096	0.0497874601408	0.672104079118
S10745	0.0533303206226	0.228202026911	0.0499251685016	0.668542483965
S10748	0.0494094224704	0.230500220442	0.0464852124384	0.673605144649
S10753	0.0521158094668	0.232194341765	0.0495384016685	0.6661514471
S10756	0.0511008333573	0.235868550923	0.0477019375839	0.665328678136
S10757	0.0489449223255	0.241256452093	0.0463390373009	0.66345958828
S1076	0.0512487421471	0.233060286203	0.0496044289224	0.666086542728
S10764	0.0501055704947	0.225298255462	0.0485353103671	0.676060863676
S10767	0.0476219401459	0.237530556105	0.0450621625289	0.66978534122
S10776	0.0527964470379	0.23272954247	0.0500661516574	0.664407858835
S10778	0.0534407511351	0.232299830072	0.0479800844209	0.666279334372
S10784	0.0536459472281	0.228250526342	0.05053180196	0.66757172447
S10787	0.0499966745339	0.230646719954	0.0485501354929	0.670806470019
S10800	0.0509346804521	0.235199252096	0.0476201597108	0.666245907741
S10805	0.0512207646157	0.227271764789	0.0494156932392	0.672091777356
S10813	0.0513158725958	0.23296063354	0.0487427049989	0.666980788865
S10814	0.0505743014088	0.224914258993	0.0450836857621	0.679427753836
S10815	0.0518548924736	0.234145012183	0.046410953894	0.66758914145
S10817	0.0490148371755	0.232125394717	0.0453777056227	0.673482062485
S1083	0.0504360970725	0.235458410764	0.0483794848182	0.665726007345
S10835	0.0506141291377	0.224799736453	0.0508787005523	0.673707433857
S10838	0.0518258562896	0.233806279073	0.0486123878218	0.665755476816
S10844	0.0502809084038	0.234372296091	0.0461407833472	0.669206012158
S10845	0.0516374092662	0.229171704847	0.0499039955874	0.669286890299
S10846	0.0479684888916	0.240336645558	0.0460524208399	0.66564244471
S10853	0.0529964079301	0.222649015988	0.04891010633	0.675444469752
S10854	0.0488236956996	0.237117696926	0.0481518530306	0.665906754344
S10865	0.0505871594473	0.23192752982	0.0495227628998	0.667962547833
S10866	0.0516829676254	0.232333007048	0.0483934393636	0.667590585963
S10869	0.0544050453173	0.225102614515	0.051297534721	0.669194805447
S10873	0.051193153813	0.230698385365	0.0480415790751	0.670066881747
S10876	0.0503454392432	0.237330033846	0.049242273946	0.663082252965
S10883	0.0514687317836	0.228726053198	0.0482969401226	0.671508274896
S10885	0.0512310622848	0.225220060051	0.0486430949085	0.674905782755
S10893	0.052690267827	0.229702596896	0.0496867019774	0.6679204333
S10895	0.0523636014825	0.228773951544	0.050024086813	0.668838360161
S10902	0.0497849198309	0.230492206017	0.0459774586504	0.673745415501
S10903	0.0521225770392	0.227278703937	0.0482607074786	0.672338011545
S1092	0.0538156932948	0.228851239389	0.0498849541331	0.667448113183
S10925	0.050404453826	0.230594571683	0.0490485970184	0.669952377473
S10927	0.0526030022208	0.228823468802	0.0499785296763	0.668594999301
