	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.200773108257	0.278721468152	0.368297014224	0	0	0
mix_2	0.190381374287	0.282728039501	0.330870499182	0	0	0
mix_3	0.25776097077	0.363950417428	0.30580328914	0	0	0
mix_4	0.301348617241	0.296692074917	0.305591411063	0	0	0
mix_5	0.25041412048	0.303174255106	0.355647005317	0	0	0
mix_6	0.263822412245	0.295592213957	0.320966300799	0	0	0
mix_7	0.324785039174	0.290266103297	0.306931908957	0	0	0
mix_8	0.386707065536	0.281142338962	0.192163580827	0	0	0
mix_9	0.199984074599	0.307261304166	0.368022926	0	0	0
mix_10	0.396992158998	0.297726263357	0.210086014073	0	0	0
mix_11	0.223229000332	0.287555604381	0.308790167906	0	0	0
mix_12	0.166932426813	0.332660176429	0.337834494558	0	0	0
mix_13	0.366990986936	0.256339402785	0.298253059866	0	0	0
mix_14	0.400204367701	0.274389702774	0.238271835033	0	0	0
mix_15	0.304913746214	0.255571406621	0.372722734222	0	0	0
mix_16	0.282075711401	0.335228192719	0.293361396965	0	0	0
mix_17	0.430960566766	0.290749328467	0.229220511967	0	0	0
mix_18	0.249176658677	0.264279925706	0.281885909178	0	0	0
mix_19	0.320234071561	0.270330686267	0.29371474101	0	0	0
mix_20	0.191869998888	0.383593731369	0.369846462023	0	0	0
mix_21	0.318385543232	0.311461790481	0.285110084947	0	0	0
mix_22	0.320671415362	0.246065872408	0.331901874271	0	0	0
mix_23	0.367207244008	0.287223911418	0.22956111136	0	0	0
mix_24	0.184175731003	0.248888145292	0.350210961713	0	0	0
mix_25	0.213545122158	0.380996632014	0.269954361899	0	0	0
mix_26	0.144620510114	0.3775830977	0.420983970474	0	0	0
mix_27	0.381197989835	0.18415897393	0.295266223414	0	0	0
mix_28	0.244396836678	0.365201055208	0.337628399477	0	0	0
mix_29	0.250637297044	0.303894752814	0.331474101624	0	0	0
mix_30	0.278159979387	0.296792006546	0.31304449419	0	0	0
mix_31	0.253562096879	0.332698471849	0.288642730663	0	0	0
mix_32	0.265877002081	0.317154504046	0.318886282217	0	0	0
mix_33	0.300783350931	0.285597233959	0.291084238446	0	0	0
mix_34	0.179095750524	0.296119537215	0.351606418452	0	0	0
mix_35	0.246821508726	0.287466896963	0.33743579866	0	0	0
mix_36	0.34472551393	0.315130979541	0.258600880697	0	0	0
mix_37	0.348181483204	0.321415909638	0.238576931913	0	0	0
mix_38	0.195102867136	0.373183837393	0.368091341908	0	0	0
mix_39	0.31932463225	0.269992598765	0.347162062462	0	0	0
mix_40	0.314078504456	0.303369113836	0.258088707355	0	0	0
mix_41	0.215768956562	0.279508755296	0.358499027303	0	0	0
mix_42	0.331380193299	0.319663483548	0.294859631137	0	0	0
mix_43	0.148761069417	0.340974718156	0.415441380816	0	0	0
mix_44	0.185835351744	0.357798425845	0.366265790036	0	0	0
mix_45	0.159163666598	0.421952642389	0.282999563264	0	0	0
mix_46	0.237471701575	0.326056616928	0.36526000105	0	0	0
mix_47	0.318704965744	0.299041113563	0.258372853294	0	0	0
mix_48	0.379906846609	0.168577502401	0.300995336228	0	0	0
mix_49	0.320530076959	0.234288493319	0.321968323438	0	0	0
mix_50	0.323673366895	0.363221907077	0.240267130526	0	0	0
mix_51	0.349877687073	0.217776184523	0.29805952657	0	0	0
mix_52	0.343179359003	0.287491144628	0.311682629155	0	0	0
mix_53	0.340110049772	0.232235716286	0.299230045505	0	0	0
mix_54	0.342764825363	0.312604488429	0.285244904505	0	0	0
mix_55	0.327158561059	0.250900680276	0.297761586665	0	0	0
mix_56	0.2710565815	0.389128678467	0.233662670628	0	0	0
mix_57	0.156751125587	0.340618421286	0.363900398057	0	0	0
mix_58	0.256822203125	0.309789671401	0.346761823541	0	0	0
mix_59	0.17474501498	0.298797211231	0.37784006659	0	0	0
mix_60	0.385258326962	0.294865244638	0.213683169239	0	0	0
mix_61	0.296937668415	0.388864458504	0.25929109688	0	0	0
mix_62	0.265808570344	0.346824800243	0.324282789827	0	0	0
mix_63	0.191909246077	0.331309199474	0.331676901561	0	0	0
mix_64	0.351947127054	0.309340403048	0.202190700996	0	0	0
mix_65	0.244986262224	0.287629655045	0.371911248492	0	0	0
mix_66	0.344430705336	0.20840490421	0.312946052856	0	0	0
mix_67	0.310766053869	0.301807694431	0.330575702515	0	0	0
mix_68	0.184290144544	0.331944395692	0.409886348388	0	0	0
mix_69	0.337422522862	0.292480829976	0.234157930967	0	0	0
mix_70	0.385477226408	0.173393829505	0.339362306294	0	0	0
mix_71	0.437669687978	0.216108415815	0.184378962714	0	0	0
mix_72	0.429174197004	0.280273860526	0.221027730726	0	0	0
mix_73	0.348792477071	0.232490029945	0.333836344178	0	0	0
mix_74	0.327118474872	0.28824672261	0.280838293798	0	0	0
mix_75	0.349235358906	0.22720043518	0.277267099844	0	0	0
mix_76	0.189860983387	0.337498666636	0.38430008311	0	0	0
mix_77	0.192863282866	0.396445451453	0.352131197806	0	0	0
mix_78	0.299521698309	0.256967731026	0.315932373974	0	0	0
mix_79	0.215111628629	0.315664062566	0.30968163635	0	0	0
mix_80	0.358472142444	0.32313948712	0.222774118086	0	0	0
mix_81	0.264743018079	0.389106178288	0.248738739675	0	0	0
mix_82	0.322925935793	0.276511507082	0.27977773978	0	0	0
mix_83	0.32291396042	0.244258676255	0.288776194423	0	0	0
mix_84	0.299479924464	0.339613711851	0.258557642201	0	0	0
mix_85	0.26090533055	0.366220496653	0.269668107325	0	0	0
mix_86	0.184224408096	0.380380396899	0.361940467389	0	0	0
mix_87	0.262598911169	0.380068068012	0.229033537321	0	0	0
mix_88	0.26762190389	0.321249592834	0.328107100174	0	0	0
mix_89	0.241606340249	0.363253871617	0.328875040381	0	0	0
mix_90	0.242063542174	0.351084433014	0.273379245595	0	0	0
mix_91	0.300797531848	0.24018865122	0.322318600444	0	0	0
