	Neutrophils	Lymphocyte	Monocytes	Other
S10001	0.395870326626	0.536955974379	0.141395268046	0.223770574561
S10006	0.405184686393	0.559484389978	0.107377180033	0.223566158344
S1001	0.305142044758	0.643843636466	0.167564011003	0.211732174386
S10010	0.425140489485	0.447378867763	0.216775611522	0.241742607107
S10011	0.333709939277	0.576166459277	0.165441895665	0.230935073049
S10014	0.337534335333	0.576270435776	0.16949253404	0.222311183498
S10026	0.36141693626	0.643453032274	0.129011284997	0.213080222837
S10032	0.296101826311	0.513573891864	0.268304310038	0.270739535618
S10036	0.399218509704	0.584999219329	0.0949007789788	0.206612985562
S10042	0.351600012616	0.578206470926	0.181354294861	0.221197946837
S10044	0.330683670108	0.625560064014	0.147004196369	0.249588871586
S10049	0.302301478088	0.663493787843	0.103322862248	0.28077027882
S10057	0.283096238032	0.606141953124	0.144376588671	0.204265765764
S10062	0.313571790613	0.542035467051	0.227601170111	0.252867681505
S10066	0.467185647399	0.404661673229	0.204988547984	0.234987582963
S10067	0.263489876845	0.710563318697	0.125802066264	0.24438495743
S1007	0.367794235484	0.573713876171	0.13572091182	0.223762084847
S10073	0.313377220184	0.693099623864	0.115871546664	0.231276779326
S10077	0.326773933225	0.619561766821	0.136980193624	0.228045748004
S10080	0.338914517434	0.617204993792	0.148402694292	0.211305641097
S10082	0.311571766553	0.610944278255	0.160225447518	0.260158381508
S10087	0.283805735979	0.651057075144	0.170423527453	0.245291827835
S10089	0.390628794392	0.525256336473	0.159958998749	0.210251220745
S1009	0.238263256086	0.672599128192	0.144996709449	0.273853353073
S10090	0.373535373323	0.531418579325	0.1457318657	0.232513652038
S10093	0.343229169365	0.494568250759	0.124384003044	0.289652767728
S10094	0.338817641576	0.549229978582	0.187477587254	0.264504482622
S1010	0.318415842266	0.567701938708	0.195407635499	0.226485136404
S10111	0.293004539717	0.695313518502	0.144346839528	0.219187655428
S10116	0.175117608309	0.734156212924	0.153968556198	0.235835200566
S10119	0.305616401838	0.642629499807	0.160278277701	0.206562606773
S10121	0.335164724197	0.628765361599	0.160206044047	0.200318972983
S10130	0.419300175389	0.499869658214	0.155150195603	0.217934622259
S10140	0.444239166129	0.487952896416	0.136044884539	0.280579988595
S10142	0.227083486089	0.738022062563	0.146231023305	0.218566323572
S10150	0.465752387386	0.473091360197	0.130942403152	0.204416359933
S10155	0.290616931674	0.631019893433	0.17945235337	0.229380567809
S1016	0.328010830427	0.566462764971	0.194473075913	0.205573953834
S10163	0.329253829549	0.622825654973	0.121898367425	0.226469500431
S10167	0.312834339607	0.629536305253	0.127730771775	0.227346850346
S10168	0.276408868956	0.701349350238	0.139062395893	0.216774177089
S10173	0.266661659045	0.663182395343	0.156483262546	0.241680223766
S10175	0.367473549542	0.584003364503	0.153958687789	0.220045406445
S10179	0.215381695051	0.778610649338	0.103657300807	0.268829313285
S10186	0.154058754776	0.73577267819	0.194373225492	0.250058344622
S1019	0.284832217436	0.617489294775	0.176893970106	0.242331317891
S10190	0.25539901639	0.685970579601	0.137745086275	0.267650443909
S10195	0.436287209312	0.493452939289	0.14536137909	0.234950450169
S10196	0.3293054523	0.605265973758	0.143554084623	0.259391320058
S10200	0.35112190144	0.586487797836	0.153675669721	0.233916016079
S10201	0.515408947236	0.389187640743	0.179711398912	0.192810033613
S10202	0.313237167318	0.604108483204	0.181906847421	0.21294032999
S10205	0.333507535741	0.647921769769	0.126557003534	0.245931687479
S10211	0.303754579675	0.576295123885	0.186462886884	0.21832528635
S10221	0.326949431165	0.626595189005	0.147637578838	0.238171329043
S10222	0.446062861504	0.48501184108	0.122586395314	0.241588255494
S10226	0.346931435802	0.618808419039	0.147480007669	0.222385933774
S10227	0.360348486688	0.52025101822	0.151743315894	0.279385077419
S10228	0.381184536161	0.554983870614	0.154155169858	0.23375675251
S10232	0.214220444207	0.747005515964	0.0982161227498	0.230799105051
S10248	0.312429432803	0.693506828196	0.0938281160636	0.235643228553
S10249	0.372361607229	0.425850798035	0.270667252417	0.263955265553
S1025	0.266863300526	0.692661887625	0.147875440801	0.232433530151
S10266	0.417498842974	0.534942558962	0.122450020867	0.210396483108
S10269	0.348497765666	0.54151202887	0.184445288518	0.235039697745
S10272	0.421173871057	0.546784609345	0.104520612477	0.21923266447
S10273	0.32827540184	0.6001955964	0.162877092087	0.239215278201
S10274	0.334417958804	0.566643468938	0.163457616423	0.245723952152
S1028	0.357702930807	0.597356184463	0.131310963584	0.258837293702
S10280	0.275262791178	0.688546428453	0.18095869275	0.218505600709
S10283	0.21201243209	0.733510700479	0.172520011508	0.244525057673
S1029	0.344331719282	0.614048707075	0.146925934079	0.214647331687
S10292	0.2830043851	0.684897417409	0.108318120497	0.231698536064
S10294	0.254465479512	0.781789110031	0.0976770906874	0.197384838768
S10302	0.320086295662	0.622381100517	0.14195641807	0.227304083971
S10303	0.315335064587	0.574332926875	0.201747728898	0.22031217786
S10323	0.339932170969	0.58441676508	0.182081797623	0.207900185204
S10326	0.343577897624	0.591031519296	0.15920907662	0.243505462876
S10328	0.291992897047	0.686985914549	0.131723944213	0.222794792168
S10329	0.287746416221	0.661648795062	0.172633457632	0.21664412614
S10336	0.315765466681	0.579216680203	0.194584386242	0.225520252992
S10340	0.357948783215	0.597605262756	0.134374427906	0.237323573437
S10347	0.29590654256	0.589140268357	0.118570906954	0.247260917176
S10353	0.313056761426	0.574512114077	0.219363524786	0.209174734568
S10356	0.32571549269	0.603558558314	0.142036739754	0.216220834636
S10358	0.371569002187	0.587363310186	0.148180580273	0.219680079795
S10365	0.341546102799	0.51473635388	0.216178946713	0.244673090797
S1037	0.191590290819	0.783945922721	0.141279548099	0.220312446817
S10373	0.293861309932	0.670028646211	0.12359162289	0.234911808551
S10374	0.310302880193	0.624108205151	0.118906632011	0.222297487017
S10375	0.335528377462	0.565507682213	0.188833434486	0.249387326408
S10377	0.239971290284	0.611291127807	0.103946130034	0.296800558191
S10378	0.302220420587	0.687451127866	0.130477002441	0.233866865413
S10390	0.348783016979	0.575173316139	0.101757339608	0.1963117816
S10391	0.264998681033	0.554104390834	0.192173531669	0.272837009618
S10393	0.301855377664	0.64239868749	0.0822959202623	0.282379392088
S10400	0.331168633564	0.508453181923	0.213836799409	0.254551937981
S10401	0.289729483534	0.584161432987	0.197604353201	0.224758307162
S10406	0.400297653518	0.439894297748	0.174105966279	0.272877146829
S10408	0.360967729596	0.593795670808	0.132015523477	0.231671352497
S10409	0.267888943906	0.67677210158	0.12492128251	0.262021325464
S10418	0.471415820169	0.392231406386	0.143698591933	0.213326222167
S10431	0.359295410019	0.583093984995	0.109695028968	0.232481642982
S10438	0.312360174176	0.565445764546	0.165516823884	0.26850068897
S10439	0.343964052735	0.597252427225	0.149300456407	0.251603765817
S10441	0.363155253874	0.533683882377	0.237636387605	0.191848392189
S10442	0.335742030042	0.537788758306	0.198360268663	0.247504520629
S1046	0.446764127657	0.432646732746	0.192081939286	0.252402213304
S10478	0.447964529713	0.358319677896	0.236052973354	0.25865392736
S10480	0.227651817923	0.732053515093	0.115311734829	0.223427790751
S10484	0.357270344573	0.545552846162	0.139394100186	0.268674756527
S10492	0.232086901926	0.657147896257	0.155248538936	0.302871932211
S10496	0.287998327328	0.68606930644	0.104066869507	0.279219060616
S10510	0.389837730377	0.591820513652	0.13265024076	0.190552000161
S10513	0.284538509536	0.509771349402	0.270204817894	0.271280262648
S10516	0.328826435992	0.538652864505	0.223803917073	0.215793608944
S10534	0.316620083759	0.637202882788	0.172364334246	0.208649306315
S10535	0.267464593508	0.754033010425	0.111056811362	0.192087018033
S10537	0.310400322205	0.519796032334	0.248545974073	0.265982572952
S1054	0.274230664697	0.615855583881	0.159310931023	0.244024318101
S10543	0.317605712786	0.630559058626	0.13912853079	0.238841016364
S10546	0.322358553892	0.617123989058	0.113600811572	0.254178030054
S1055	0.426739439531	0.443969485723	0.168737777702	0.236698119185
S10551	0.32180520828	0.559988910318	0.187542780849	0.219997378262
S10552	0.388949424969	0.425186467718	0.224548754297	0.235694297842
S10555	0.259215749727	0.758334471703	0.11818576391	0.21239111453
S10559	0.338490705156	0.542754913879	0.202150971421	0.246315856345
S1056	0.302427366044	0.635528395579	0.162135152597	0.238970457632
S10563	0.362037349795	0.600441233042	0.115228994233	0.239990348427
S10574	0.248700119589	0.673473142176	0.167536619405	0.258618506155
S10576	0.468808769561	0.47299960042	0.124271805012	0.222720650008
S10578	0.36974805137	0.522496054781	0.163462300225	0.244740946002
S10579	0.401579987971	0.583253157593	0.123344615217	0.218146155264
S10582	0.349320555206	0.586979314557	0.157777446835	0.253078924765
S1059	0.378867580828	0.590711741584	0.125683380707	0.245427410636
S10599	0.387776175471	0.505694118337	0.195628207739	0.250060594664
S10611	0.365949059249	0.562536492395	0.148825127782	0.251066357459
S10614	0.386200488752	0.456509348262	0.234277079669	0.254421715859
S10624	0.293941998409	0.5863369451	0.19898528273	0.24041471412
