	Neutrophils	Lymphocyte	Monocytes	Other
S10001	0	0.86060058756	0	0.145418183581
S10006	0	0.909743238689	0	0.0955702867506
S1001	0	0.904251747872	0	0.10069118172
S10010	0	0.873792355695	0	0.131521169745
S10011	0	0.884204636002	0	0.120670952796
S10014	0	0.896941416934	0	0.107157629943
S10026	0	0.925307807486	0	0.0787912393913
S10032	0	0.850624469842	0	0.155760573904
S10036	0	0.878659995107	0	0.12543905177
S10042	0	0.927862068275	0	0.0770808613173
S10044	0	0.930733099247	0	0.074311191892
S10049	0	0.921622843277	0	0.083960094279
S10057	0	0.867121128566	0	0.138326960629
S10062	0	0.894376330488	0	0.110802405933
S10066	0	0.895411917357	0	0.109632373782
S10067	0	0.949846487952	0	0.056138823466
S1007	0	0.879818814667	0	0.124412045462
S10073	0	0.922349511551	0	0.0823570720755
S10077	0	0.862460109897	0	0.142144730664
S10080	0	0.863959260517	0	0.141085030622
S10082	0	0.939907374999	0	0.0654061504407
S10087	0	0.926097960453	0	0.0786761153831
S10089	0	0.842876794055	0	0.162301942366
S1009	0	0.938016340378	0	0.0682022928636
S10090	0	0.898831303273	0	0.106111626319
S10093	0	0.826728677782	0	0.178146911016
S10094	0	0.876502938882	0	0.129214694478
S1010	0	0.860889590157	0	0.143884485679
S10111	0	0.915125205692	0	0.0906933898459
S10116	0	0.923874982077	0	0.0808651332262
S10119	0	0.937248603613	0	0.0675593556518
S10121	0	0.905950741459	0	0.0991944002725
S10130	0	0.843151423649	0	0.162431513906
S10140	0	0.868235009312	0	0.137483213214
S10142	0	0.932780375796	0	0.0723983606251
S10150	0	0.828367184228	0	0.176339047646
S10155	0	0.9221419128	0	0.0827674221024
S1016	0	0.915600917569	0	0.089274671229
S10163	0	0.858002508616	0	0.146737645239
S10167	0	0.909650556227	0	0.0954609908148
S10168	0	0.947610413297	0	0.058508160434
S10173	0	0.966172698127	0	0.0392753910679
S10175	0	0.89598342043	0	0.109161721302
S10179	0	0.919419617749	0	0.0860623803064
S10186	0	0.939788865662	0	0.0652890534288
S1019	0	0.895343563825	0	0.110775138366
S10190	0	0.909584862101	0	0.0958632270931
S10195	0	0.828694794383	0	0.177023428143
S10196	0	0.893306801006	0	0.11143335285
S10200	0	0.890426026363	0	0.114110993113
S10201	0	0.83163298389	0	0.173411307249
S10202	0	0.899461520522	0	0.105006656327
S10205	0	0.912104107471	0	0.09401446626
S10211	0	0.838732050042	0	0.165804969434
S10221	0	0.923627396632	0	0.0820908258948
S10222	0	0.878393607536	0	0.126785128885
S10226	0	0.897181030627	0	0.108401906928
S10227	0	0.881333463543	0	0.123744455548
S10228	0	0.903492522706	0	0.101146216959
S10232	0	0.952646811317	0	0.0529361262388
S10248	0	0.933924476416	0	0.0708834828488
S10249	0	0.796070900858	0	0.208567838807
S1025	0	0.922674744053	0	0.0820993317831
