	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	106.865231101	357.580246521	203.771469705	573.679900605	389.868348501	3765.48458135
Mix_2	137.359362683	502.818687393	197.271425129	425.44232266	371.148346104	3807.47328226
Mix_3	106.393083806	390.799754905	239.511500375	430.93010796	489.886784945	3489.83715235
Mix_4	115.116620018	456.339328097	232.370755235	389.229417163	459.982514378	3545.81505849
Mix_5	167.312876306	489.8241961	230.599645359	350.244862384	417.380698691	3746.2566474
Mix_6	128.482500304	336.494494238	194.740063042	599.687093174	380.980985716	3886.09793671
Mix_7	123.915724787	535.004351179	209.403249369	338.70895005	461.765143837	3587.91534645
Mix_8	137.411600348	552.253763348	153.436012833	444.156879234	358.023398831	3944.9930722
Mix_9	132.764154744	481.834911624	213.880863216	412.638977103	417.573623062	3725.04780646
Mix_10	148.056312398	422.329906817	197.746444645	467.112595183	402.519045002	3803.34139397
Mix_11	128.075035008	552.96882321	205.157631974	382.38929086	398.587651116	3754.15356842
Mix_12	96.3877117155	362.992530252	218.111621942	519.799172813	430.116693201	3616.73036353
Mix_13	157.069259404	520.62222626	205.540615768	370.492698547	418.32346431	3809.89487496
Mix_14	105.855820064	465.390865136	244.838199382	337.996414629	503.138042838	3385.11231556
Mix_15	116.73510866	555.151485647	195.417996395	383.845987131	428.062305265	3752.66611335
Mix_16	133.99088628	534.924467804	178.783878057	410.47306169	405.86606868	3812.28671291
Mix_17	122.006512854	540.072050483	197.998728089	370.480108211	446.418146486	3708.66570529
Mix_18	117.588817036	612.402826026	169.142370467	393.208461952	389.638086414	3860.17658889
Mix_19	105.21543885	337.944005732	215.886493042	533.39570265	441.334569779	3648.97026671
Mix_20	139.963893938	482.173632147	183.737304398	462.063239202	388.28283867	3866.1120194
Mix_21	136.573470166	464.251100497	171.611289063	512.965653535	375.264205283	3932.7131774
Mix_22	105.661160714	341.034842396	200.391856533	570.032419621	418.155344768	3730.389834
Mix_23	158.939405638	558.121293522	184.324581345	398.000772087	363.695527707	3963.15478489
Mix_24	90.5213005011	555.671953368	164.951663983	427.335646821	437.949927782	3726.08205393
Mix_25	153.37047732	557.05194119	204.104650464	330.036115829	427.632601505	3743.72119309
Mix_26	133.985104012	578.115080041	185.43770949	344.567730868	432.768736785	3746.71380983
Mix_27	147.506822037	505.891684329	157.256240207	450.254379572	408.280322042	3909.4463784
Mix_28	125.140008215	443.862195191	188.476613692	496.926342367	387.532326356	3823.62366673
Mix_29	143.042871462	587.097698438	185.869620153	346.957900011	425.129154823	3822.22034256
Mix_30	123.809224902	444.247507014	249.886799219	346.941133677	498.145039886	3454.5022711
Mix_31	138.16108473	527.504698784	189.256965773	407.969890371	402.27312737	3789.20287665
Mix_32	115.426388858	578.792755709	163.929629444	427.281465634	390.743615931	3924.42172979
Mix_33	105.863267337	490.150913654	186.349466403	442.806959103	429.372909025	3698.18731536
Mix_34	134.057810192	381.474124309	193.121275474	564.056093432	388.16617759	3878.19382916
Mix_35	124.768701767	483.487706397	220.735777445	393.67494719	427.681859714	3640.422008
Mix_36	134.164042335	490.097015137	206.311440624	399.268705242	427.221621666	3707.07196826
Mix_37	107.615812353	386.740074065	240.877112213	442.163577936	482.468488687	3510.91485908
Mix_38	96.3860129955	411.410650868	205.780170942	497.063821622	418.281466222	3632.58060978
Mix_39	153.572069657	492.605842703	148.639577554	537.748868454	327.967834293	4136.96691795
Mix_40	130.809420189	422.662183063	244.549891691	394.196428603	474.534280493	3544.59916028
Mix_41	119.200542478	399.534565291	245.061022129	451.549908062	437.8292041	3607.9901392
Mix_42	137.125398596	602.110289384	176.76197472	345.714009066	427.041220747	3827.68338989
Mix_43	140.597280756	411.842335967	205.632094471	469.818378229	407.539846686	3733.7270412
Mix_44	102.350360302	380.336136856	220.115454164	506.936504799	415.431407326	3630.90722943
Mix_45	111.626180739	441.591078071	196.932514097	441.750316637	461.518637645	3666.3752143
Mix_46	142.545496782	551.475931262	163.489468247	390.491955608	420.144337956	3855.66108675
Mix_47	123.561137442	392.307921956	198.106719728	520.272595887	399.044284356	3793.90881515
Mix_48	135.150216781	508.270169802	202.478400316	396.693047995	411.212230859	3751.99060404
