naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
mix_1	0.0426303206315028	0.00467985832595452	0.502252336654603	0.0861351266666621	0.205031221831038	0.00541491127059152	0.00710826162735913	0.0840557373824243	0.0626922256098646
mix_2	0.0184215314551985	0.00268791512528497	0.596882895290524	0.0996965776808886	0.142428536739975	0.00528463531818524	0.00847602346480796	0.065013259822117	0.0611086251030192
mix_3	0.193933265399738	0.00993288217052302	0.192789765158341	0.042133967920858	0.186951453970585	0.00529568479846462	0.00374610576657696	0.276161753705056	0.0890551211098577
mix_4	0.213707479481387	0.0122621720745477	0.30018294966834	0.0557035942734042	0.176490447199142	0.00667723453429467	0.0052379088311667	0.148418766605498	0.0813194473322199
mix_5	0.163704920884	0.0098445552247354	0.253979616051145	0.0526139162087188	0.231605880182396	0.00678968487613175	0.00421852321881842	0.144013240902878	0.133229662451178
mix_6	0.124744851732295	0.00772736086377444	0.394791760649182	0.0685289065457375	0.170287452432447	0.00299693066173953	0.00573969275920962	0.120238752002692	0.104944292352923
mix_7	0.280028794955522	0.0131708566480785	0.212149270929173	0.042677352918678	0.203030320555582	0.00301684201438826	0.00357821978040391	0.160087662521878	0.0822606796762967
mix_8	0.230972253654538	0.0119833141588151	0.462727056886643	0.0822768075907303	0.0510551196777968	0.0025112979846617	0.00720597647199976	0.112033526945752	0.0392346466290629
mix_9	0.0571830664035804	0.00330330094588001	0.422960577160477	0.0663418658956572	0.229922918605447	0.00546092877823276	0.00645006299505555	0.133222539010793	0.0751547402048772
mix_10	0.337117383052494	0.0170481471747831	0.268342301365833	0.0494113821503787	0.0650478789652476	0.00400744371642203	0.00551460786154159	0.132702680284076	0.120808175429224
mix_11	0.0502403407482884	0.00632343429881762	0.598230343114914	0.0943504697943185	0.144673290663077	0.00173085279948194	0.00663492301069411	0.0670222668890546	0.0307940786813541
mix_12	0.0219388534410464	0.00240358597295309	0.518205841286159	0.0780352768907527	0.148071421027945	0.0033727980660951	0.00736207792474511	0.122278856136492	0.0983312892538116
mix_13	0.350841646943688	0.0159135430626866	0.198822274337569	0.0481800159490964	0.201697858415224	0.00482968132087211	0.00458255222667623	0.112767827174159	0.0623646005700286
mix_14	0.343996778010249	0.0176056140142792	0.243117037634405	0.044225024942322	0.100468623019825	0.00405450637406136	0.00359899883003493	0.117005056306179	0.125928360868644
mix_15	0.2974043943595	0.0188631710081261	0.104186988903622	0.0323177298799594	0.291491639355655	0.00756370212578507	0.00387056156409048	0.109700037846397	0.134601774956865
mix_16	0.199707983431228	0.010727346105005	0.277139476512684	0.0528649259153751	0.156029453046354	0.00581196791466394	0.00563016082832963	0.20399832142791	0.0880903648184503
mix_17	0.517813166378206	0.0235071131930102	0.0241309934310769	0.0160134014808483	0.0985769633827673	0.00740111962870635	0.00210000280073327	0.163556038047548	0.146901201657103
