B.cells.naive,B.cells.memory,Monocytes,NK.cells.resting,NK.cells.activated,Neutrophils,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.CD8
Mix_1,0,0.171119666693589,0.137394432571747,0.34045278720143,0.199373870286367,0,0,0,0,0.151659243246867
Mix_2,0,0.309130362960793,0.0503405057233467,0.0612483443484131,0.348273112588566,0,0,0.0673773466340751,0,0.163630327744807
Mix_3,0,0.143563973528065,0.0785995724673481,0.394494493510907,0.181194671149532,0.00507771316091846,0,0,0,0.197069576183229
Mix_4,0,0.18909756583752,0.0456932557899574,0.281737822499659,0.249280473968208,0.0126432978327062,0,0,0,0.22154758407195
Mix_5,0,0.326208527214199,0.0150834518330278,0.223358449956293,0.276384333305286,0.0113943811037017,0,0,0,0.147570856587492
Mix_6,0,0.225310652410668,0.15179609656845,0.305787294991639,0.181632462688625,0,0,0,0,0.135473493340618
Mix_7,0,0.249925810480797,0.0149178021094197,0.0333476890850934,0.34808050229042,0.0158296623348641,0,0.0187858409525151,0,0.319112692746891
Mix_8,0,0.404534373176363,0.0910176478620995,0,0.165091953289483,0,0.0150687550409839,0.281847332125856,0,0.0424399385052149
Mix_9,0,0.268593432037629,0.0490023398109714,0.158232665240121,0.299268603477189,0.00185924474905297,0,0,0,0.223043714685037
Mix_10,0,0.310731437069228,0.0774801989586493,0.147215063392518,0.265258148378903,0,0,0,0,0.199315152200702
Mix_11,0,0.277247066556704,0.0224343773378329,0.0240378959561572,0.377604563822182,0.0139274850062902,0,0.105602711922227,0,0.179145899398607
Mix_12,0,0.127948112333817,0.122989009074632,0.360334132281633,0.192335048143272,0,0,0,0,0.196393698166646
Mix_13,0,0.355210265127898,0.0297334671021895,0.0112085800651539,0.34336578853939,0.00378041508124882,0,0.000569634891301102,0,0.256131849192819
Mix_14,0,0.15994270611465,0.0295700748111414,0.310363441295324,0.231683779819864,0.0219782113798886,0,0,0,0.246461786579132
