naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
S10632	0.0722434390293166	0.153576488603481	0.127262248074426	0.0950112350570205	0.0662640304332197	0.148350838930149	0.141028688168842	0.166094770708488	0.0301682609950563
S10634	0.0703177256405897	0.149952327242613	0.126331966197672	0.0901095825965886	0.0656629048786567	0.162274281475625	0.135806683817317	0.167600893434684	0.0319436347162539
S10638	0.0714097570185222	0.144771006406655	0.133700532634734	0.0955879007099243	0.06332848463131	0.140472811535283	0.144524920702384	0.172864370236972	0.0333402161242157
S10644	0.0649384655106738	0.140445359318835	0.128494499241349	0.0879654010837173	0.0676663535844192	0.163677807242776	0.133707958173035	0.181587122234489	0.0315170336107051
S10649	0.0664531338030363	0.14440672941897	0.127768176398037	0.0906470900884402	0.0670944108794093	0.1567029199881	0.149359446009499	0.164948038462736	0.0326200549517733
S10652	0.071073419874548	0.150091919057952	0.125034971350737	0.0912224984312956	0.0671232149562002	0.164496771850799	0.147731167480345	0.150839187933044	0.0323868490650795
S10654	0.067238843233176	0.143850196772305	0.122806209070918	0.0865170368674238	0.072887702314613	0.176843368788392	0.135420405715784	0.164619033582792	0.0298172036545955
S10655	0.0647827631471318	0.146165037741047	0.126268135583384	0.0907270645446477	0.0634674060821083	0.161893327758065	0.145820340863609	0.168655654731559	0.0322202695484489
S10656	0.0641216197058115	0.140989576144567	0.119805423365125	0.0830246168523573	0.0720997987527978	0.178776725857303	0.140581580393771	0.169060970790629	0.0315396881376379
S10657	0.0722299967558879	0.15467697275542	0.12741031927684	0.0959494600248834	0.0650739588969035	0.147550659499246	0.14048687237866	0.163009721825447	0.0336120385867124
S10658	0.0663435305574965	0.140044791011711	0.125553200422924	0.087319630976429	0.0673985917661711	0.170835257761973	0.1432209684447	0.168073754854382	0.031210274204214
S10660	0.0684756064340239	0.153443749195633	0.126095922895812	0.0937761456430546	0.0677546915886869	0.161693834096781	0.127833309573042	0.166301053714549	0.0346256868584168
S10661	0.0681986562616392	0.150115806923095	0.123324567341384	0.0890809819417098	0.0664648386377502	0.154781866990256	0.139567964131391	0.17651736901065	0.0319479487621247
S10676	0.0693850176155821	0.140597121691865	0.131169694608562	0.0915580374471748	0.0677839556864391	0.168747517575305	0.144941150002642	0.154670514676464	0.0311469906959674
S1068	0.0727869141070631	0.146175491090557	0.129130432241886	0.0902457149054456	0.0643304618558074	0.157983193622985	0.135630207202227	0.170671563074155	0.0330460218998742
S10681	0.0712667351372016	0.145065743536651	0.127738161279467	0.0900861149815927	0.0672182353097132	0.154822348580986	0.147324891397435	0.163559083480109	0.0329186862968446
S10686	0.0677971053250611	0.151048588576365	0.129234727204145	0.094349407501095	0.0659677114704045	0.154411671468011	0.142354959115468	0.161816132828009	0.0330196965114404
S10688	0.0679228544842527	0.146928649087662	0.128490899991424	0.0901781291190993	0.0672741332275903	0.147663935283914	0.13819895960172	0.181746625735062	0.0315958134692764
S10690	0.0665613793676534	0.152079577453765	0.124553832224623	0.0938359171490297	0.0696843933261708	0.169900142680947	0.132019996517267	0.158440923042673	0.0329238382378706
S10698	0.0675470614476635	0.149037652667117	0.127449960680296	0.090612404683312	0.0654247435129114	0.161004995102746	0.134018938046859	0.173036504253005	0.0318677396060906
S107	0.0652002555892734	0.148215199906877	0.121019322005333	0.0891557683567281	0.0664892648661381	0.157098420261311	0.141629322067724	0.177288768206132	0.0339036787404835
