B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
mix_1	0.0379689407170344	0.0193080935667107	0.334297172552333	0.136634041444994	0.0850667417576582	0.00306510145413113	0.0427303183210235	0.0671183917847109	0.00601963779043745	0.267791560610967
mix_2	0.0210573875694215	0.0106773445833996	0.404221605758241	0.108305433510588	0.0520136047014447	0.00320024021992455	0.0378936471855062	0.0744543421999448	0.00505791741334115	0.283118476858188
mix_3	0.153865016156209	0.0793835087935144	0.110384856377284	0.063005251189329	0.059863759799907	0.00146426483794747	0.0709765690586255	0.0831676692385404	0.00629397249762487	0.371595132051018
mix_4	0.163540151924567	0.0790911063554593	0.17494238089476	0.0773328869547234	0.0496399448833477	0.00175728702865803	0.0511008523948877	0.0678263669391043	0.0046901708568175	0.330078851767675
mix_5	0.0979757045005739	0.0487147521167981	0.123789613907994	0.0792821342360455	0.0632541776960509	0.00157602999155144	0.0530088021769606	0.0489452850872073	0.00343438507486121	0.480019115211958
mix_6	0.0909237963678254	0.0428638917094973	0.210339500828992	0.0829850467438094	0.0532002950616089	0.00178784221565241	0.0478256986569207	0.0597911801479893	0.00381764687363977	0.406465101394065
mix_7	0.208064651446412	0.0989339729943694	0.113144030612592	0.079377322757021	0.0638001624836614	0.00135700121237695	0.0489680060775741	0.0614392454907768	0.00452941087252276	0.320386196052694
mix_8	0.207892150222882	0.100204320854046	0.31687508240873	0.0449151072632428	0.0172973690013486	0.00207165014416639	0.0415503457563202	0.0797443106788311	0.00663106065497118	0.182818603015461
mix_9	0.0443591284756076	0.0290549512854555	0.257553448478235	0.128712129806075	0.0862533336051219	0.00244646361201811	0.0506181538705078	0.0733122282899809	0.00511418809213828	0.32257597448486
mix_10	0.213874184795654	0.111181824219661	0.126658583323814	0.0270537281556553	0.0124143784973003	0.00123377368633995	0.0485089027898283	0.0424981796833564	0.00563729028781336	0.410939154560577
