B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
S10001	0.0571262480972433	0.0522034258145235	0.0625901635920795	0.152584203142451	0.0396908425427715	0.0350843088802487	0.0757618778665086	0.449035096521429	0.0541855314245205	0.0217383021182242
S10006	0.0576417603010954	0.0581070659861305	0.0651686275492835	0.153763869062412	0.0429827903421841	0.0360076017084276	0.071338151686587	0.437739358777623	0.0557882537922258	0.0214625207940308
S1001	0.0541426171521802	0.0562509094445197	0.0672418420801807	0.148378627562879	0.0403342231069479	0.034123314893426	0.0739101887917065	0.449366641540713	0.0533590577772352	0.022892577650211
S10010	0.0513747406802329	0.0497273685103496	0.0674286425170285	0.154039508911607	0.0430648363252626	0.0363598177212078	0.0733549940106464	0.450981512068627	0.050379653348541	0.0232889259064977
S10011	0.0552045898206432	0.0502434223389275	0.0665449556090041	0.14680886212049	0.0414484904022582	0.0340943683333051	0.0732369735127884	0.456580392606221	0.0529567015054247	0.0228812437509373
S10014	0.0562064214080168	0.0540491102777542	0.0650621309234454	0.155470297392902	0.0419386575327433	0.0341028577126054	0.0726878097274134	0.4407248861625	0.0563644769290304	0.0233933519335891
S10026	0.0531767410401684	0.0570011256400703	0.0669598914496068	0.154626154937381	0.0414087917454889	0.0359769237208598	0.0730994331742552	0.442838243686985	0.0524916054672575	0.0224210891379269
S10032	0.0596443539755053	0.0570862262068625	0.0674987711262854	0.149737038156493	0.041315052976702	0.0344287562531018	0.0721589033515293	0.444661428074994	0.0524707749104989	0.0209986949680275
S10036	0.0532199203582886	0.0544584220682894	0.0667697603710077	0.159995171053192	0.0386713274556309	0.0347994013551911	0.0758882839083871	0.438519110541047	0.0546968961647634	0.0229817067242029
S10042	0.0563747945714514	0.0571894591746145	0.0653480075556462	0.15084746486502	0.0416317464415115	0.034429545149677	0.0737576492642251	0.443627393787021	0.0541185653349318	0.0226753738559012
S10044	0.0540122271669674	0.0614214796264548	0.0645355019659899	0.148761341572585	0.0425528181910055	0.0358160795866931	0.0729916753847689	0.443115623361028	0.0542325080556569	0.02256074508885
S10049	0.05670507040525	0.0604046594809278	0.0653331262164083	0.147158556108036	0.0401684968586478	0.0349523049786451	0.0723548140429852	0.444589195332436	0.0527367534290614	0.0255970231476024
S10057	0.055165639518772	0.051691397260892	0.0612894468116539	0.1528541141291	0.0424516030013118	0.0321508298022161	0.0713315826943736	0.454708861690996	0.0581364926055842	0.0202200324850999
S10062	0.0552661979452485	0.0531487055710021	0.0667476760047861	0.146681978919826	0.0409092618047274	0.0348587326956887	0.0713473095925889	0.453810756030129	0.0511553127702835	0.02607406866572
S10066	0.0520201478630263	0.0485005882831709	0.0676865728830765	0.155526796498647	0.0416961924088801	0.0363815184694728	0.0748158527097772	0.450517160221632	0.0541549210238546	0.0187002496384627
S10067	0.0564748764071869	0.0558558627889169	0.0642269698833126	0.14990690276844	0.0428599696385744	0.0340883539908927	0.074663250985338	0.445622042194833	0.0519933759831786	0.0243083953593273
S1007	0.0583524283841991	0.053787419069602	0.0637249714954927	0.148873773506704	0.0428195798318836	0.0347611630744641	0.0744862409015096	0.448512666739514	0.0531599161845856	0.0215218408120453
S10073	0.0545627307963052	0.0533055386872765	0.0628244247407714	0.145191347194937	0.0440604741412658	0.0349374296310407	0.074056605167664	0.452885145088915	0.0513828939627204	0.0267934105891043
S10077	0.0577662387115733	0.0535397851507713	0.0657404961940794	0.149990584373429	0.0420495496065666	0.0345485618416407	0.0767854446104432	0.44538469252463	0.0519536315776418	0.0222410154092249
S10080	0.0569970703799317	0.0561391181236302	0.0651001401161733	0.148010954087857	0.0415449403166351	0.0341434793066155	0.0723701511840165	0.449362882011653	0.0523935080196225	0.0239377564538652
S10082	0.0565755103505914	0.0605265447614517	0.065795489872851	0.144078674736279	0.042152718645493	0.0348719210469803	0.0749635249058303	0.446919259638518	0.0528110225071586	0.0213053335348465
S10087	0.0580939996353242	0.0561037631233301	0.064325629546649	0.146576552254027	0.0407210807589599	0.0338704905060588	0.0717810555466413	0.452166446122308	0.0545340111566237	0.0218269713500786
S10089	0.0565008429353807	0.0526321531446797	0.0643759300636427	0.152751201196248	0.0402980368822585	0.0354076250060709	0.0751372749669755	0.448474492044454	0.0528552612994502	0.0215671824608395
S1009	0.0592306496266505	0.0633276273975401	0.0635406304363371	0.144544569589543	0.0397026770342366	0.0336006068306061	0.0732880413674491	0.447856719942505	0.0517670319308528	0.0231414458442795
S10090	0.0542773605222853	0.0504759995261154	0.0630309086061975	0.145305062084761	0.041823574163382	0.0349383668249316	0.072351891010779	0.458550877448136	0.0572619337729376	0.0219840260404743
S10093	0.0550125374319913	0.0498709032097925	0.0638775127949281	0.158203819344712	0.0431325695773478	0.0346391985741193	0.0725830566007492	0.444894953074227	0.0540686013124001	0.0237168480797324
S10094	0.0549843031222591	0.0541421493596293	0.0659984703719556	0.150222237020478	0.040517992918615	0.0352892880850086	0.074734306564703	0.452012066789131	0.0505114674495291	0.0215877183186915
S1010	0.0572226248098668	0.0537273196785273	0.0649293437505684	0.14428408367747	0.0411011485870186	0.0340649016722772	0.0732383726739171	0.44987590118313	0.0544729241213058	0.0270833798459189
S10111	0.0546218329206493	0.0558080382282173	0.063939395481205	0.147156217969205	0.0406767326219305	0.0339147320931945	0.0737721274675785	0.452556638555328	0.0549542597994703	0.0226000248632215
S10116	0.0554727000617538	0.0497966509810165	0.0637104866852726	0.150551096594706	0.0418392312961874	0.0316374171598525	0.0748023361314561	0.450453027518482	0.0540183115590371	0.0277187420122355
S10119	0.0546509499760233	0.0556393359342208	0.0634167085543818	0.146173649006157	0.0405333086279636	0.0331421244305339	0.0745551188289963	0.455738377993328	0.0511991164312066	0.0249513102171886
S10121	0.0547348372657862	0.0548200274038124	0.0636869818233376	0.147190740017124	0.0419155096136409	0.0349938753401494	0.0733528109843457	0.45033626124442	0.0517786816362052	0.0271902746711791
S10130	0.0545898988401308	0.0518192405885095	0.0653659107667992	0.156747922074016	0.0407583459648488	0.0343637132549398	0.0723760583966512	0.448341214737682	0.0540383984143047	0.0215992969621184
S10140	0.0597535217284289	0.0652393172765088	0.0644970752464867	0.147172603694924	0.043158027925157	0.035723820446457	0.069081728460373	0.442747746326713	0.0519590998532991	0.0206670590416525
S10142	0.0570528625064593	0.0566113304529421	0.064675020349327	0.148570006585364	0.0408801689720602	0.0319710136615418	0.0701993919569722	0.452422265037929	0.0548435686998275	0.0227743717775772
S10150	0.0555167779332176	0.0506618670853885	0.064558569028912	0.157894926706957	0.0434312853898831	0.0355742189837192	0.0719233146717587	0.447544181334917	0.0528627313297617	0.0200321275354859
S10155	0.0569054026479289	0.0525976466313082	0.0653524491295276	0.152071398501696	0.0400622513420283	0.0340660523748201	0.0757185090547942	0.44781784209712	0.0523190513246522	0.023089396896125
S1016	0.0534406862059353	0.052084324222909	0.0630883418172172	0.149281692589046	0.0416819053840701	0.0339951354328349	0.070766415358658	0.457345368583609	0.055536198128844	0.022779932276876
S10163	0.0576694354022902	0.0556672212498988	0.0638034703165156	0.149779704631478	0.041618803899916	0.0344892540044383	0.0746589086023786	0.446504953922155	0.0534082483508576	0.0223999996200717
S10167	0.055801824403742	0.0558500288073581	0.0627038984759594	0.151330917424256	0.0437635024248623	0.0334569010888147	0.0716016083128896	0.446949201581091	0.0550811802440715	0.0234609372369556
S10168	0.0572494881807865	0.0526575230737217	0.0627786235513067	0.150272103196693	0.0426249921812229	0.0337228163796262	0.0732220204773766	0.449986169403484	0.0529523876648026	0.0245338758909804
S10173	0.0578305272978479	0.0604258935779972	0.0653349106909567	0.145079143043869	0.0409454542835962	0.0341826297212655	0.07292944534698	0.444616695602777	0.0558049126765494	0.0228503877581611
S10175	0.0553707643553813	0.0556160379126328	0.0641981998773918	0.147082417325309	0.0414142625550747	0.0343150687421	0.0713241618387906	0.458599003258053	0.0518257836128783	0.0202543005223885
S10179	0.0532933924507273	0.055233430209217	0.0635998788004446	0.15070427754187	0.0439528632214848	0.0326022882942731	0.0715536731177313	0.452734403287052	0.0508422434263537	0.025483549650846
S10186	0.0597770643329129	0.0591077949068592	0.0655944385722801	0.150154416363355	0.040491235757719	0.029587301296289	0.0718381864801749	0.445671277263743	0.0515463331890558	0.0262319518376107
S1019	0.0558203611827621	0.051435737552093	0.0647357084639216	0.149221765557483	0.0430014926498566	0.0335261465991519	0.074483819355539	0.453861292134229	0.0521802292733498	0.0217334472316132
S10190	0.0589028845351973	0.0587600728234396	0.0662200958159303	0.14604763641653	0.0412379208685592	0.0352688268377943	0.0765294978053844	0.439448079205609	0.0527654824647475	0.0248195032268089
S10195	0.0555194250285904	0.0543931500456791	0.0654119057532036	0.151837121395545	0.0403711299426863	0.0357496886380694	0.0715570286448119	0.449532692655917	0.0542353137776403	0.0213925441178566
S10196	0.0524581242707733	0.0563346044174385	0.0647135737314656	0.150812777137324	0.0429437361421996	0.0349969383870169	0.0744491021259191	0.448447126599152	0.0531807397715871	0.0216632774171239
