naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell
Mix_1,0.281655175174681,0,0.0749600550731009,0.00277425712118362,0.353760444493166,0,0,0.286850068137868,0
Mix_2,0.348568118853422,0,0.03257953171753,0,0.321227941958552,0,0,0.297624407470496,0
Mix_3,0.283389308121086,0,0.0348895350281265,0,0.348890651448892,0,0,0.295931519261887,0.0368989861400079
Mix_4,0.301359895327556,0,0.02008097123367,0,0.335119142666841,0,0.0022243636208073,0.312687492370174,0.0285281347809506
Mix_5,0.403650714217555,0,0.00517772155227769,0,0.342920722162668,0,0.0044175369866673,0.243833305080832,0
Mix_6,0.317219437995912,0,0.0689399977763307,0.0227623001592222,0.349409405605632,0,0,0.241668858462903,0
Mix_7,0.318830799020788,0,0.0131343309370549,0,0.308237735656136,0,0.00618303729512459,0.311834034126642,0.0417800629642549
Mix_8,0.340407469076878,0,0.0490217128598423,0,0.287505986474831,0,0,0.308175741441193,0.0148890901472561
Mix_9,0.339158098534479,0,0.0283321540773076,0,0.329671818012398,0,0,0.292519091306211,0.0103188380696039
Mix_10,0.360606153900241,0,0.0483390687378617,0,0.335228889278502,0,0,0.25185168101589,0.00397420706750631
Mix_11,0.328274579055231,0,0.0197051017645784,0,0.310669507307978,0,0.00200093646243801,0.328130255114848,0.0112196202949269
Mix_12,0.25940970993123,0,0.0626701149982636,0,0.345772084311083,0,0,0.315681940738179,0.016466150021244
Mix_13,0.376107173415656,0,0.0217271705529542,0,0.319165642670902,0,3.08907221532317e-05,0.266170147452799,0.016798975185536
Mix_14,0.289501043466988,0,0.00623442073458119,0,0.329323218923442,0,0.00930145690728104,0.316318098417087,0.0493217615506207
Mix_15,0.3023141767546,0,0.0241629910573631,0,0.299191169262526,0,0.0033455393344618,0.336170453049024,0.0348156705420254
Mix_16,0.335909094862215,0,0.0369199084493884,0,0.299533344634477,0,0,0.301787032894994,0.0258506191589255
Mix_17,0.314435169135581,0,0.022842373341598,0,0.300812779376954,0,0.00369885336323561,0.318574390196988,0.0396364345856431
Mix_18,0.301392087106897,0,0.0302108690614058,0,0.279657278256622,0,0.00256972573131023,0.355367075257385,0.0308029645863795
Mix_19,0.281361229861641,0,0.0667159898562175,0,0.354584325854864,0,0,0.279352529593495,0.0179859248337826
Mix_20,0.346621833899115,0,0.0475130297439375,0,0.316361369670128,0,0,0.281103434679802,0.00840033200701717
Mix_21,0.33645929266334,0,0.0642353602361377,0,0.315235263184534,0,0,0.278366077183303,0.00570400673268434
Mix_22,0.280762735637046,0,0.0780716796513755,0,0.347178712229106,0,0,0.283920005105002,0.010066867377471
Mix_23,0.383952713280646,0,0.0274109999033002,0,0.303855720717051,0,0,0.284780566099002,0
Mix_24,0.259953606352502,0,0.0494805097131623,0,0.277048122721296,0,0.00161886220399016,0.353033300253015,0.0588655987560345
Mix_25,0.373257761624225,0,0.00820144938565465,0,0.305903005773913,0,0.00518804706864556,0.28153024908041,0.0259194870671507
Mix_26,0.33494008968412,0,0.0199453857777928,0,0.28903721908647,0,0.00453526359423009,0.312221145324166,0.0393208965332207
Mix_27,0.351907560411273,0,0.0531105584698179,0,0.29579002462797,0,0,0.267538426751488,0.0316534297394508
Mix_28,0.317822942469754,0,0.0563832141101238,0,0.326742015624222,0,0,0.294531102782467,0.00452072501343337
Mix_29,0.349811154375307,0,0.0182468363648253,0,0.290898889455841,0,0.00366572952360192,0.303220740873176,0.0341566494072488
Mix_30,0.321749362756271,0,0.00649529710184343,0,0.3422337192064,0,0.00639559797853723,0.285691454568612,0.0374345683883362
Mix_31,0.342001168571073,0,0.0328094477144935,0,0.307539720546748,0,0,0.297644087881458,0.0200055752862275
Mix_32,0.29836957288119,0,0.0424908936457176,0,0.279166445290539,0,0,0.346957054854269,0.0330160333282847
Mix_33,0.281872189866405,0,0.0462272299698421,0,0.304888500033766,0,0,0.328901965495428,0.0381101146345585
Mix_34,0.328772190121553,0,0.060791374593014,0.0162992848697744,0.342624225931268,0,0,0.251512924484391,0
