naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
Mix_20	0.340524029876563	0.217818542992387	0.0234263758323272	0.249907085501631	0.0476200770427586	0.0574607170891402	0.0441607526899189	0.0190824189752738
Mix_21	0.321732976673341	0.204898090583448	0.021908913345232	0.260050182658689	0.0597037808422396	0.0691804234696764	0.0442394705319177	0.0182861618954564
Mix_22	0.188562484343782	0.122620646835197	0.0192304662056564	0.363178745776966	0.0875060590269675	0.10505799944978	0.0777236470467638	0.0361199513148886
Mix_23	0.446326492879125	0.277120155760095	0.0262860342717846	0.132828944394075	0.0388791343554868	0.0400625973716558	0.0263204927536255	0.0121761482141527
Mix_24	0.0303806439572498	0.0442729078767595	0.0763843795149858	0.591049944314288	0.0793156650890716	0.0829097967368316	0.061117778444707	0.0345688840661066
Mix_25	0.380605389310361	0.238571134949739	0.0243127802460039	0.275766076646035	0.0293603368644699	0.0206958046941445	0.0106731392838433	0.020015338005404
Mix_26	0.268775503247225	0.213473166787895	0.0349635746095898	0.357356708207404	0.0458559383426877	0.0334676979213596	0.0239680646920585	0.0221393461917798
Mix_27	0.297903357958164	0.195011016291573	0.0140218138564051	0.339401820801218	0.0478545736596113	0.0534753602113624	0.0298861716621965	0.0224458855594696
Mix_28	0.29704143126561	0.190509118830138	0.0337280182592092	0.263013315075406	0.0661400178359645	0.0747748924572063	0.0567109422719631	0.0180822640045025
Mix_29	0.327425389027424	0.208931473794494	0.0329417427988186	0.32635347266153	0.0353494731347185	0.030031277923845	0.0196078868570154	0.019359283802155
Mix_30	0.271312907970475	0.160774668560435	0.021079063560952	0.423011681081609	0.0542887360251706	0.0225821655149413	0.020035522681169	0.0269152546052484
Mix_31	0.336737591969514	0.209127700244363	0.0339341045313205	0.284994321017281	0.0376846126317286	0.0499344006358133	0.0239910094175473	0.0235962595524323
Mix_32	0.23802452748539	0.160893453685909	0.0770493928437093	0.366262317954207	0.0408172643960227	0.0643208900690187	0.0317159320398806	0.0209162215258625
Mix_33	0.160411977211951	0.106929434350407	0.0514438175703932	0.46687600574476	0.0693905610513104	0.0708850559734947	0.0491080020617523	0.0249551460359309
Mix_34	0.347633541135707	0.20341607608157	0.0121433451693269	0.209339626355766	0.0677879891325301	0.0747348925522273	0.0616869400688268	0.0232575895040454
Mix_35	0.315670530827022	0.209364422466967	0.0391785956578644	0.281827552145885	0.0511986762446544	0.0421047277238629	0.0365838997378424	0.0240715951959026
Mix_36	0.328039759350914	0.19831162181648	0.0258890338414361	0.301146387517279	0.0451439995911566	0.0452987998994641	0.033896477084317	0.0222739208989525
Mix_37	0.177658311344922	0.133288455863332	0.0266953822482043	0.452149760354138	0.0717169245005638	0.0584606757238112	0.0444098062017864	0.0356206837632422
Mix_38	0.149009667470277	0.090933398585879	0.0457973925286597	0.408747951665144	0.0915500185131001	0.101384933148942	0.0786207470820371	0.033955891005961
Mix_39	0.393016074686084	0.243049504959696	0.0279013297221092	0.159536845327714	0.0501092652513694	0.0693161027374858	0.0429214968165795	0.0141493804989627
Mix_40	0.312125638791063	0.185770636349227	0.0185175794841323	0.334961253813983	0.0494776917231949	0.0420461014807911	0.0321913482264348	0.0249097501311735
Mix_41	0.304814560597905	0.200290445803593	0.03372870600483	0.25953969060255	0.0732571182290286	0.0580398798902794	0.046090128062349	0.0242394708094643
Mix_42	0.2835893781198	0.187636122492833	0.0275173895718958	0.371444716549564	0.0484964100921451	0.0387553247669547	0.0192068884749977	0.0233537699318092
Mix_43	0.357096950962471	0.222973585424233	0.0169740964081205	0.229619881733051	0.0549145322701378	0.0558796068372746	0.0429790702141591	0.0195622761505526
Mix_44	0.221411102897538	0.136419913918028	0.0386030146469312	0.300346247055828	0.0893803519672764	0.102834964545891	0.0820642188612933	0.0289401861072138
Mix_45	0.189562792674481	0.123777144066208	0.024429994408775	0.472728937075814	0.0686885727137441	0.0592189250529645	0.0300797696454919	0.0315138643625209
Mix_46	0.283525870581507	0.186996586194649	0.0309210035521918	0.365732642516967	0.0387567299340271	0.0403895435985185	0.0293401786963515	0.0243374449257872
Mix_47	0.28087534067831	0.202768422544137	0.0124024848297145	0.271498367854982	0.0755105473215726	0.0787848052385632	0.0506133556054552	0.0275466759272652
Mix_48	0.345241339353672	0.218949310109723	0.0344417283803452	0.261267440885337	0.051944160670654	0.0428285568515191	0.0256689914531144	0.0196584722956358
Mix_49	0.235935345401925	0.153241051842351	0.0459201276687225	0.406897235907284	0.0600484355381672	0.0380386386543167	0.0327743396664276	0.0271448253208059
Mix_50	0.151764421440318	0.101310633103326	0.0367720722874016	0.527847312658551	0.0583340241800644	0.0591004677819917	0.0322798484645726	0.0325912200837751
Mix_51	0.33852991694078	0.206505405677519	0.0382616062804413	0.26627584214763	0.0465576735804882	0.047354068090574	0.0317463605325556	0.0247691267500111
Mix_52	0.110684042056038	0.0774877938767983	0.0302460649237821	0.578396088567163	0.0704997937723961	0.0514163916429878	0.0439248001707488	0.0373450249900855
Mix_53	0.294191152447716	0.186745492545422	0.0220688246154247	0.313180471958713	0.0573959092368629	0.0673079975631082	0.0360409188600563	0.0230692327726964
Mix_54	0.222082134008638	0.169364664805947	0.0104948550038935	0.216165585903979	0.104614692212096	0.125827001302545	0.120930730331023	0.0305203364318783
Mix_55	0.12660698461936	0.0645031298290745	0.0381288992144997	0.530620798343536	0.0910427781318284	0.0565796125512187	0.0606642015390981	0.0318535957713846
Mix_56	0.172935581672173	0.0929964188181361	0.0282992958199901	0.488037183175326	0.0629214237362632	0.0716736824403487	0.045336053604162	0.0378003607336008
Mix_57	0.0612854172797093	0.0648470119366989	0.0837284819231333	0.399655885357231	0.101920901765166	0.146143171071489	0.111227374610336	0.031191756056236
Mix_58	0.213789115275646	0.140028699689352	0.0612350153811167	0.393834209418493	0.0681578554948949	0.0634409968166736	0.0392465409761825	0.0202675669476413
Mix_59	0.198169596775166	0.138127326454597	0.0360127665241464	0.400106956230623	0.0805576070585646	0.0558748998059112	0.0543584550084525	0.0367923921425396
Mix_60	0.344352871627236	0.223798479933963	0.0128016561407058	0.348454046201106	0.0362853379859811	0.0075809013258668	0.00650053182514245	0.0202261749599996
Mix_61	0.397089631630697	0.250578875199256	0.00802985543779138	0.187286774692375	0.0455755428064037	0.0468255615874809	0.0482731064692419	0.0163406521767541
Mix_62	0.454860654149615	0.2853847860188	0.016091981613307	0.173967460823442	0.0295200019702746	0.0140249510982002	0.0104102306787491	0.015739933647612
Mix_63	0.164403939827265	0.109271224541089	0.0217630954356793	0.316614163722193	0.100747482020369	0.13510742312803	0.114917186887455	0.0371754844379202
Mix_64	0.300962961514484	0.184366573082947	0.0103890605215696	0.267919299507698	0.0665829744827964	0.0794407772902823	0.0627170861962273	0.0276212674039951
Mix_65	0.286474321977661	0.197335563112184	0.0216465515549052	0.300332303426595	0.0593946879284884	0.0672761534485987	0.0459774514108316	0.0215629671407361
Mix_66	0.351127252930953	0.216647591738193	0.0346678315220361	0.288250476508982	0.0405626905229169	0.0262203889438333	0.0214858578133859	0.0210379100197002
Mix_67	0.469286483780466	0.291213805138578	0.018271074737223	0.0738790541619844	0.0415313603435402	0.0593654840232998	0.0385748864174772	0.00787785139743126
Mix_68	0.206007401671652	0.120263169479395	0.0302807126129432	0.448049207582026	0.0642770518771149	0.0591577076247371	0.0431498526691465	0.0288148964829849
Mix_69	0.410358168245003	0.2552979014759	0.0125736679257543	0.223976618416428	0.0301034615986941	0.0261552911339267	0.0208633639593964	0.0206715272448973
Mix_70	0.204418020981859	0.153940392024071	0.0376211390526611	0.437641948809627	0.0571283372608025	0.0485691378371521	0.0328615241303131	0.0278194999035138
Mix_71	0.261776467695586	0.167198767253843	0.0180655006401134	0.383296727169519	0.0571388208083487	0.0482895048409699	0.0331668375365894	0.0310673740550298
Mix_72	0.217327735982865	0.125241291580519	0.0523765709812748	0.363084540479089	0.0680441662960528	0.0910648000350198	0.0523128874326616	0.0305480072125184
Mix_73	0.127987523930844	0.0709164500375787	0.0319939361605118	0.551194023353321	0.0747963808790628	0.0440135348559607	0.0552558820176025	0.0438422687651189
Mix_74	0.392233539942721	0.251238584870249	0.00875643586439379	0.180588590377838	0.0502028018906701	0.0540696612324383	0.0472722793581806	0.0156381064635085
Mix_75	0.318150330579489	0.196111982678029	0.0397479785069175	0.279937852507255	0.0602814630637839	0.0395794645717716	0.0447937709692503	0.021397157123504
Mix_76	0.275585106672199	0.198989652180423	0.0285975168373093	0.341846136371185	0.0595799238255446	0.0274636093705496	0.0353957526982745	0.0325423020445149
Mix_77	0.286129895229658	0.183687188283824	0.0325217065527412	0.228748445588581	0.0759594276299473	0.095352010146121	0.0795209942672289	0.0180803323018989
Mix_78	0.145117534612239	0.0923623250878717	0.0507647946311445	0.571554389862603	0.0599932909145367	0.0254669182467973	0.0165455687569307	0.0381951778878771
Mix_79	0.211573891692393	0.13093209826332	0.0297986296028868	0.274277490218452	0.0917419925158222	0.129894156349824	0.101564413101306	0.0302173282559953
Mix_80	0.328306728671951	0.207489131868782	0.0456685163662932	0.231777764750396	0.0588317797681618	0.0595501746515479	0.0461051596324704	0.0222707442903974
Mix_81	0.283011898342837	0.183526566396466	0.0191860451502992	0.311103881798761	0.062214903110765	0.0641312081374918	0.0500445916072324	0.0267809054561475
Mix_82	0.334351062450617	0.202425056087505	0.0283667519148671	0.367913152273507	0.0335185958819226	0.00533675244914572	0.00589273162431521	0.0221958973181199
Mix_83	0.361441909597164	0.228680288862646	0.0185959171017489	0.231102867787013	0.0502598132865905	0.0510461484761314	0.0386472107017058	0.0202258441870003
Mix_84	0.245860585572737	0.167666981074893	0.0313843651132939	0.370426470278427	0.0587834145989201	0.0621014314583651	0.0436684914308593	0.0201082604725044
Mix_85	0.32264123985485	0.20243712720584	0.0346694306274836	0.314016952009267	0.0385928773921561	0.0325930473975119	0.0277500448170115	0.0272992806958805
Mix_86	0.224932912511321	0.152322149583748	0.0200157894813607	0.366143413569799	0.0661564375477832	0.0762918624379856	0.0615849781010322	0.0325524567669695
Mix_87	0.496268562684448	0.315605569916465	0.00224270521598926	0.0671116047607173	0.0391412341815402	0.0426351193659182	0.0265360988088018	0.0104591050661197
Mix_88	0.319741907269925	0.204584715590782	0.0329625970430794	0.327054359745511	0.0409900505548579	0.0406310736565787	0.0152243610382428	0.0188109351010229
Mix_89	0.0952507356146983	0.0432032011911111	0.0494840817260719	0.416719587022308	0.0910529867417058	0.142525021133922	0.123113969195771	0.038650417374412
Mix_90	0.388338770232547	0.241436803143196	0.0273919223763127	0.196480397427273	0.0590452607769387	0.0319549954394869	0.0346961580579859	0.0206556925462598
Mix_91	0.502170373674833	0.314731476541309	0.021372122583726	0.0823909359174543	0.0287861598057966	0.0200577269072129	0.0186429522301079	0.0118482523395604
Mix_92	0.382012751455438	0.24432650771597	0.0366993057336878	0.143109259655809	0.0617615827338976	0.0612585773545418	0.0540487009194084	0.0167833144312479
Mix_93	0.198752349639761	0.12355724584619	0.05228746367479	0.368529867656325	0.090081041248302	0.0912444129496928	0.0377977942330732	0.0377498247518657
Mix_94	0.363264899392243	0.227201765490038	0.0292473505438392	0.260120632902204	0.0418543097669215	0.03454418811244	0.0255529864505402	0.0182138673417745
Mix_95	0.316099892255437	0.206043630944124	0.0574587727840186	0.232770365857047	0.069973708611169	0.0526428024175916	0.0431554095400354	0.0218554175905777
Mix_96	0.171008624816873	0.105678777902756	0.06107981182196	0.453077601966541	0.0772636400487072	0.0689389295867993	0.0391196465505205	0.0238329673058431
Mix_97	0.332208905992368	0.221892144330012	0.0115543735302126	0.227946659230369	0.063603902531092	0.0692841199298359	0.0520221556045411	0.0214877388515696
Mix_98	0.41242902192978	0.244555202848641	0.0132450884575414	0.109601977229905	0.0560910088053543	0.0842990165045235	0.0634881231030901	0.0162905611211643
Mix_99	0.0456060976184816	0.0340761705307633	0.109527792462217	0.611854712228623	0.0586420519018966	0.0457062842033903	0.0443921744806056	0.0501947165740226
Mix_100	0.352081848666757	0.227283038378417	0.0267920564005387	0.127640698066969	0.0733381075000303	0.0976149052818356	0.0749625639492394	0.0202867817562134
