B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
Mix_1	0.0746623805528424	0.120330648693149	0.171711875917165	0.229128148635691	0.0994872889285465	0.012313311009327	0.0516634782908752	0.0872726634097973	0.0078958867058419	0.145534317856764
Mix_2	0.181789531877303	0.214768234836251	0.0922606168801266	0.200179969334804	0.0932369684397582	0.00853007429147981	0.0571790845908021	0.097744885283847	0.0160382824929482	0.0382723519726799
Mix_3	0.0426264214652677	0.0654632564617603	0.0555067065211936	0.198954828196265	0.0975078724320423	0.00628264225356496	0.0424373079659011	0.0478304693417555	0.0045142396141385	0.438876255748111
Mix_4	0.0776726654336344	0.0843872734143284	0.0424391906925904	0.20885964596316	0.103406899913242	0.00537698652310264	0.0484752961536375	0.0785749153631147	0.00905395924656608	0.341753167296624
Mix_5	0.22328904957259	0.185594243467513	0.0193345134195849	0.205167675713365	0.0902751951578592	0.00295522362783823	0.0373241431270665	0.0425458611253794	0.00659844495140274	0.1869156498374
Mix_6	0.0949637303774892	0.149467354749555	0.165755652301396	0.167859908501716	0.0738703158136026	0.00995222297324425	0.0295254427456866	0.0470322219230752	0.0025116512336486	0.259061499380587
Mix_7	0.0884758056123319	0.0869612826132093	0.0258752344955455	0.142150565187669	0.0718971819500216	0.00328463134094603	0.0549950865490444	0.0745214932647695	0.00973699090248028	0.442101728083982
Mix_8	0.148683370246532	0.181103797253409	0.120109511983048	0.0660777958772988	0.0373116954536989	0.00720458906779992	0.0562426551246533	0.0942694150045985	0.0153566237146373	0.273640546274324
Mix_9	0.13332952912845	0.139397262981674	0.0629953322471509	0.181328175274866	0.0854989179649532	0.0068575662013292	0.0452135904346572	0.0783243601559927	0.0111123392065422	0.255942926404385
Mix_10	0.136318442131533	0.158891824502974	0.0902002423536025	0.124904187642992	0.0588066135263128	0.00752052706565475	0.031850758462259	0.0461509894680268	0.00356236248344716	0.341794052363198
Mix_11	0.163436113104099	0.156690641590655	0.0637594944422591	0.209404846879259	0.111868370496393	0.00757549425836044	0.0705173679628814	0.11344148929593	0.0226503036659341	0.0806558783042299
Mix_12	0.0427708136218762	0.0666852242917502	0.125785167931427	0.202077402155344	0.103510801476379	0.0087816808620346	0.050487233588438	0.0799439687160079	0.00571401240841433	0.314243694948329
Mix_13	0.154103925627348	0.182091748211226	0.037063068629805	0.125520754818082	0.0656863791663916	0.00413448481620041	0.0370109738429133	0.0537277757371586	0.0080032021095293	0.332657687041347
Mix_14	0.0486286409424389	0.0513941148554471	0.013031900739269	0.204004549055003	0.0978052695134294	0.00287297774009384	0.0468795745658832	0.0665474228754672	0.00837566453963034	0.460459885173338
Mix_15	0.0860392844347372	0.107019864490935	0.0625294116625863	0.123583015913808	0.0766523761110066	0.00643071157373625	0.0677283946895254	0.0998026131827892	0.0197353386820493	0.350478989258826
Mix_16	0.121042318080787	0.135292259583252	0.0789843728977358	0.0923684178360305	0.0567757088434555	0.00618145324990263	0.049019357026494	0.0780736700472283	0.00985769954393494	0.37240474289118
Mix_17	0.0859040192165388	0.0849560454118998	0.0484427796935954	0.121669378500659	0.0707371990386534	0.00414503953330665	0.0533774450568683	0.0862404455658302	0.0109900068803934	0.433537641102255
Mix_18	0.119737308052805	0.164343038149602	0.0912630012545663	0.105850208165626	0.0516027901283131	0.00562806238088633	0.0832141529285572	0.126261516140262	0.0282250602441315	0.223874862555251
Mix_19	0.0425293427050245	0.0827486820404542	0.112682405413333	0.179956761559459	0.0749142855308043	0.0088512692089546	0.0382912666520888	0.0526354790701633	0.00407470473169473	0.403315803088024
Mix_20	0.13287847230808	0.167989056864688	0.102063219342944	0.122961976202702	0.0550360173000337	0.00741934971093021	0.0437277102260013	0.0647750315681573	0.0094540538573211	0.293695112619141
Mix_21	0.117777293967315	0.165788965677534	0.131081900711459	0.0946646177830348	0.0419283916947234	0.00769680483580973	0.0406719958227421	0.0725022218344757	0.00678353307113401	0.321104274601773
Mix_22	0.0580868294154394	0.0905336402465093	0.140792502553846	0.149156990952065	0.0786601400269139	0.00950134130009456	0.04376444244391	0.0603379083105095	0.00387947866014526	0.365286726090567
Mix_23	0.220568812252521	0.229993243763524	0.0708840845690407	0.134929261648508	0.0682117619429871	0.00705507230501921	0.0534608339578172	0.102816114299869	0.0159868866892084	0.0960939285715051
Mix_24	0.00883588045115426	0.0285121029363635	0.106664901519442	0.0697933516536672	0.0429882477225644	0.00514645186267752	0.060575659007892	0.12364119095632	0.0158571370426559	0.537985076847263
Mix_25	0.165428319864083	0.146651615789551	0.0208827371351758	0.117250431626772	0.0535972864378524	0.00310657261898875	0.045642259226962	0.0598803478081091	0.00772776389618562	0.37983266559632
Mix_26	0.100834270024835	0.139811361303503	0.0414270542617243	0.0954720577642602	0.0483461092861311	0.00470054822576568	0.0504520119386972	0.0720389886803772	0.0136382094037129	0.433279389110993
Mix_27	0.107770863350834	0.144596460028741	0.0909191273142372	0.0272206119506848	0.0201257138094186	0.0030794035281292	0.0377136154724241	0.0514471708429699	0.0038574675786027	0.513269566123959
Mix_28	0.10740108905944	0.148640700001119	0.125625013087648	0.141078968903025	0.0696908128994004	0.00915122729736315	0.0454480440652927	0.077025616272759	0.0102798645039279	0.265658663910024
Mix_29	0.135830232934627	0.126477295621601	0.0357043089184398	0.0771565970955687	0.0489478515934233	0.00391167454925866	0.0507039128261956	0.0783617142791058	0.0118997582633088	0.431006653918472
Mix_30	0.0858305068207414	0.070148856400297	0.0135289893261018	0.191523068718671	0.0845833177847521	0.00276442548274885	0.0396168169834654	0.0543099412915708	0.00395382189531614	0.453740255296335
Mix_31	0.130462072642351	0.159141167414973	0.0675920090723998	0.121465364884239	0.0639522138432223	0.00578915579590033	0.0492215892759588	0.068233762844536	0.0111934555299558	0.322949208696464
Mix_32	0.0859664464232699	0.141587409005395	0.113479056506435	0.0788692503177921	0.0442871327085948	0.00572579486555951	0.0640705152404535	0.146135291840162	0.0205875640165993	0.299291539075738
Mix_33	0.0567641068056696	0.0801751917679632	0.0925656906147617	0.117428954406436	0.0649143562867135	0.00691907494742199	0.0528047955922102	0.0937525857482839	0.0129208710827756	0.421754372747764
Mix_34	0.125277593042869	0.157690354640517	0.144143921053043	0.135313812984467	0.0626191439383269	0.00992828582651353	0.0348399949504679	0.0557747352369451	0.00157439388772829	0.272837764439122
Mix_35	0.119352643999781	0.126008736385917	0.0542605120916108	0.221517292098511	0.108532724177126	0.00621864505122119	0.0531425801977239	0.0950774205505268	0.0132878342616464	0.202601611185937
Mix_36	0.119003345531778	0.131308690148806	0.0542942084964785	0.15494878640007	0.0707017130534783	0.00583902067786413	0.0432169374453053	0.066084739936621	0.0088543535824648	0.345748204727134
Mix_37	0.0493772557679441	0.0767635862827511	0.0597673708565892	0.205200175087179	0.0903030370229899	0.00628489493122437	0.039037638825324	0.0570893952486045	0.0043715205982425	0.411805125379151
Mix_38	0.0414353119182619	0.0744987840881012	0.126577356716932	0.200333723381647	0.0965504095766211	0.00977740711506002	0.0580927409273792	0.0912509952456401	0.012149936573126	0.289333334457232
Mix_39	0.179425967252734	0.221753028270917	0.159219979084618	0.0617956901333495	0.0381591184787073	0.00770128556334762	0.0423689060182984	0.0798211264088724	0.00822711411786066	0.201527784671295
Mix_40	0.100045054655237	0.0954243209266627	0.0374856518112142	0.202110875059491	0.0924894299969642	0.00542743113441499	0.0367666275039931	0.0431569780195737	0.00427695879353825	0.382816672098911
Mix_41	0.0895850385415169	0.127803628905514	0.0760876998827617	0.250280165859575	0.12183551434646	0.00689911228580559	0.0414562857480449	0.0932531175527305	0.00690543088139276	0.185894005996199
Mix_42	0.116546209177863	0.135702830199599	0.0398343702015417	0.0607279029792174	0.0384225494210445	0.00304878802746302	0.0516087809099729	0.0752489833123844	0.0117243050232871	0.467135280747627
Mix_43	0.128442486066021	0.15780190571421	0.0905855683700047	0.149698947480653	0.0681506850670978	0.00746350420956733	0.0347197355555407	0.0441381983124437	0.00263928944964745	0.316359679774814
Mix_44	0.0599435358340929	0.0995796456409215	0.127595672620911	0.253353397928107	0.121991988092099	0.0107406572989181	0.04703461761258	0.0879373705911705	0.00990070251697944	0.18192241186422
Mix_45	0.0583725972161814	0.0844477756303263	0.0713453658591536	0.10397219565932	0.0585636932563495	0.0062951197651896	0.039925186365478	0.0490484722549975	0.00513129962286744	0.522898294370137
Mix_46	0.102725200787887	0.127803992494403	0.062542449910592	0.0294184248316342	0.0236291175035577	0.00324451775853383	0.0441650914023517	0.0676413775524964	0.00601353660430051	0.532816291154243
Mix_47	0.0917287341475534	0.136220280852368	0.113570930996615	0.173888120874393	0.0717738725940204	0.00835677771324947	0.0402497035852707	0.0655646891369822	0.00407528578976269	0.294571604309785
Mix_48	0.140603746498844	0.154519934702253	0.0646666200231762	0.146630901692133	0.0830510972700396	0.00589132187482502	0.051435381850325	0.0825474277231536	0.0117214041244927	0.258932164240758
Mix_49	0.0734037155462492	0.0631002831002065	0.0258094252087415	0.284005736372648	0.12778669958472	0.00440310566484828	0.0569044994100676	0.0778495509658595	0.0119724976011272	0.274764486545533
Mix_50	0.0483658192550855	0.0797015148791738	0.0640794497345475	0.0617827693469619	0.0377316536782084	0.0050808765439786	0.0458715499856812	0.0792400289666217	0.00750447968929062	0.570641857920451
Mix_51	0.138406319680313	0.161547985467488	0.0790769151438209	0.131758257279159	0.0680256054456336	0.00709547977446438	0.0547956028835609	0.0852344704721976	0.0149116095040901	0.259147754349273
Mix_52	0.0259427426124281	0.0462092104274388	0.0459661250769294	0.164355406089663	0.0636543144844375	0.00597332595571958	0.0458546917123665	0.0610051146230619	0.00451594012576079	0.536523128892194
Mix_53	0.0947201542576028	0.137361023576835	0.115281120077937	0.102302807148009	0.0451318186816574	0.00737817555608986	0.0419360092640069	0.0586635223105687	0.00646883731577147	0.390756531811522
Mix_54	0.0638860977666363	0.103111474258176	0.142316869803641	0.325291464627049	0.128107345467572	0.010696743775046	0.0406354303940517	0.0433877878137683	0.00248672393706727	0.140080062156993
Mix_55	0.034804283784506	0.0514319169099526	0.0562615684508803	0.253079409270359	0.110146941800872	0.00546464870283925	0.0413061573418032	0.0506129423836825	0.00395663446819782	0.392935496886907
Mix_56	0.0558911098917027	0.0769990084101346	0.0739880339589224	0.0868317770232299	0.0448912194117324	0.00599797761196461	0.0412390824128213	0.0672836469107782	0.00478899666757761	0.542089147701136
Mix_57	0.0202911175060063	0.034531445276823	0.0933200959794487	0.417141694203644	0.195477569566433	0.00868068165419353	0.0679902956878613	0.0966615980250736	0.0160782279098651	0.0498272741906517
Mix_58	0.0640008066599093	0.127282411271071	0.0732792133297978	0.128431173055393	0.0696533116491347	0.00549625401339383	0.0538325207878972	0.0922034022852403	0.0124465828761953	0.373374324071968
Mix_59	0.053692571939898	0.0715842335962475	0.0470618211621507	0.290158271091953	0.124435164566168	0.00553644790891355	0.0422427795816561	0.0505364498990324	0.00342225888963042	0.31133000136435
Mix_60	0.139062922299557	0.127612517546608	0.00985576996394755	0.0491582474224522	0.0312687310247615	0.00162092577764622	0.0352618024436132	0.0418246633256043	0.00739147042624945	0.556942949769561
Mix_61	0.164267745703864	0.165494466055771	0.0742021300871115	0.173706176132566	0.0782719007195026	0.00782164778693336	0.0338077603416327	0.0420004526188792	0.00401702014577959	0.25641070040796
Mix_62	0.18926227238699	0.165250579276153	0.00777475052726477	0.221660629163822	0.106076196885917	0.0027903604406998	0.0362829903125696	0.04051128857244	0.00575371742612868	0.224637215008016
Mix_63	0.0435040457147891	0.0712933468684033	0.131537129750277	0.291496215437349	0.134459286767779	0.0107142946129656	0.0411715470829009	0.065859472803757	0.00502242338681707	0.204942237574963
Mix_64	0.10473182945525	0.141517490969579	0.1361901523639	0.119372294328904	0.0570893301117889	0.00902703787791826	0.0339813310774898	0.0502257586993704	0.00390621313210053	0.343958561983699
Mix_65	0.0991270641842026	0.139991126305351	0.110128487696308	0.106466709430383	0.0501528270028905	0.00758409661719709	0.0426991257447731	0.0601621166928967	0.00649850591224587	0.377189940413752
Mix_66	0.137797963264462	0.14074933023247	0.0245646626469422	0.152517763029608	0.080829142935939	0.00419335138975543	0.0507487499572079	0.0764696697744372	0.00954483742064034	0.322584529348539
Mix_67	0.224018110355765	0.266703849774492	0.136195702609986	0.141012174082726	0.0632323529243806	0.0100646517449972	0.0304011804380625	0.059433134525859	0.010061253676182	0.0588775898675501
Mix_68	0.0716208482620147	0.0919413568175423	0.0773864286645969	0.0701587460054131	0.0402158348164157	0.00613632878188553	0.0409711717213284	0.0751329485871008	0.0081427075617994	0.518293628781903
Mix_69	0.169223947434511	0.158256243030348	0.052007769127901	0.119100996186967	0.063972691138343	0.00490244015175611	0.0360557719396084	0.0492395685044367	0.0054933480567007	0.341747224429427
Mix_70	0.0661435238190545	0.103325771234408	0.0681527639072701	0.0790513751878087	0.0546408336839733	0.00516787137101367	0.0476858247216681	0.0699093689875673	0.00889392282587582	0.49702874426136
Mix_71	0.071920881623988	0.0898399262783454	0.04502725071055	0.178067928545647	0.0769743988233523	0.00589360723681367	0.0388201120787757	0.0588164475233538	0.00325357726745474	0.43138586991172
Mix_72	0.0761015110328527	0.121619726268956	0.162487179762822	0.058374429764401	0.041784494574516	0.00844992219215221	0.0628166956385682	0.114627149210896	0.0156798834066238	0.338059008148211
Mix_73	0.0350094569686818	0.0461540200591326	0.0445583287155482	0.260839195348478	0.114834743298228	0.00566807910876516	0.0473933325201142	0.0746031771692803	0.00718844955109642	0.363751217260675
Mix_74	0.151628433194047	0.169792040970566	0.0825955063984394	0.189282158209414	0.0797738077045636	0.00837738676796354	0.029159062432022	0.0440658568884102	0.00374614433410523	0.24157960310047
Mix_75	0.108851626333552	0.0982415528513186	0.0442840451051153	0.283638049820156	0.13993831207742	0.00583982034974967	0.047164701252096	0.0867834077151883	0.0124936782952343	0.172764806200169
Mix_76	0.0844751917833584	0.0719537319086154	0.0234402099001224	0.249709005447606	0.114826122914169	0.00492625156126309	0.049285939939349	0.072898013632084	0.00908722785672496	0.319398305056708
Mix_77	0.0959178932063226	0.145159235179231	0.148619846968017	0.215518488019849	0.0956270883113019	0.0113718545590372	0.0468847917095981	0.079343307142075	0.0100858164476496	0.151471678456918
Mix_78	0.0415755622055229	0.0487481648615306	0.0139993851786238	0.196269095248066	0.0993520145451183	0.00266745873074772	0.0565507141147857	0.077529330472648	0.0109951640117733	0.452313110631184
Mix_79	0.0472292378166606	0.0845107985266673	0.107725795589624	0.371305967575064	0.152513249725613	0.0115664424453307	0.0409627982469018	0.0519960922863598	0.00385543127248548	0.128334186515293
Mix_80	0.115620376141555	0.158640920442703	0.0927851061508629	0.163732437522398	0.0899600450479447	0.00878009714077882	0.0640129214437819	0.128054186188695	0.0199647750870724	0.158449134834209
Mix_81	0.0862432428224943	0.117776323808384	0.085525881160162	0.184078972084184	0.0795979581932056	0.00735620173957984	0.037303418682234	0.0525122023285606	0.00403649302356445	0.345569306157631
Mix_82	0.11006611933616	0.0897595327772851	0.00181862228651067	0.174175096397152	0.082322915519946	0.00103524728137065	0.0432293537192177	0.062682413476711	0.0059070135352494	0.429003685670398
Mix_83	0.139587319997381	0.158847845679667	0.0798053888291377	0.160567840854117	0.0717591797016857	0.00730248555657516	0.0367385671825139	0.0542095084111272	0.00546364748103325	0.285718216306763
Mix_84	0.0814809522438604	0.126520225185533	0.0908837977367114	0.0901388779217887	0.0539129077159967	0.00645361581835769	0.0479322097277665	0.0752627523468353	0.00818507829261951	0.419229583010531
Mix_85	0.117056531788228	0.11740525632596	0.0251753977784343	0.215439033604523	0.113066964681157	0.00395540483352002	0.0530724932468587	0.0860117044082096	0.0098683819389279	0.258948831394181
Mix_86	0.0679659507870724	0.0930399445642691	0.0875937966333377	0.198691912122903	0.0854138390579726	0.00797654987722101	0.0361776768410863	0.0488349191172627	0.00322624947680637	0.371079161522069
Mix_87	0.245443446126311	0.281038041490144	0.100790968832979	0.141739535937288	0.0693810532888605	0.00737656920625143	0.0262759181218749	0.041574827428011	0.00563225599627213	0.080747383572008
Mix_88	0.136630536457725	0.165755212970493	0.0582288180885604	0.0299744894147503	0.0274946701096767	0.00338969393387169	0.0474368962315322	0.0768863865005919	0.0119750566876674	0.442228239605131
Mix_89	0.0260208846002167	0.045651570536654	0.162137998391627	0.249539496665381	0.119813072449994	0.00991594397329049	0.0545320180360294	0.0675678524363089	0.0084796475148476	0.256341515395651
Mix_90	0.120912073336367	0.117973049684716	0.0256865145297747	0.358632419810191	0.164783657303741	0.0042690224319219	0.0479131123699182	0.0851601569564678	0.0108733664563762	0.0637966271205257
Mix_91	0.281873552131817	0.277077660000112	0.0353977401154454	0.138694981128661	0.0824810154040282	0.00417971606458524	0.0421962756046359	0.0778977823203775	0.011837565412577	0.0483637118177612
Mix_92	0.148618069787924	0.144968377903489	0.094500690374367	0.28147243548937	0.13285136752227	0.00983891472425863	0.0478429410796097	0.0841825253735011	0.0104855386988214	0.0452391390463899
Mix_93	0.061880454865667	0.138573316064381	0.153433901730008	0.0370565621264289	0.0248961171977356	0.00535313610820365	0.0574490257493959	0.120250961496861	0.0162943007213941	0.384812223939925
Mix_94	0.161580392758809	0.180088192310029	0.0670125711697487	0.051717295942967	0.0411625668447561	0.00461406808905067	0.0464848185645986	0.0825522974018239	0.011858597914775	0.352929199003442
Mix_95	0.119993038546341	0.128513887919163	0.0744703440207155	0.247696728329751	0.126747325616605	0.00827512505793418	0.0654648201118299	0.11710242272008	0.0191052525493267	0.0926310551282538
Mix_96	0.0577210605589933	0.0791911844831715	0.0736384615738278	0.1366189196019	0.0732771798820762	0.00690675876330543	0.0613306670247465	0.10605493465314	0.0132804331182374	0.391980400340602
Mix_97	0.119058583887661	0.148996734976276	0.104366303605865	0.190897985552225	0.0844069667777049	0.0087320861903379	0.0352890525879041	0.0527612564699684	0.00349048703204633	0.252000542920011
