B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
mix_1	0.0726521768977394	0.0427095900191737	0.045941994303516	0.44981335935161	0.0317249499903215	0.170135198440642	0.0216669756276931	0.000826725926092985	0.0827296159175885	0.0164855365692183	0.065313876956404
mix_2	0.0493879099809414	0.0278637026090407	0.0477754844003073	0.431583911901168	0.0248649947895078	0.172214778788085	0.033606118776328	0.0011761471714327	0.0832734910990906	0.0290493137094838	0.0992041467746142
mix_3	0.19508027386303	0.113908875057254	0.0621919934174695	0.423159746603516	0.0250090817944182	0.124325658342547	0.00765347302920913	0.000367208737773897	0.0293730347688898	0.00738643249379784	0.0115442218920942
mix_4	0.238983170880693	0.133481932117875	0.0464114540296931	0.350211838688654	0.0216408701829466	0.127406115226345	0.0091393553292239	0.000506080341085271	0.0373042267248102	0.0108821058006596	0.024032850678015
mix_5	0.16723764025913	0.100895457563446	0.0490682553645343	0.364265222507042	0.0283261831018883	0.212939334669332	0.00684443441036598	0.000470409286043207	0.0353465079787562	0.0133623704946646	0.0212441843647971
mix_6	0.171054064924721	0.0914319980813272	0.0490005739638082	0.372121244580748	0.022355542508516	0.178501951097373	0.0107391421537887	0.000811064064879126	0.0500620729729416	0.0115564094141018	0.0423659362377957
mix_7	0.278590141577693	0.152152104778233	0.0409764553330569	0.328305305520822	0.0220724280490637	0.120141696966746	0.00627181180305911	0.000440113003662485	0.0304653294095202	0.00706408904578833	0.0135205245123541
mix_8	0.315229232031129	0.177542225754534	0.0410546002222568	0.253132306964867	0.0110338814216812	0.0529789915479826	0.0179616125806918	0.000734903799631945	0.0686558509147602	0.0118406818482322	0.0498357129142331
mix_9	0.0761524338862513	0.062269108232986	0.0549732207858842	0.456545122728203	0.0295544547299716	0.175845481586168	0.0179433491590833	0.000571896299584833	0.0629296357785295	0.0172629983611333	0.0459522984522053
mix_10	0.341499560120876	0.21130915250268	0.0464381463373751	0.222769158606741	0.0102858024701335	0.0879852797413916	0.00870782433740168	0.000577136710521834	0.0353504223660569	0.0113114450850578	0.0237660717217654
mix_11	0.0985961076239098	0.0668252890256809	0.0421293248977447	0.432065394702141	0.0220467918271399	0.0979155631398435	0.0307776232915128	0.00160262522359917	0.0832278063815396	0.0381980244047911	0.0866154494820978
mix_12	0.0370665054446373	0.0321574635394786	0.0614533556442811	0.453937943674692	0.0278681263844416	0.196174501421392	0.0224277412364232	0.000979466107949806	0.0776099481738191	0.0223994242360585	0.0679255241368261
mix_13	0.334591391249447	0.183719440910117	0.0326396337184041	0.268530452968003	0.0205077017526225	0.101928383434831	0.00528354317673994	0.00053381901956959	0.0299323589839029	0.00761355663677584	0.0147197181495868
mix_14	0.348134017248944	0.192381263052355	0.0354179215497799	0.231294202571405	0.0121659183905918	0.110428203289846	0.00712984801690473	0.000538670170424153	0.0336313610550399	0.00691555067527386	0.0219630439794353
mix_15	0.251533033218997	0.143889901821509	0.0364787496696648	0.317286707863639	0.0259450488566705	0.190233184875537	0.00409033553109805	0.000354146780845709	0.0171757493552814	0.00839452694580503	0.00461861508095203
mix_16	0.214440476180596	0.127124400797873	0.0589595636578775	0.374964351218885	0.0219290441189413	0.124108962503962	0.00999372792368367	0.0005648789558972	0.0374449808917874	0.00849222089881019	0.0219773928516871
mix_17	0.395642444398962	0.214420765678306	0.0378844464877473	0.210861349315332	0.0163104561281364	0.105753242281146	0.00215891480967886	0.000391456441422598	0.00840425942652972	0.0062314315286978	0.00194123350404159
mix_18	0.102668880808285	0.0815542235641477	0.0482561292913913	0.347843756928291	0.0188469435379048	0.120336020291826	0.0365814438165669	0.00131016839599235	0.112989745990161	0.0267934865266286	0.102819200848805
mix_19	0.228281827951615	0.143661428063431	0.0400578047260102	0.305980546249577	0.0222577517450924	0.157218293009576	0.0106662497566174	0.000618879804041167	0.0441675299858982	0.00981624231304542	0.0372734463950971
mix_20	0.109526867520554	0.0875229945810559	0.0718902910020593	0.403281933882947	0.0297328222088486	0.269516668019351	0.00247029932305688	0.000425519686349394	0.0109881991732131	0.0120772354284601	0.0025671691741045
mix_21	0.252695604405972	0.149557194743638	0.0493900132147724	0.29716506803533	0.0175552417257001	0.1617993836532	0.00947273146035048	0.000416314389815976	0.0329444436234025	0.0107310673553077	0.0182729373925113
