Mixture	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	P-value	Correlation	RMSE
S10057	0.00300001692188523	0.0503474768758884	0.120875249613955	0.247287582226971	0	0.30776439237604	0.0963770840635813	0	0	0.17434819792168	9999	0.645402712169458	0.764163976278797
S10062	0	0.0414304941554667	0.227856867674182	0.0920017088365067	0	0.372897512694037	0.162699247992242	0	0.0166065524570243	0.0865076161905412	9999	0.753194673541199	0.66320146461634
S10066	0	0.0193282543696463	0.198359945510504	0.105899581173922	0	0.466477790881643	0.141019141457018	0.0153756276153378	0.0185825097536474	0.0349571492382816	9999	0.756940814539884	0.654393198411611
S10067	0.0238582482652092	0	0.143006414383474	0.170748552534942	0	0.349626768111342	0.0977796865958186	0.0217505914963126	0	0.193229738612902	9999	0.691047940652765	0.724128218913294
S1007	0.0955686426605465	0	0.134347749549784	0.143727200802966	0	0.43761552722659	0.0744176850758132	0.0321363661215486	0	0.0821868285627528	9999	0.668416611967802	0.745192847118503
S10073	0.00542656739751608	0.0225177267613597	0.104725730011866	0.12143305736082	0	0.370630769627098	0.131593131164106	0	0.0136707091110491	0.230002308566184	9999	0.729883542294523	0.688241573221619
S10077	0.046741257813853	0.0131700727654882	0.246172460517356	0.119764847058905	0	0.312895778381757	0.155155670103841	0	0.00817875210346771	0.0979211612553318	9999	0.693994904497164	0.722435220588102
S10080	0.0648521794753992	0	0.216540965343964	0.123931657145201	0	0.317624993531032	0.0673371225381255	0	0.0327991709835047	0.176913910982774	9999	0.705359960692959	0.713026239480584
S10082	0.0264258633311049	0.0288336555867826	0.214624644434836	0.114979889301163	0	0.345865921295852	0.113205023712987	0.0853862425279666	0.021091590306822	0.0495871695024861	9999	0.749893158847564	0.670596760700391
S10087	0.0535374646603888	0.00828723454512009	0.158029184726804	0.112048880696134	0	0.429546338017474	0.111199337918014	0.0345530443405304	0.00757149656244984	0.0852270185330851	9999	0.714635190630794	0.70044368806688
S10089	0.00135224806610244	0.0340772590762789	0.121837366292561	0.134307781165119	0	0.479725662143839	0.139615128105267	0.0322132175455418	0	0.056871337605292	9999	0.755121188186454	0.657275633673875
S1009	0.0963739321531448	0	0.140098375403181	0.113315542461457	0	0.28587504290205	0.187247850305003	0.0215852908131777	0.0120366538409118	0.143467312121075	9999	0.70124431664998	0.721427535743079
S10090	0.0333627586931242	0	0.158732994685369	0.120944241809589	0	0.432340634861579	0.123225098546059	0	0	0.131394271404281	9999	0.704691475923103	0.710307239903056
S10093	0.0135398132264064	0	0.0994179139599495	0.158230666498698	0	0.485936231554241	0	0.0757551981557696	0.00615349280579461	0.16096668379914	9999	0.64437934638614	0.772770161259143
S10094	0.0316083480188613	0	0.155600173363922	0.141639808354356	0	0.483330009721549	0.0571066646676172	0.0570943433130042	0.00970963077672506	0.0639110217839652	9999	0.729955113909554	0.685063738063463
S1010	0	0.044863541934526	0.174722384358029	0.149261272509633	0	0.32752402025265	0.15873585849593	0	0	0.144892922449232	9999	0.7112680223631	0.707241134076499
S10111	0	0	0.120019778161147	0.154687504484158	0	0.361021165395836	0.165565639990055	0	0.0108454895303439	0.18786042243846	9999	0.676039448828996	0.737356437911263
S10116	0.0183587452998999	0.000362496766684034	0.134918534148601	0.138496818995934	0	0.159492033178725	0.13866270163949	0	0.0302186691440148	0.379490000826652	9999	0.677320149016137	0.73861727627054
S10119	0.00667598040794042	0.0414128031598876	0.164523309283103	0.126494418095065	0	0.345876814599272	0.0549220010250238	0.133362827338251	0	0.126731846091457	9999	0.683951044603795	0.731049911203686
S10121	0.00586042942923481	0.0184732026437634	0.102659015370133	0.159124260348947	0	0.366974779993272	0.105150928018329	0	0.0360577484633875	0.205699635732934	9999	0.742213032043162	0.67661730748113
S10130	0.0289495803134547	0.0131184687807782	0.218079605553651	0.129914089205585	0	0.407692141645001	0.137376669229602	0	0.00943662654400372	0.0554328187279246	9999	0.771406579777518	0.641076355737123
S10140	0.0528264161949051	0.0122022482399039	0.10483860060473	0.123185853469963	0	0.492188823639072	0.0498842423077086	0	0.0362992733863218	0.128574542157395	9999	0.725380170360994	0.689926504622665
S10142	0.0564407301133383	0	0.126882431464048	0.21004725854056	0	0.356109057740674	0	0	0	0.250520522141379	9999	0.636276400254753	0.7734933992342
S10150	0.029022686416435	0	0.151049017154808	0.14319573488734	0	0.471103156544674	0.0661258745992963	0	0.018222223596598	0.121281306800849	9999	0.730859486685332	0.684000043724974
S10155	0.0493462145145567	0	0.120694752012741	0.122904999921702	0	0.410294117290843	0.13513870074054	0.0382259752603091	0.0376006488118243	0.0857945914474851	9999	0.67000900260577	0.742620586478617
S1016	0	0.0231589453778444	0.175444421273109	0.102644496763683	0	0.424201988253842	0.0380597992109763	0	0.00876427731026648	0.227726071810279	9999	0.693661137514557	0.721318600069063
S10163	0.0310716682777365	0	0.148184205327238	0.150703312690501	0	0.311144931503922	0.133796609464762	0	0.0290752280502457	0.196024044685594	9999	0.686580034612182	0.72981859903213
S10167	0.0468740164793706	0	0.0742394355582351	0.153392423788613	0	0.412671898240065	0	0	0.0095208679964948	0.303301357937222	9999	0.658689229169015	0.754678975816886
S10168	0.043287523969334	0	0.120820425103436	0.256488838357479	0	0.301562247857903	0.103208863959481	0	0.0127409642129207	0.161891136539446	9999	0.68239822446828	0.732331408289887
S10173	0.00474968412012742	0.0937303074807364	0.192769118586915	0.0999909257679186	0	0.27533856837369	0.15819767892164	0	0.0251562561138096	0.150067460635164	9999	0.731578367898906	0.697188752318013
S10175	0.0425354325313032	0	0.115249009771749	0.125241885174649	0	0.462956464250159	0.090775714799666	0.0631781523149714	0.024880795895569	0.0751825452619333	9999	0.727368393653955	0.687483084487695
S10179	0.00439596629292034	0.0127824068568193	0.167234647768879	0.166663493598423	0	0.293530473073298	0.0449081515147313	0	0.0349756977666705	0.275509163128259	9999	0.659625549360467	0.752099347138667
S10186	0.118557892269965	0	0.114139842101942	0.13424562972269	0	0.217383450619245	0.171167543562394	0	0.0733464447470585	0.171159196976706	9999	0.593069848473379	0.805715894732132
S1019	0.0336615550156361	0.0096651994081726	0.226279825377057	0.188752592800159	0	0.310749832546936	0.130227398616125	0.034568848809866	0.00320284860990433	0.0628918988161444	9999	0.666990532424326	0.745541634636381
S10190	0.0719858479741445	0	0.135970735393761	0.113450690329977	0	0.394640974409075	0.0626731880862515	0.0837949220969594	0.0194447960289872	0.118038845680845	9999	0.701385391073366	0.714561009319938
S10195	0.0372561869818827	0	0.108877878619441	0.136244650882612	0	0.491417917918169	0.108122976204144	0.0179282865303673	0	0.100152102863384	9999	0.697512058746768	0.719212069783199
S10196	0.00685661156513357	0.0288625868479606	0.109968894723685	0.138358445103632	0	0.45992934278388	0.0636592042809915	0.122003230720988	0.026950419774466	0.0434112641992644	9999	0.659015526018415	0.754144261401182
S10200	0	0.0366190833011431	0.123853219251311	0.20018956490295	0	0.447494085807853	0.0428658082149491	0	0.0291633591469745	0.119814879374819	9999	0.716783127889153	0.698732875872796
S10201	0.0203839918741473	0.0231225258298491	0.116494985060303	0.140938324090074	0	0.525149316671121	0.0793543389998618	0	0	0.0945565174746442	9999	0.788927491589063	0.617134721818537
S10202	0	0.0123654268514266	0.15605597349386	0.162024369547104	0	0.305416404554744	0.0742044929436991	0	0.0278933163641865	0.26204001624498	9999	0.742644288450602	0.678194865642084
S10205	0.103065514975779	0	0.0551412556086245	0.145568807987886	0	0.44776766258821	0.115605318528342	0.00131571347081572	0.0215814106924216	0.109954316147921	9999	0.702547672594265	0.713030056968923
S10211	0	0.0309774459126231	0.0688916025759646	0.135356553013772	0	0.391894673197779	0	0.285632616393281	0	0.0872471089065796	9999	0.623315037213634	0.782873873845744
S10221	0.0310681827927281	0.00275376809880848	0.10868873534015	0.155543853029831	0	0.469057719757411	0.0800029429955012	0.0569667944697527	0.0234637647854962	0.0724542387303214	9999	0.646192996261427	0.767516956747043
S10222	0	0.061367653392619	0.0553883020911801	0.106725224982456	0	0.55420784594195	0.0921211630279972	0	0.0118998643490689	0.118289946214729	9999	0.694041524139804	0.726093491983701
S10226	0.0118054412855776	0.0474801409418009	0.107751590691413	0.0975836575413799	0	0.500101608153064	0.109902093112417	0	0.0230663819715447	0.102309086302804	9999	0.703346782201291	0.712683021740178
S10227	0	0.0303340434224681	0.146983877359782	0.11894393627453	0	0.497082485810769	0.128633350733497	0	0	0.078022306398955	9999	0.665491160009457	0.75261160303178
S10228	0	0.0330838501710196	0.104139207610489	0.121932768864392	0	0.439285352351291	0.171155307919292	0.0428713571200136	0.0320319720914147	0.0555001838720881	9999	0.716041909515893	0.699135944497742
S10232	0.0565276736214914	0.0150165108272392	0.113882477571107	0.139452768624559	0	0.246476910053086	0.0344979374576814	0.0483224960166232	0.0138352197593738	0.331988006068839	9999	0.698321633807863	0.721789875073332
S10248	0.040067428318373	0.00417125182084845	0.0409237881014878	0.1087964847958	0	0.518979082801361	0	0.112403098294646	0.0188019215954677	0.155856944272016	9999	0.661126162048461	0.756289225035783
S10249	0	0.0419043719048344	0.296569819069202	0.121584572977896	0	0.375132005701551	0.11454258048928	0	0	0.0502666498572371	9999	0.732361205102966	0.681627539313236
S1025	0	0.0167561033602866	0.107856834424332	0.222077810194849	0	0.399252204566911	0.0568033304516488	0.0789760964903757	0.00825258755279894	0.110025032958799	9999	0.68349605741471	0.730931806412357
S10266	0	0.0518507222029031	0.133808394160238	0.111723776542782	0	0.451775585910489	0.142754083451783	0	0	0.108087437731804	9999	0.751881921858538	0.66169031485369
S10269	0	0.079747234803148	0.176027787649494	0.109908381543992	0	0.414129505423848	0.0342757444773284	0	0.011694772990628	0.174216573111562	9999	0.746971373122065	0.66823209234282
S10272	0	0.0461077644086158	0.0437799382033522	0.144981957189624	0	0.590377014020616	0.0499075695553311	0.0643583802694993	0.00578397178364314	0.0547034045693179	9999	0.722017950892966	0.699795106523507
S10273	0.0646357104075237	0	0.161069868770247	0.139288065630957	0	0.392688206090158	0.0514515820465079	0	0	0.190866567054607	9999	0.733317323929701	0.683148766040541
S10274	0.00932891886395725	0.0154811310329749	0.155932009980106	0.14616961831167	0	0.46152953284632	0.0648703488680464	0.0629228316216081	0	0.0837656084753176	9999	0.736180072671628	0.678069084087348
S1028	0.0398076659782531	0	0.0607240850182491	0.0856804495112442	0	0.550406455325487	0	0.152312777121372	0.0426375827771058	0.0684309842682893	9999	0.690472024262389	0.72869585724319
S10280	0	0	0.294993355999828	0.13815142488164	0	0.308455200713074	0.169207929990521	0	0	0.0891920884149365	9999	0.687504089922054	0.726494285470834
S10283	0.0328722090341203	0.00089092778370412	0.157666870264369	0.115169793565477	0	0.29801232255926	0.0616258514477427	0	0.0157110174712641	0.318051007874063	9999	0.692665578223971	0.724287376590692
S1029	0	0.0444414564569617	0.117734960508904	0.196760387054126	0	0.382011176781388	0.165247060443181	0	0.0112007605023861	0.0826041982530518	9999	0.701173423093362	0.714519140464256
S10292	0.0354544786227422	0.0103901474290948	0.0907434553549073	0.0867165542121232	0	0.349116191475642	0.116739287193975	0.156015172102424	0.0055447606751456	0.149279952933945	9999	0.672518650365292	0.741331445244649
S10294	0	0.0506198196063474	0.102054696190864	0.13300856222656	0	0.422011228782151	0.0293644681278571	0.0156148363670021	0.0261114545324562	0.221214934166763	9999	0.616259365086148	0.791226996687996
S10302	0	0.00479030803072649	0.0898722376230663	0.173748085845911	0	0.435579038247293	0	0.0379735964583664	0	0.258036733794637	9999	0.655561390291838	0.759507416340913
S10303	0.0274947006521566	0.00319697537017962	0.185518000218786	0.170952435138243	0	0.323530873537461	0.102417776127787	0	0	0.186889238955386	9999	0.726686632384857	0.692034977138099
S10323	0.00707047392329066	0.0478619863116608	0.130567074424822	0.107950768278568	0	0.379286987245441	0.127607586446643	0	0.0160799457174038	0.183575177652171	9999	0.700759580993901	0.715352565532868
S10326	0	0.0288132638725589	0.113698419936801	0.177172840997276	0	0.477968645677675	0.0242550307437428	0.0418743205218733	0	0.136217478250073	9999	0.713826835260209	0.702718053981547
S10328	0.0131460869582566	0	0.0997662404589865	0.127163166014866	0	0.27809611731463	0.107664931032607	0	0.00565764666342036	0.368505811557234	9999	0.701642083159687	0.715654646523756
S10329	0.0539064538291155	0.0126417568119703	0.178692915748025	0.171630996204229	0	0.342230801707709	0.0264718394055338	0.0733880134288721	0.0175781980299399	0.123459024834605	9999	0.698778938877549	0.717821949426551
S10336	0.00748076865836471	0.0294101288790399	0.197911021741911	0.175531683718694	0	0.297310922520229	0.0777076471360278	0	0.0165097929907116	0.198138034355021	9999	0.734270959814071	0.686760808351769
S10340	0.0971672121445376	0	0.111365265601244	0.100838597164593	0	0.417952277617783	0.102013269728497	0.0298512121238285	0.0249497732462037	0.115862392373315	9999	0.732614702103888	0.684596000082481
S10347	0.0384434127933962	0	0.18409662398324	0.174185459665708	0	0.311267764034201	0.18129024420719	0	0	0.110716495316265	9999	0.683909127055154	0.731565459304908
S10353	0.0147702298398191	0.0721008302123605	0.182413017473541	0.0883494657905578	0	0.412829779778403	0.0750518977879705	0.0210959570050244	0.00438671495748149	0.129002107154843	9999	0.735190847532029	0.680264595396051
S10356	0.0485676428858383	0.00315641708769941	0.251922695144949	0.136073442952034	0	0.247878178968411	0.241197864133004	0	0	0.071203758828064	9999	0.705580583703921	0.71671301022624
S10358	0.0039031924493512	0	0.158478472744427	0.157529499979717	0	0.443053071760954	0.137953427558256	0	0	0.0990823355072948	9999	0.708835414899922	0.70643392669548
S10365	0.0200418632763558	0	0.18424902589925	0.107986056096238	0	0.434103159826389	0.11567564852528	0	0.0176665227587253	0.120277723617762	9999	0.744961186915829	0.668750438362572
S1037	0.0428229982131087	0.0211230320166135	0.107045484055759	0.150661228623336	0	0.263073757560428	0.115198298808223	0	0.0254945328907044	0.274580667831827	9999	0.672487519700054	0.743296982883184
S10373	0.0706958285460553	0.00667901986267099	0.131009802717947	0.145597943015704	0	0.379489026097297	0.0465305704507848	0.122324658959215	0	0.0976731503503265	9999	0.684533852560786	0.730192137947351
S10374	0.0421278863763056	0.0139866147641081	0.0806881129498118	0.106421596401965	0	0.479124254159529	0.0259271553108167	0.158693589163919	0.00603475795852541	0.0869960329150194	9999	0.575315805905558	0.830077984239704
S10375	0	0.0433587372055456	0.2244188133173	0.166232761601427	0	0.383255112881729	0.0689618550229114	0	0	0.113772719971087	9999	0.740324326913882	0.674679147657908
S10377	0.0789660366074982	0	0.114007745368902	0.13635808560708	0	0.389431378987702	0.0497253069946267	0.0842829083395038	0	0.147228538094687	9999	0.629552245138808	0.777946804810619
S10378	0.0326583004574779	0.0320162241383695	0.0984760463038434	0.144862711894696	0	0.403032417027454	0.0595065028128427	0.0932328151595097	0.0412951477839308	0.0949198344218764	9999	0.733252602828771	0.684944939865972
S10390	0.0794805957655029	0	0.102895348915771	0.0898917934389181	0	0.29629421479616	0.209815642166482	0	0.0149788152614254	0.20664358965574	9999	0.697852979825384	0.722821546786865
S10391	0.052458872112549	0.0287248295577931	0.15366190758879	0.181686783293611	0	0.369671946514863	0.0215367452679489	0.0367393617638213	0	0.155519553900624	9999	0.516572443374833	0.869069520543795
S10393	0	0	0.0322013688492654	0.141180973742735	0	0.463902830440452	0	0.108497016468875	0	0.254217810498672	9999	0.681620528581585	0.734741560940112
S10400	0.0208578404784916	0	0.267229770571207	0.110930942852136	0	0.344406418077145	0.0890485891860513	0	0	0.167526438834969	9999	0.74375482072991	0.672448708145583
S10401	0.0421388700078533	0.0252097878710079	0.183926883027419	0.126529109203179	0	0.301540052457069	0.0646905105673894	0	0	0.255964786866083	9999	0.746246848896841	0.677064066147824
S10406	0.0341682899970808	0	0.0981927982051295	0.118514398446788	0	0.562479338007197	0.0378188473657011	0.0308421485821921	0	0.117984179395911	9999	0.716266558958479	0.705362099045315
S10408	0.0502377748008477	0	0.0887516964011697	0.151151882070461	0	0.361278108664002	0.121832559596007	0	0	0.226747978467513	9999	0.712974075829181	0.704620595107783
S10409	0	0.0499832308677476	0.0598259854803123	0.160506580492804	0	0.403902512322019	0	0.209116000972196	0	0.11666568986492	9999	0.693136837562002	0.722080187867689
S10418	0.0296549276861049	0.0156497217072462	0.142290211797515	0.135692118405648	0	0.482353713742436	0.127653852958218	0	0	0.0667054537028322	9999	0.727602147760237	0.687350058070819
S10431	0	0.0358216919566425	0.109829983477264	0.121410908336998	0	0.464456787072524	0.133560448036335	0.0635802836952296	0	0.0713398974250061	9999	0.715743452533009	0.6992102137649
S10438	0	0.0316807057615558	0.173482668019125	0.148254316173099	0	0.395794353424865	0.102953139733178	0.00699354616871807	0	0.140841270719459	9999	0.69434319170184	0.720275164458646
S10439	0	0.0108262348970998	0.156089364971118	0.139197736362936	0	0.452926416213352	0.0686020442036167	0.0316713178782281	0.0303392178876898	0.11034766758596	9999	0.675285160309864	0.739772586117324
S10441	0	0.00933782911401412	0.282443805931036	0.136350487314608	0	0.432227306729617	0.0299707247532467	0.00726305172584304	0	0.102406794431635	9999	0.73667038788417	0.677507769273623
S10442	0	0.0127416383856614	0.207995637903739	0.165502376742824	0	0.353105835037868	0.147852552006097	0.00428897112600688	0.0305741408301405	0.0779388479676639	9999	0.729156000703334	0.688074794169638
S1046	0.0365834589857718	0	0.179184348753801	0.126031260914602	0	0.481145036428053	0.094479526695119	0	0.0157730503762085	0.0668033178464443	9999	0.768293542115386	0.641745627238299
S10478	0.0233264827500901	0.0333893646598522	0.228754425159904	0.101716324439745	0	0.503041680366261	0.0841313718188168	0	0.0162618605264229	0.00937849027890809	9999	0.789367244136284	0.615192517208015
S10480	0.0603419307128928	0.030559693646007	0.144589278464955	0.198422565513355	0	0.2176232279734	0.0953615304862245	0.0449830324151557	0	0.20811874078801	9999	0.672964572518974	0.744120259646078
S10484	0.0330173552244769	0.00476097423740245	0.173748963070672	0.126614132882195	0	0.402803976480502	0.0490899839186926	0	0	0.209964614186059	9999	0.731065679608939	0.684457951167353
S10492	0.0495853159849172	0	0.129353577320851	0.130292655545236	0	0.313164008600196	0.0263533866483084	0.126893097353166	0.044386247894031	0.179971710653294	9999	0.65212684363334	0.75915727297958
S10496	0.0183803003444492	0.0583786161843984	0.0699807345758783	0.165713008237632	0	0.461472559930846	0.00851215435626017	0.146484647663553	0.00983535426225042	0.0612426244447336	9999	0.699282323216178	0.716026084805162
S10510	0	0.0955073475827456	0.0528400226954209	0.104515765442828	0	0.495841054606744	0.0128370666610391	0.082137425989373	0.0212122964927788	0.135109020529071	9999	0.552002211506537	0.850520685297398
S10513	0.0258018619607897	0	0.356039835933895	0.145870549993049	0	0.265944549960835	0.0886166290710839	0	0.00328453086306899	0.114442042217278	9999	0.712107157604189	0.704435841319954
S10516	0.0339864213954466	0.017378463059769	0.290365948794788	0.144190152233518	0	0.263154775692787	0.124979034450469	0	0.00402289079588716	0.121922313577336	9999	0.700740403418737	0.717747613203291
S10534	0.00621058815958268	0.0482326446718096	0.172045096613274	0.131018033058867	0	0.424849661640526	0.122004370088248	0.0221915927571695	0.0156347642880011	0.0578132487225224	9999	0.707052816350316	0.707707539806755
S10535	0	0.0242188215713043	0.104667616090944	0.141118555563565	0	0.418772385045189	0.0262593460573528	0.176159561248352	0.00331992798915983	0.105483786434133	9999	0.682597157732288	0.731452078154679
S10537	0.0419546245275771	0.00320392271028873	0.2152371107754	0.155682084159079	0	0.364791764603835	0.15163765230189	0	0.0287079273696344	0.038784913552295	9999	0.717470833301811	0.698884290766853
S1054	0	0.0407758597580827	0.111691867806761	0.0773784085131808	0	0.324506236265362	0	0	0.0326217411686073	0.413025886488007	9999	0.664128431442953	0.748290574131192
S10543	0.0103926662758528	0.00474608152023628	0.0989877120521936	0.210003437471976	0	0.390939668224269	0.07045905702512	0	0.033418753139608	0.181052624290744	9999	0.705982917811121	0.709624572943544
S10546	0.0363887413726977	0.00654603378514049	0.108140764106976	0.202304828064474	0	0.497197454323397	0.0664135368501082	0.0245769769033999	0	0.0584316645938063	9999	0.636301834281197	0.782141082017317
S1055	0.0202466940915315	0	0.202786271660933	0.106783363987433	0	0.470823473121266	0.0425109858835718	0	0	0.156849211255265	9999	0.756041332706478	0.656058751787425
S10551	0.00989894669129754	0.0344714239474264	0.235386826295375	0.130740548265681	0	0.329401729348086	0.131644581738281	0.0107650366469125	0.00949513605455049	0.10819577101239	9999	0.70797476407567	0.709081830715526
S10552	0.015091839034141	0.00857380221317919	0.177598645706458	0.161664352562192	0	0.405274222603592	0.0288477759335717	0	0.0243821905681335	0.178567171378733	9999	0.689457123460766	0.725282334956988
S10555	0.0350757070195695	0	0.0968113636877632	0.195280102571413	0	0.288684101850328	0	0	0.0377992181472821	0.346349506723644	9999	0.708224838496602	0.709234240524907
S10559	0.00706116835260601	0.0223864998868551	0.171414067876345	0.143853757586237	0	0.449932419421873	0.0964087411254306	0.0220872001895136	0.0207387102921815	0.0661174352689591	9999	0.714514623247284	0.700454442621216
S1056	0.0514367888414671	0.0151394227817013	0.178919957582387	0.12449081738835	0	0.38611160337897	0.112503411455515	0.00767669971553312	0.0153218074298302	0.108399491426246	9999	0.727226743315355	0.68958611628975
S10563	0.036202090831313	0	0.109698470218165	0.152903415334907	0	0.411336715040591	0.0673818129784638	0	0.0418194577064888	0.180658037890072	9999	0.752731185603214	0.663556049378819
S10574	0	0.0351339317719942	0.108782323874361	0.163198697857137	0	0.396643568412515	0.109653474116324	0.0770917925977566	0.040274452195985	0.0692217591739272	9999	0.706671042384054	0.709496773137873
S10576	0	0.050721502087447	0.053039148878193	0.119387952258276	0	0.645440640693454	0	0.0445252936930234	0	0.0868854623896065	9999	0.766616762695204	0.653463357911896
S10578	0	0.0603747789217012	0.142222865081442	0.137223250461191	0	0.51292153813027	0.015504282057902	0.0203787609949846	0	0.111374524352509	9999	0.702262975142704	0.716835262299097
S10579	0	0.068263554799666	0.0651638413271741	0.152602076815543	0	0.539220176704763	0.0753550588383224	0	0.0240500397525103	0.0753452517620208	9999	0.747657602084071	0.66642196268002
S10582	0.0325390404308987	0.00830215907523368	0.163868865167211	0.162858394603719	0	0.454572618999576	0.0116670053010058	0.0828846523835686	0.0197841362241855	0.0635231278146029	9999	0.721498129090364	0.693629765450675
S1059	0.0592244907216789	0	0.117378916017112	0.163108885536565	0	0.32635630602779	0.0483948180197445	0	0.0287711399680522	0.256765443709058	9999	0.716881810044118	0.702545139826425
S10599	0.0241630916377586	0	0.184115929048241	0.13121969482908	0	0.471767104949529	0.061635871606035	0.0270306543857652	0.0211611263125932	0.0789065272309981	9999	0.711373831460796	0.704672473451812
S10611	0	0.0407517023341712	0.131089989789884	0.126798443146644	0	0.478940362706983	0.0687415062004713	0.0798425049492986	0.0309662710032724	0.0428692198692762	9999	0.67481848118857	0.740445008525961
S10614	0	0.0180148569752511	0.17744395467952	0.119074504584597	0	0.441292423327303	0.101973127422709	0	0.0117224605787091	0.130478672431912	9999	0.741826966576288	0.671953641126506
S10624	0	0.151700409143683	0.253244290066986	0.0926580647568633	0	0.241173656744601	0.0964574668718237	0	0.00852216657672001	0.156243945839323	9999	0.660520875339303	0.75511343354401
S10632	0.00224723670693979	0.045978177376826	0.25687250201722	0.1270329251125	0	0.360357704718705	0	0.0610630573876155	0	0.146448396680194	9999	0.704475793976953	0.71046630695468
S10634	0.0527714047011778	0.0153961019377593	0.102611273026401	0.113345514427347	0	0.480963082503009	0.103414076040139	0.0679649447915587	0.00265899441047766	0.0608746081621308	9999	0.743058252609029	0.670846811426239
S10638	0.047407156583926	0	0.228894481137183	0.0758752877448703	0	0.385480402829118	0.0846771198584578	0	0.0203678755516396	0.157297676294805	9999	0.716477527090368	0.698768884630072
S10644	0.0158808742704767	0.0229823641764607	0.168309851812332	0.14674374690715	0	0.32934598810034	0.0410467946154836	0.0902079260625406	0.0186465310695887	0.166835922985628	9999	0.723222627545877	0.696586550414842
S10649	0	0.0478626040682119	0.0291269113793057	0.135745263342822	0	0.609381596565682	0.0582545995529047	0.0311279426657039	0.0395064745295901	0.0489946078957796	9999	0.725216009501033	0.697202714917361
S10652	0.0272747395029457	0.0137621212443434	0.167864508801798	0.13746755492298	0	0.411768768993853	0.0937235260193532	0	0	0.148138780514726	9999	0.664306805228739	0.748635403844631
S10654	0.0167193375837777	0.00337671563381496	0.0515745078057045	0.229206949790314	0	0.484833814916047	0	0.0999193016059508	0.011117000703546	0.103252371960845	9999	0.700879167037783	0.716840352150424
S10655	0	0.064661120461716	0.180542843621126	0.121273048178687	0	0.386256307631722	0.0543109534740489	0.00356629314409571	0.0121029943259205	0.177286439162684	9999	0.704540217192773	0.7109401226614
S10656	0.00181100103908173	0.026535872998415	0.0715079239753611	0.175027662688167	0	0.424249724622903	0.0274775809481642	0.0236688252809336	0.017118940656901	0.232602467790074	9999	0.71182546869568	0.703986028945016
S10657	0.00168631108844487	0.0625838025179785	0.167282663189557	0.114590625518905	0	0.367719208951668	0.0578748124425113	0	0.0125701483484109	0.215692427942525	9999	0.70321863170533	0.712987850595006
S10658	0.0226150408470932	0.0627300126216761	0.0999704268187383	0.123130683076471	0	0.452110420590218	0.0538778199301554	0.100623133702036	0.0254312404659274	0.0595112219476851	9999	0.743097284911116	0.672218543217622
S10660	0	0.0397643934638819	0.206628494399411	0.101729369199502	0	0.197212064786508	0.0210038892138812	0	0	0.433661788936816	9999	0.682125037955138	0.7344925453852
