naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
mix_1	0.0078866698960063	0.00238466308340718	0.41877732967133	0.270602822984206	0.143668936089718	0.0591490537553307	0.0415099088167301	0.0560206157032718
mix_2	0.0272392792466843	0.0377623359525568	0.416940883435797	0.241431579151581	0.0772685853438221	0.0418567699741345	0.0250566782580442	0.13244388863738
mix_3	0.019926206182088	0.0161220134888253	0.284390421979855	0.137262742614826	0.256052679374058	0.113817686935968	0.0552577500542639	0.117170499370116
mix_4	0.0174778404942763	0.0198318294974671	0.594500834400139	0.216862163616537	0.0536608066518571	0.0297091244417355	0.0143598163554577	0.0535975845425303
mix_5	0.019079477317081	0.0222341762819619	0.481851080081901	0.218754951413825	0.10299669024136	0.0577248930085046	0.0244347509046736	0.0729239807506931
mix_6	0.0181910840943082	0.021887033081922	0.590415002387556	0.246380038334077	0.0422366691634939	0.0302733799655764	0.014495949799823	0.0361208431732432
mix_7	0.023611290786877	0.0250731196759588	0.388282745003593	0.202244594343561	0.146619460542411	0.0730918075127472	0.0307753873066157	0.110301594828236
mix_8	0.0133393161807199	0.00809821770112788	0.40733044872452	0.244877506295977	0.131012883154924	0.0588259365662083	0.0259665792663381	0.110549112110184
mix_9	0.0171440250405439	0.0236289701929911	0.598531486521383	0.236818205415528	0.0623308424411309	0.0272026427931439	0.0159871797690401	0.018356647826239
mix_10	0.0203889534945361	0.0255973878984342	0.538963963028804	0.128087572022102	0.123127421708531	0.0577577202573784	0.0346346994324078	0.071442282157807
mix_11	0.0220219741747011	0.0187268566647595	0.445197084938154	0.251828025598488	0.101005307067754	0.0469214333863839	0.0403501680082134	0.0739491501615462
mix_12	0.00881244322367385	0.00538605448094699	0.555332514830514	0.210356607051288	0.100446501675636	0.0460762485760609	0.0225101893511316	0.051079440810749
mix_13	0.00479145354899108	0.00322223351626739	0.651936720850695	0.175039086172027	0.0794181329178363	0.0360620947218955	0.0252804927588802	0.0242497855134078
mix_14	0.0183386120461878	0.0198271555308653	0.581486013851417	0.190575481134045	0.0850013509049329	0.0396177411897651	0.0266475529190881	0.0385060924236986
mix_15	0.0170990183898404	0.0153125003380632	0.493279108278794	0.226353878138344	0.120337888673366	0.0546985305633954	0.0249587251130762	0.0479603505051208
