B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
Mix_1	0.0610181483223362	0.266948829784417	0.0339405362204623	0.258595043443047	0.0299033750964786	0.110266374656705	0.0413492440405022	0.0168188036751715	0.14390039865344	0.0193103303548066	0.0179489157526342
Mix_2	0.130303552901472	0.359203227636504	0.0445526751028942	0.252696475902907	0.0332061114682631	0.0484144357427906	0.021473502538803	0.0124311383783013	0.0703926528111437	0.0178823579445545	0.00944386957236588
Mix_3	0.0424103629783175	0.178916321634311	0.0404379191201082	0.303803548458472	0.0414054164425808	0.272570577024978	0.0151463703680733	0.00957272180952289	0.0696446653939655	0.0182543177539457	0.00783777901572492
Mix_4	0.0740666148724474	0.177370818739682	0.0542085958781133	0.33208531823375	0.0448034847690142	0.21972954804241	0.0137546252364932	0.00934654253536817	0.0522462370924781	0.0158967211422541	0.00649149345798965
Mix_5	0.191504504916917	0.311895957094746	0.0289886457318944	0.21828366071183	0.0429738469851825	0.141977990609516	0.005920492767676	0.00976751970797918	0.027085653842272	0.0201887984724905	0.00141292915949634
Mix_6	0.0748979153720585	0.307624180756377	0.0191126879480034	0.203621001628197	0.0232214504420588	0.145351902916667	0.0409932280427654	0.0155779836859824	0.133372679709227	0.0180356339160526	0.018191335582611
Mix_7	0.0886666431215422	0.180244310893447	0.0587691312108313	0.321558916161894	0.0405183873702434	0.24571724155032	0.00635070858044065	0.00725003599019387	0.0334730263119198	0.0131523378072472	0.00429926100191965
Mix_8	0.118113339067701	0.338963899684847	0.0548198508303068	0.197884283797172	0.0232564961879992	0.103176551191825	0.0325828245129347	0.0124390848633904	0.0961930764032087	0.010176880122027	0.0123937133385883
Mix_9	0.1147629686838	0.267470379053155	0.0386080885153295	0.266037541879525	0.0383250297379492	0.156093767083292	0.0174299666322255	0.0101517365656607	0.0662605889311251	0.0180865515005954	0.00677338141734324
Mix_10	0.118954302723563	0.319411292250568	0.0202382118280706	0.201556838295144	0.0256502916208828	0.173327124589757	0.0238121718011292	0.0133832441680082	0.0791879500157625	0.0152621928210896	0.00921637988602646
Mix_11	0.125970299194011	0.259822539795262	0.067812351243979	0.322109712226419	0.045072013478064	0.0767849774270986	0.0132859718657282	0.00899092872984847	0.0549578679505577	0.0175767265603965	0.0076166115286362
Mix_12	0.0426901896864303	0.175995708441235	0.044179358833973	0.285507513729443	0.0409042588053469	0.198650112626211	0.0390998183677375	0.0122228903684706	0.123671497816262	0.0209578632632584	0.0161207880616316
Mix_13	0.127779703487777	0.351728659258526	0.0310418974548257	0.21908897167582	0.0274605167575	0.1603200449508	0.0129652107083327	0.00750847591896356	0.044603665121899	0.013234393139629	0.00426846152592754
