B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
mix_60	0.0383125714338364	0.0361705360973433	0	0	0	0	0	0	0	0	0
mix_61	0.0149745689608004	0.0186058523987757	0.0485164799987505	0.0390716149284111	0.00859244631848677	0.0152271352938181	0	-0.0176743879372981	0	0	-0.00723237618800005
mix_62	0	0	0.00697391463148093	0.0116169749372003	0	0.018441863554898	0	0	0	0	0
mix_63	0	0	0	0	0	0	0	0	0	0	0
mix_64	0	0	0	0	0	0	0	0	0	0	0
mix_65	0	0	0	0	0	0	0	0	0	0	0
mix_66	0	0	0	0	0	0	0	0	0	0	0
mix_67	0.0215919248750504	0.0207430809863353	0	0	0	0	-0.00594274068100445	0	0	0	0
mix_68	0	0	0	0.00514809645313893	0.00958637928946817	0.0537427283705361	-0.00425516981812122	0	0	0	0
mix_69	0	0	0	0	0	0	0	0	0	0	0
mix_70	0.0130062234163037	0.0154931810295564	-0.00492464482042449	0	0	0	0	0	0	0	0.000628682021395562
mix_71	0.00212641894206583	0.00178213259931122	0	0	-0.00818206200825378	0	0	0	0.0146832148143206	0	0
mix_72	0.0920984928553917	0.0802410775895514	0	0	0	0	0	0	0	0	0
mix_73	0.0176477804354509	0.0186413497506232	0	0	0	0	0	0	0	0	0
mix_74	0	0.00120309203749201	0	0	0	0	0	0	0	0	0
mix_75	0	0	0	0	0	0	0	0	0.00355185134925007	0	0
mix_76	0	0	0	0.00899597128409221	0	0.0392353629472082	0	0	0	0	0
mix_77	0	0	0.0730549674897375	0.0721274047921829	0.0437346867780764	0.0741333282297512	-0.00578890936048479	-0.00233302695165758	-0.00861301769491415	-0.00303127038573427	0
mix_78	0	0	0	0	0	0	0	0	0	0	0
mix_79	0	0	0	0	0	0	0	0	0.0154509418919476	0	0
mix_80	0.0296041551724676	0.0310248477899067	0	0	0	0	0	0	0	0	0
mix_81	0	0	0.0472339233232735	0.0351977633491183	0	0	0	0	0	0	0
mix_82	0	0	0	0	0	0	0	0	0	0	0
mix_83	0	0	0	0	0	0	0	0	0.00473568733708029	0	0
mix_84	0	0	0	0	0	0	0	0	0	0	0
mix_85	0	0	0.0206688658646079	0.0113790602850699	0	0	0	0	0	0	0
mix_86	0	0	0.0514829713325065	0.0557867934781955	0.033364227596731	0.0581314576987367	0	0	0	0	0
mix_87	0	0	0.00472990314033247	0	0	0	0	0	0	0	0
mix_88	0	0	0	0	0	0	0	0	0	0	0
mix_89	0	0	0.0339689656074342	0.0345488542828344	0.0124568736994689	0.0421117597871159	0	0	0	0	0
mix_90	0	0	0	0	0	0	0	0	0	0	0
mix_91	0	0	0	0	0	0	0	0	0	0	0
mix_92	0	0	0	0	0	0	0	0	0	0	0
mix_93	0	0	0	0	0	0	0.0362944618206627	0.00933206594495593	0.0544720494887707	0.0188208724244668	0
mix_94	0	0	0	0	0	0	0	0.0187955543211106	0.00895631496563102	0	0.0412468477283909
mix_95	0	0	0	0	0	0	0	0	0	0	0.00216740207488488
mix_96	0	0	0	0	0	0	0	0.0285252010711966	0	0	0.0206412360896893
mix_97	0	0	0	0	0	0	0	0	0	0	0
mix_98	0	0	0	0	0	0	0	0	0	0	0
mix_99	0	0	0.107092385426291	0.0954037681051891	0.0534544986444832	0.071441060309437	-0.00300663336100358	-0.0386101399137127	-0.0121220343352802	-0.00619717836217123	-0.0256345111802837
mix_100	0	0	0	0	0	0	0	0	0	0	0
