naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
mix_1	0.00569384810977108	0.00360199917810063	0.14784121504603	0.0620322610781909	0.0616842959703537	0.262744630604221	0.0188071232061075	0.205221058106748	0.232373568700478
mix_2	0.0181100403644219	0.0730394258467747	0.035551155831254	0.037076074860369	0.0879346354380157	0.282937134248596	0.0197528342690294	0.19569537625273	0.24990332288881
mix_3	0.016342915959745	0.0307463461093797	0.267187216062237	0.122597187690888	0.0636147108602506	0.177651475014893	0.035786663049608	0.181284116404952	0.104789368848047
mix_4	0.0133964491004802	0.0412069160866439	0.0251830508307548	0.0214331112989362	0.0641881706070876	0.222677977950914	0.0177480609825706	0.41026221326661	0.183904049876003
mix_5	0.0131269899189188	0.0424354754277408	0.0880343646381242	0.0524882507895241	0.0643016085193621	0.219636177466568	0.019933093291934	0.30445826558936	0.195585774358468
mix_6	0.0120668994037636	0.0414521341980965	0.0160881435034876	0.0196581702952075	0.0678815984551351	0.245519423285901	0.0187382284563747	0.371450930035345	0.207144472366688
mix_7	0.018295536070341	0.0469944663598028	0.105935086227138	0.0536795632726525	0.0679167926224791	0.234108842189535	0.0231966975898845	0.267349897438577	0.18252311822959
mix_8	0.00988790240805745	0.0158156963951673	0.0575399047228577	0.0416768353954692	0.0775829271610583	0.301046807792942	0.0233741293598488	0.22004677683924	0.253029019925359
mix_9	0.0114343428969012	0.0436257727915298	0.0397308744178421	0.0295539494218699	0.0558867498197171	0.23191187212629	0.0160771374380139	0.374846576324807	0.196932724763029
mix_10	0.0165282965506306	0.0558498854029946	0.209422718026975	0.091035025428547	0.0386526895728277	0.100292717690784	0.0265645374036276	0.387454506987114	0.0741996229364989
mix_11	0.0123300094078366	0.028334204140198	0.146517384430246	0.0626855812974348	0.0532060253778078	0.242673802084716	0.0139093812891802	0.231959870138641	0.208383741833941
mix_12	0.00856387673144357	0.0112131948137468	0.0778384433169319	0.046331329755127	0.0632169032061785	0.208522020257606	0.0268037462816365	0.376309865427669	0.181200620209661
mix_13	0.00257908317600954	0.00755940073086332	0.0882300996202545	0.0524760508962319	0.0465177863561873	0.138736763884723	0.0264699902347618	0.512538669014664	0.124892156086305
mix_14	0.0134431471731488	0.0373178327114342	0.139774477870031	0.0560137922907863	0.0497467182237891	0.160140444878721	0.0199998829197024	0.386056723997242	0.137506979935145
mix_15	0.0120764335762194	0.0298083163411159	0.0585137803823425	0.0449958926228303	0.0668162882920738	0.23958057830566	0.0214922323196742	0.319284756213919	0.207431721946165
mix_16	0.0242538426303039	0.0849450647142056	0.138907129912	0.0912627925002954	0.0904607425752875	0.134902679907771	0.0387207532757715	0.256002167681233	0.140544826803132
mix_17	0.0294216969202066	0.0760325217712497	0.0766180186272915	0.0740907359081816	0.0557175486549373	0.129565314457636	0.0500295802718235	0.403562444965603	0.104962138423071
mix_18	0.0145413938709837	0.0419839237929024	0.206476276729218	0.0941673997324367	0.0339747804887584	0.0225321170502577	0.0336181224849264	0.527775120745733	0.0249308651047833
mix_19	0.00816663778174839	0.00135830205905887	0.24438668233868	0.119014497769377	0.0604694445444833	0.162429128458149	0.0366722909437914	0.221007738217387	0.146495277887324
mix_20	0.0148151933363785	0.0506318254443438	0.0253846241220411	0.0293636108998198	0.0606660220539895	0.221341136681949	0.0197742608962893	0.385143331566776	0.192879994998413
mix_21	0.0142561354995479	0.0343392455375969	0.0890321364954576	0.0579655170990998	0.0544313811721444	0.0681654519632017	0.0376462261719659	0.557614848045127	0.0865490580158593
mix_22	0.00817584754349777	0.0174237822920254	0.162381431944702	0.0600534236642296	0.0483866330143902	0.213926874695002	0.0184273151470172	0.303852565203648	0.167372126495488
mix_23	0.0110617216539561	0.0359840711043322	0.110812696172816	0.0506196181251872	0.0555094190251555	0.212942317225985	0.0149181841533327	0.343495120111206	0.164656852428029
mix_24	0.0127206675865974	0.0479853157017721	0.040277251797802	0.0311549635708491	0.0665270877513756	0.19716671157713	0.025578807461277	0.394542262776879	0.184046931776318
mix_25	0.0133041192244509	0.0391295385222658	0.049515664183638	0.0295641878471208	0.0641343777988734	0.220769384475473	0.0166649743539083	0.395266100036209	0.171651653558061
mix_26	0.00932358601860634	0.015488703932745	0.231104994735748	0.113154771421188	0.0459496886841052	0.0530852476892271	0.0472005077678807	0.438955620377201	0.0457368793732988
mix_27	0.00835872456252794	0.0279853163170318	0.105735679177865	0.0539877066975781	0.0611502089701555	0.251494559384986	0.0131371362003149	0.273882354295408	0.204268314394132
mix_28	0.0105949097063963	0.0479049554907778	0.043568561246631	0.0300379108344264	0.0579748469899569	0.226144598231806	0.0208620626511685	0.378542499709743	0.184369655139094
mix_29	0.00726900958211224	0.0199141510553082	0.128453845230663	0.0552839631072944	0.0586621629406018	0.260035464285416	0.0192616343466829	0.236585013207179	0.214534756244743
mix_30	0.00868545540757662	0.0350951071208696	0.0606546408652137	0.0355723547008292	0.0516528838442119	0.202433117913785	0.024357411658167	0.409160196832379	0.172388831656968
mix_31	0.00834618085707761	0.0176402272838763	0.140558948456163	0.0647072476903764	0.0486916416948026	0.161693131960069	0.0266379460801969	0.38377172324854	0.147952952728898
mix_32	0.0133338225485635	0.0422610898061299	0.173571844185845	0.0583021635059962	0.0386494231156474	0.161587097002072	0.0217171123335504	0.367538776472456	0.12303867102974
mix_33	0.00659851439305868	0.0230658168153337	0.202010461683972	0.0882089426775287	0.0397658697976181	0.0881883888734771	0.0343979953827256	0.422879175610582	0.0948848347657043
mix_34	0.0187482048465947	0.0262541000281959	0.321909999650903	0.141601348834497	0.03861018343526	0.0561950353500887	0.0497491050913893	0.313539713010783	0.0333923097522878
mix_35	0.00498689917526096	0.0166771490416574	0.0919845294460007	0.0498416617084191	0.0576897756204351	0.211767031317257	0.0217768510103962	0.356940806497094	0.188335296183479
mix_36	0.00961890185079049	0.0231714144909347	0.147625206662003	0.067381623547306	0.0554312143469443	0.199346920402324	0.026755358810956	0.315085834813749	0.155583525074992
mix_37	0.0149716009186543	0.0339869315034073	0.136153664019379	0.0839434794170622	0.0670207548789529	0.145026809842116	0.0335004868808567	0.307930378744629	0.177465893794943
mix_38	0.0130788428938373	0.0297760930496505	0.156843419941553	0.0816989506106762	0.0618055355624171	0.233354546714639	0.0283355938142418	0.21593315289252	0.179173864520465
mix_39	0.0125276438809448	0.038679504274707	0.0266363062884682	0.0255979973444021	0.0650613237983383	0.244722041068475	0.0194859769726347	0.355584410253436	0.211704796118594
mix_40	0.0122179364048918	0.0107410245787144	0.176198262395896	0.0744405285629258	0.0483654679109227	0.152621908423899	0.0233782866633378	0.371983525722406	0.130053059337007
mix_41	0.0176989160019609	0.0180302922948367	0.269267529103728	0.119106007932073	0.0496231761676357	0.0629559852929445	0.0376253892233473	0.354485344320285	0.0712073596631882
mix_42	0.0144867517834949	0.0696265460303705	0.0579910386866394	0.0347466871094119	0.0332812809477995	0.115952783684484	0.0170371650396875	0.567916127128586	0.0889616195895262
mix_43	0.0155246000727845	0.0443919027472746	0.242157955301646	0.104778240313805	0.0343733771469359	0.0575831326834166	0.0425115837527935	0.419989109900184	0.0386900980811606
mix_44	0.0132720042004202	0.0513097165105942	0.115170557050002	0.0629434554633064	0.0597461336910467	0.216296377604789	0.0158015503707363	0.285054189044454	0.180406016064652
mix_45	0.00836250344786632	0.0428706261193529	0.0901934285569763	0.0456267769347682	0.0737160713229887	0.223427561682709	0.0189173414321693	0.278987751489138	0.217897939014032
mix_46	0.00678892799112783	0.00924847300433556	0.271513851420449	0.103269997675793	0.0466837080604386	0.108420898636179	0.0285384926909696	0.326083325129073	0.0994523253916339
mix_47	0.0740024953611718	0.184143453226681	0.144515169260007	0.109807244417259	0.145545603063679	0.108231271629924	0.0909382657702705	0.0450588384604784	0.0977576588105297
mix_48	0.0179020268806718	0.0501259968037627	0.173421742609019	0.0779039285484338	0.0391896643055152	0.09251193256678	0.026097268134403	0.457534005868999	0.0653134342824161
mix_49	0.00894022299846813	0.00482788737437869	0.254215012636821	0.0774033431148667	0.0471127611418593	0.17706773710736	0.0237523063553981	0.265134350905953	0.141546378364895
mix_50	0.012049030414232	0.0306053652174656	0.0454979926439023	0.032423514423268	0.0593886799149119	0.22852331972316	0.0148756794799244	0.38442022167993	0.192216196503206
mix_51	0.021657151222933	0.0405722447508245	0.240521509192412	0.12928784770559	0.0497022235208591	0.0295719587185085	0.0414679635027114	0.410802326215999	0.0364167751701633
mix_52	0.013437012794374	0.0438293200516876	0.227679039563672	0.106107877282908	0.0546798738256712	0.10802307169306	0.0375969932638363	0.320543751939249	0.0881030595855417
mix_53	0.0161762547828775	0.0874793442552189	0.239924804443074	0.111184942423691	0.0341606862981423	0.0790270013185048	0.0366747606164374	0.305579769888876	0.0897924359731785
mix_54	0.0144249426000933	0.0373378917138794	0.11642592004712	0.0604238256391071	0.0509220872535173	0.156346743403182	0.0294379907423382	0.400060174918431	0.134620423682331
