ID,HPCA_B_cells,HPCA_Monocytes_CD14plusCD16minus,HPCA_NK_cells,HPCA_Neutrophils,HPCA_T_cells_CD4+,HPCA_T_cells_CD8+
1173,6.63342522642,8.21397435095,10.33948984,8.35841565653,7.15740285508,8.75533921946
1184,9.6642506309,9.01820084263,8.63161973438,7.94429471862,11.7296417955,10.2565826546
1190,11.8327837377,10.8814482886,12.1250526716,10.4954466222,12.1854709864,12.8404386831
1218,10.9364765239,7.1451403273,8.71539729275,7.44108580496,11.787521769,9.40516721977
1236,8.72438269065,8.92275056906,10.3930326752,10.424549917,9.26422156474,8.68608970567
1252,10.9353435626,8.47958861631,9.72153226137,8.74546852707,7.10964913187,9.06076210256
1280,9.03513170631,12.0831375666,13.2444200003,12.4992357748,12.769313111,10.6948673929
1283,9.70978918649,10.0853548145,11.8585940561,11.0943606009,9.98203470303,10.7390441429
1290,12.6592931089,8.36116585852,8.54811476121,6.33708849741,10.1543482197,10.11022826
1291,7.83889676578,13.0832404337,8.2439607047,14.6914042362,5.96988474335,7.54046674647
1296,8.06769772848,12.9637327658,8.49339976364,14.1357192259,7.6520201678,8.06243236336
1306,15.5349060321,10.3003954697,11.6821466373,8.82734443323,14.8818902258,12.6551824543
1322,7.37011367238,10.935263775,6.90300404728,9.9173308067,8.06104870323,7.71713471704
1335,9.49362433161,10.4949164613,8.55132919153,12.080791018,8.31581489041,8.51557023048
1355,10.2302206604,8.69424479858,7.41884965472,12.8092589729,8.50778546984,8.3718561974
1378,10.952271834,6.63758872097,9.25489526894,5.24827997003,12.1398298629,9.70132181888
1408,12.1214766806,12.6471230923,6.25518188311,16.5705062348,6.61741342631,6.34327096119
1419,6.59729772969,10.2804263929,9.71035644479,10.8908191869,6.59076384334,8.32639025005
1432,21.7908679637,10.7640866512,13.7092363408,9.59729360521,17.8972956458,17.7603259835
1441,18.8512197586,6.12594030945,9.55128573653,6.60977540884,9.70582731769,10.7442153101
1508,12.1272901123,5.51361010573,9.47257106121,6.19093943298,11.1147562728,10.9376955801
1510,9.14802324259,7.48686875416,8.4762673458,6.52390054678,13.8871427653,11.0407773585
1517,8.33461747196,12.5260185785,9.58374531268,13.7252458637,9.77101993901,8.49754642758
1521,6.40701263802,6.20515776204,7.32389585583,6.38367942668,6.13251559451,6.3901676153
1522,10.1554965167,11.4949147,8.88450808604,14.3248889515,9.07503900562,8.94499852415
1528,9.34464690076,11.8852293562,11.02518486,16.6555317051,9.22261098586,8.90511251534
1542,10.0775333953,6.64893936104,8.1806645645,6.91128058722,8.67021994126,7.56675728152
1561,10.4706348166,12.5494653771,11.2845951193,12.2732009574,11.7310153299,9.95300707231
1564,8.28940526846,15.8127127176,13.7636209926,12.8910465527,7.78420071748,9.22695426878
1576,6.28405546028,8.72960937151,10.2022670871,9.3720526995,7.00124542164,8.66167510647
1588,14.9065674132,10.5107841988,8.2808876714,11.5600249549,11.3965149105,11.3528904012
1600,12.9251623829,8.91932215448,8.80426191027,8.7391860054,10.274410239,9.59745053832
1609,6.91088282235,5.96877072568,7.77159221025,6.59425919059,7.52723292277,8.04391847707
1620,8.72941271566,10.8024459165,9.30870323886,13.0916428971,9.51138350017,8.38799559471
1649,7.92444787169,12.6859506467,6.7654308502,16.8756581578,5.47808306899,5.88506174607
1655,27.5791684233,5.29919833482,8.34535860561,5.59024990347,8.80724788636,9.79560999201
1660,7.58478080954,10.1389008145,10.0706257322,8.55537077039,10.0636042866,10.5649404141
1673,7.08035729007,5.88176780749,8.76938516224,6.36877772043,7.67915342882,7.37177637793
1731,8.90353393664,7.3469639688,8.83806319384,7.14685279204,9.44633134249,9.77000739904
1738,8.66886312424,6.79204264476,11.4723138113,6.93856033905,7.97310028814,9.35429607593
1754,9.13633310549,7.0054294546,11.5518072756,6.79661539672,7.69532057294,8.73313749375
1756,8.05459409282,9.60310508315,10.4708256287,10.9603567119,9.54088089239,10.8854959904
1780,7.55432443886,6.90925557051,7.16650884639,5.70607459107,9.5045168796,8.59882271492
1785,7.18331177789,10.9291879511,8.69663317268,12.8953728383,7.86440967194,8.12128931119
1803,6.88725184958,10.6303799928,6.59033629396,10.894812435,5.46231775699,6.36520611469
1808,6.9010246953,10.5238777395,8.3844528648,13.0602616815,6.91148929929,7.35397825538
1849,8.22829011757,12.6873352193,5.87711731259,15.4473364735,5.25000193672,5.39664940039
1859,7.54983444001,6.76147300534,14.332830639,7.07093159663,8.90832909929,14.3237135908
1863,11.7954760695,14.9065138619,8.70255425433,20.1931577983,6.27910057172,7.73750782589
1887,9.55765097317,9.28907680701,7.7624941437,11.3288737131,9.48886211973,8.74500631709
1907,8.7031703908,8.3143843661,11.8032581456,9.65385168151,10.2078087337,12.3335340044
1915,8.65948529342,5.54970545856,18.1883356311,6.22926924517,11.4771611204,17.2610796624
1925,6.54787915399,11.816941817,7.00568766192,12.4995683345,6.6127483848,6.55034379606
1938,6.85556092618,8.21732450066,7.25342698443,10.7276356117,6.08121220468,6.28169424308
1953,6.52172053765,7.11594819686,10.6433829229,6.91319766418,7.78825768795,9.19917930062
1954,7.71607750718,12.1218012338,8.01000967389,14.2812725378,7.03298308061,7.09454754735
1998,14.1287099179,7.61380987482,15.9269869785,6.58082090021,11.5427067006,14.1264383319
2016,8.89530759008,9.37877859936,10.8815314488,11.2354785306,12.151173501,11.3458548452
2038,16.2759799446,10.6687811468,17.4770787039,9.40790251891,13.0157814827,17.2021806223
2060,9.50639623311,6.789029147,14.5093040765,7.21525997919,12.6714019849,14.9465935062
2083,13.3485173136,8.15674662021,12.2985315645,6.4245675248,11.5452046142,10.3928752194
2096,10.9203333111,11.8417933206,7.82323906224,13.6676159488,9.18804886709,7.67892809357
2098,9.3912994826,9.15309246334,11.959876621,10.4539394977,12.5044036669,13.0205278453
2116,7.70394965705,6.61984748064,8.79256902455,7.24859522761,9.24170899943,9.26256949015
2155,12.5586416264,9.14051178671,13.7240147193,9.72359912771,16.10793144,17.7196545124
2178,12.6950594444,16.5036173788,8.31423640737,19.8767537315,6.52772073906,7.45826850309
2207,13.9674838942,14.6060913362,10.6840821171,13.4811151338,11.4039843133,10.0414736634
2210,10.3761260687,9.70878733782,9.43697778502,7.98937979374,11.3847072755,9.28162981134
2212,7.01292206643,8.11397847478,6.37638393194,9.22338722759,6.9227950095,6.75393476269
2285,13.2981938631,7.91127029697,13.1347781302,6.97486676226,14.6530834432,12.8443861625
2340,18.8385512312,13.1548720141,11.0067652622,17.4929126748,13.8325347758,13.9944830158
2348,6.68485657726,6.3441085391,8.38153316299,7.81343799645,7.37448479249,7.35469263142
2384,8.29904570329,8.92991585041,9.53754579288,10.0651253041,8.22949273204,8.64193391995
2387,8.93875355836,9.53859992232,11.1041397332,9.25222377532,9.57030435948,10.4793845148
2413,10.8666423392,12.764530346,10.1036440414,13.9290190072,8.84705133837,9.24127651563
2453,12.5525848041,11.5223459742,8.79427153734,12.3723206307,9.20103929449,8.23542053822
2479,15.6206754116,10.6327501741,10.3819135539,9.80089602057,8.35324658538,10.0223370659
2481,15.0883110905,9.14966231666,10.5676737038,8.54937440178,10.102077577,11.1698637371
2487,7.09780988517,8.93542370256,7.65770135708,8.94196162315,6.05505113132,6.29129442103
2490,7.65422533978,9.196488926,9.42237183222,9.02719648172,8.79356506576,8.44763820753
2498,16.1507795939,10.9794425062,13.0248930375,12.5670139054,16.9422778445,13.7948166493
2525,11.3314237167,7.23291501028,7.60584095938,6.90321214824,9.82973933942,7.69568712548
2565,7.05371872027,10.463027524,10.49252915,6.9932897363,10.0870348365,9.9126115263
2598,10.4925128051,10.7371001205,11.8429390394,11.5890098877,10.6361987824,10.3383328267
2602,12.193743473,10.5103238357,14.1777293986,12.0267806183,9.00736160579,10.3301583626
2633,8.57701853166,6.26807720421,10.5223623182,6.11403016326,10.3044793303,8.59411256376
2637,10.8556654229,6.86319839732,10.0626711725,7.1500750931,11.4711762115,9.53065088249
2658,8.06592740572,5.71223379078,6.74570154082,6.02058771416,7.45887553312,6.84173566886
2669,10.9690414927,12.210166261,13.2126676601,9.69134310146,12.1157514445,13.605540009
2682,5.94084885836,6.87048541647,5.99096167618,7.41041572265,5.68696744187,5.60570216095
2705,6.74974937578,10.8647694296,6.96571619051,14.6063589379,5.70415026804,7.34803896541
2707,10.5826760011,9.44264616189,9.45925904927,7.81011762845,9.83768511695,9.5964552939
2717,7.43755742566,11.6628428161,6.72108870643,11.6326967385,7.62154473294,6.31579551499
2737,7.71945765208,6.29154249827,11.7285475091,6.61201991823,9.67617176905,11.7356614404
2770,9.72314077988,12.282627029,11.9561326886,11.8649912338,8.95673817988,12.5511146387
2793,7.83133464579,9.03651785922,11.2025087848,8.72765852542,11.5604714708,11.8490234223
2803,15.5143901441,11.9836264416,9.6594253912,13.9091700907,13.1680426732,12.5831171912
2806,8.65806255396,8.1482584101,8.93820907978,7.66028826946,8.27870775172,7.21351869498
2807,9.12157533096,7.55734599175,16.4787751034,7.10990288752,14.2047224032,19.2333315805
2816,7.27808917377,8.19504419264,8.92591834924,7.43072116828,7.81596227909,8.37953395592
2862,11.9878606613,10.0398373264,12.3077225301,11.1608549791,10.3353703372,12.863177932
2917,8.00612935903,11.2079402153,6.11412515376,14.2347910196,5.93888363272,5.88020032131
2920,10.0192682726,11.2647134167,13.3738866062,12.0248517568,9.1845667891,9.13090744938
2945,13.6024976369,12.8111524727,12.5807582909,8.86748496896,15.9680295756,15.9548949002
2947,7.68859138378,9.60801507534,10.3997524729,9.38401400979,7.90281545432,7.28301693781
2956,6.87107420479,7.76163664767,9.37984355227,7.03816281329,7.28894842187,7.38621509696
2962,11.3628211292,11.3650215194,9.40019084039,13.4774598389,8.19768777367,9.56730121691
2974,8.37877410921,10.2777624189,8.124911298,8.84312814556,10.9217679321,8.27093180206
2975,7.10763775822,7.80842090993,11.2171718616,9.29512882189,7.36813390004,11.1629358015
3022,9.87811882631,9.22870750237,11.9535946715,9.5082078617,11.5101459484,14.5079116565
3023,9.3908749188,13.3356057756,15.3355965895,11.1429785091,16.0389418328,16.641134195
3039,11.6964162894,11.2075806436,11.1067494321,11.6953087652,11.1140835782,9.18413490089
3079,28.12625111,5.5135197974,9.45797265072,5.28757725617,11.4205286386,11.7228386226
3119,9.45200129238,9.67333869225,9.18168046439,12.4252303255,7.16950108198,8.65924265023
3121,13.0042921499,11.8258203111,10.0434250094,12.3974769758,8.20499369227,8.772857206
3125,7.34073568843,15.1267735708,6.92895319928,15.1188713547,6.2193107008,6.15446133304
3148,12.3705059976,9.14972339703,10.2435421571,9.45994243608,7.70428826872,8.98222871594
3164,6.46758296898,8.04224685501,7.48476728803,7.2916745228,5.91804340518,6.25550387907
3186,9.48299386583,17.4814908014,9.48185315773,20.7913044646,7.33057455619,8.47799566154
3195,6.81086056778,8.47257304684,12.0881653551,7.69319258385,9.4657073354,10.7441909682
3212,8.362061241,12.2016468014,8.24938392311,17.3442864272,6.18946498525,7.70839592437
3217,14.6478804858,9.17189663192,8.78609208606,10.7931859467,9.71082402164,10.2381002138
3237,7.71811998639,7.37415202297,7.94977274512,7.02975919523,7.22705846527,6.89041062401
3250,10.411613578,8.13584234073,8.9178002019,7.87710915652,7.92191248196,8.50990251168
3253,12.0371472559,8.14377580132,13.4821486634,9.16428986548,12.3665985986,16.4991900738
3272,9.32907212038,14.8344901842,15.8538633671,15.0049435815,11.0268695946,13.5923985367
3274,10.0258670872,8.76190896332,14.6893616438,6.8524994411,18.3984626797,14.806798943
3279,15.4653334944,10.291369211,12.3251076866,9.96414157977,15.3660054457,15.4787922915
3295,8.00047050603,7.77056101902,8.46844950484,8.60265270216,7.72565376497,8.28074309965
3334,9.7306023613,7.38993590645,6.02652901419,8.45724339966,6.60792495076,7.11444691628
3350,7.3320924095,10.8509538273,10.5655523919,11.2416143593,8.15627830779,9.41972998789
3356,8.55723847628,11.8500409202,8.38267030535,13.0555187178,6.54176892968,6.73934132853
3360,14.5955956991,10.9802718409,11.2669655961,11.144674608,12.8139432024,10.1004863381
3373,7.82993338193,6.88419451969,10.3090222824,8.47731929791,9.58375368842,10.029388948
3417,6.00954514825,7.92007432057,7.22557913897,11.200354765,6.26358576831,6.46260921336
3456,9.14297279891,11.6468977886,13.2680810204,11.8433824742,7.97077519735,11.4842365968
3486,10.9635200429,10.6366704822,8.42845747569,10.9128766224,9.00776667997,8.10397237208
3510,9.6749938782,6.50228969947,12.559482766,6.67377671367,12.5921998755,14.5515859456
3521,7.60016561655,8.52348928367,7.15039490627,7.7017238659,6.51717502504,6.55118073335
3527,16.0168015481,15.985440441,11.3413211013,20.0302108177,13.4679051295,11.0731638245
3545,10.2509849228,13.0945503839,12.108977208,16.2678829388,8.12712602594,10.0294432081
3548,20.1321965615,9.72465310134,11.5590622259,10.237753,14.2680446078,13.8229102337
3550,8.83573315117,7.95098094551,12.7022549381,9.62326913826,9.84129568715,12.5331908152
3567,11.8754598063,8.22424250135,13.9733383389,8.58076684011,20.5319733796,16.469085913
3569,10.0407322303,8.91193581758,7.6591543251,11.2282736043,6.42966089517,8.05300217916
3570,12.6638546556,9.80334656839,7.61936436548,11.7660759089,11.1198924641,9.01946098383
3579,6.65618412271,6.20272568343,12.5588500677,6.22640123469,8.01109624922,9.86517333918
3592,10.0217667088,11.5677437775,10.7172501901,11.3206986478,13.5024843413,11.6292092258
3599,7.68718249296,11.8696280832,9.30612702224,10.070651082,8.55056952991,8.80314746364
3610,9.54186881357,8.5721458635,15.4184042217,8.0578708871,13.0865539052,17.9908852507
3655,6.38801237024,9.32925207182,8.56747465825,9.14575537075,6.30500433117,7.13111434709
3667,15.0037009085,13.4747076432,10.7539799042,13.7195958966,8.36193683842,10.5724431373
3668,9.4477165478,14.9612255219,12.3533395235,16.7443574138,11.8779136534,10.8826271885
3707,8.9221579733,10.4447253771,17.9687022435,10.1785584537,11.4226192738,15.0164990388
3726,12.2799936383,10.75322127,9.97156979093,15.070243561,10.448373894,11.7653820214
3727,16.528793888,13.8889562025,11.7612311536,16.960708787,13.1997620487,13.3638399179
3736,8.25578401574,14.7296340251,11.0408666621,13.2276753877,9.41247936441,9.5848301276
3752,10.0787377838,11.6052045156,10.7966208141,11.9141172605,12.0265187583,11.8779218058
3760,11.7454681276,13.5102922336,7.34860345847,16.1454731193,7.56085747368,7.70222734965
3779,6.53807014389,9.39212587971,8.28362022469,10.3032461296,6.08498175923,7.35022187405
3783,7.67358955,9.13192471457,8.30909233181,9.08132545705,7.81142063257,8.31227168864
3790,7.61603437968,8.60138534479,10.3388743589,8.22695297476,10.9591265016,9.69293172166
3794,14.8695148454,8.09440873669,10.6558606562,8.39256666924,13.5025079279,12.0645793412
3796,16.7403841487,10.6157632151,10.2412071821,9.76466561876,12.0082224082,12.4380169051
3802,7.17283039244,8.75620948798,8.75567915424,9.82105327168,9.15720993265,9.82434805723
3813,14.428067105,12.1143075661,9.24171294626,13.7974646393,13.3731827628,12.5963029979
3828,11.5788988027,8.91122309613,8.79989541414,11.1286067717,10.8280624931,10.2105820294
3834,9.61573869083,11.5778246952,8.88418236271,12.3374702647,11.1973130906,11.0242594808
3845,16.1810607131,7.27737257374,11.4174948544,6.95009700414,16.552270761,14.3134229949
3871,7.8608380642,7.09586456295,8.92974246828,7.18225009099,7.04622421834,9.09891323422
3880,15.4340592662,11.053777658,9.60950513044,11.7629597343,12.4850660379,11.2341105349
3889,6.6472325522,6.5702315796,9.45785820708,5.49923185605,6.75654489028,7.85948600004
3892,10.4051053687,11.538824032,11.4260917855,8.18431868649,9.94045061525,11.9578577849
3894,9.52284727411,8.49906920371,13.6017134692,7.23787460184,14.3746472491,15.1498049088
3907,6.97374644388,10.4088580097,7.87104596373,9.3320881271,8.89684650236,8.18197612609
3908,9.18196376843,8.69094936352,10.9820845469,8.4582021838,14.4264538603,11.044497771
3928,10.1568227124,6.30308366844,8.38486615212,6.17753133235,7.59192355646,7.15820546599
3982,12.221834651,9.64283658141,9.61645556717,9.86630216974,6.90579906894,7.5761380203
4031,6.99608401268,8.65569228742,9.27869773026,10.583883758,9.17876078381,10.6149439647
4032,13.7750851412,9.05653660546,16.8660607437,8.24656639955,13.8323627857,15.7635099588
4050,5.88975836281,7.23971699836,7.71031791973,7.63491322901,8.18021800167,7.42018494658
4061,7.74586416535,7.56910539588,6.57405573471,8.40398918944,5.91501254198,6.42301742981
4064,9.48430093859,6.92213765347,7.47845609598,8.84863569142,8.19524481719,7.80167800266
4067,11.4252427922,7.13158697164,11.8185487762,6.42089054692,13.750757772,14.9839303366
4084,8.24828617876,9.08411208613,8.85058299119,12.414036394,7.76968444928,8.35678879651
4088,7.3438346379,6.9095888,11.3642568657,7.76005053799,9.10959727775,10.7131402938
4089,12.9943961231,7.85185331236,9.32916804705,9.00722470821,8.25121623199,11.3074299248
4097,8.64553847146,9.64457676482,9.33891305597,9.69955342599,7.36417861021,9.73136616759
4098,25.2829492697,5.72494533982,7.24020598716,5.76511930439,8.72957662493,8.21715127119
4104,9.50516284429,10.2312351836,16.0818176351,7.7956491388,10.8283935376,14.0121420533
4137,12.7911116824,11.244547246,11.2109316368,9.84983581158,12.8703220888,10.7403331025
4164,12.5102116366,13.4184898911,10.4579860894,12.2358450988,9.51116477704,11.1796157467
4175,10.9842000573,10.752677093,18.2246130924,11.9824358973,10.8615452575,18.2575360176
4183,9.19856178691,13.349264057,14.5561135299,11.8964632602,9.05065196188,12.2227888073
4188,9.8768810637,9.42350468998,10.994288026,8.89685919601,9.33813258444,10.6091459062
4236,9.82535847521,9.96661990394,14.6260151855,9.35352740963,14.2294205532,14.5884752917
4257,8.48413273581,15.3974367845,10.6704569532,14.7196252076,6.65135831618,9.32064316316
4263,6.79778008343,8.97647443677,9.49146520305,10.955980789,8.48425592147,8.04944573468
4276,7.73053491233,5.54028649888,10.4769166129,6.06551327558,9.51672621688,9.1400343094
4282,7.38206553671,11.4707620785,11.22959498,11.3102751709,9.56934304824,11.5227644983
4286,6.46441421039,7.08193377002,8.24740173577,6.12978277652,6.28266095082,7.66789735032
4315,15.2866451596,8.43365978482,10.8216333481,7.66763162646,9.99611599098,11.1446493304
4321,10.2314389008,7.0228267491,11.0072975749,7.18285230367,9.69224267888,11.8666407159
4345,15.36275279,8.15255590218,10.638593902,6.18148768898,9.57553485169,10.795051733
4356,8.86816198576,8.51871628774,11.985360362,8.23922100699,11.7628461545,9.53621770191
4361,9.8989839525,9.97199962786,7.7183846079,13.0838423312,6.55406224452,7.51985100445
4370,10.5416176952,8.0320677002,11.2640223921,8.10777748272,12.3037736632,11.3796132134
4379,8.73419485316,9.76990185382,7.10773651562,10.0935527226,7.65525773188,7.39154312756
4393,6.51666957022,11.5199509528,8.60385045711,14.7595906697,7.05677008616,7.0255628262
4399,12.3090879805,6.32710318684,8.24837193794,7.1612233064,10.3293024032,9.30737834064
4416,11.1115564923,11.4118491496,16.4927233826,12.0460236352,15.0166940964,16.6029356906
4419,10.5788808982,12.4943341122,7.71070830896,10.4329830147,6.76871280123,7.04520600237
4426,7.45702989791,8.52870246952,8.86520875291,11.2572516335,7.93344952909,10.4123246389
4437,14.489446807,9.12248575703,10.4988770037,8.55959964317,12.2090509062,12.3839913534
4438,17.6842578802,14.2972186476,12.3616307474,13.5897516797,13.7401919643,12.3145109522
4442,9.35348486095,10.9370332366,6.47010762618,14.1926442838,7.16959866766,7.12219540912
4451,8.79690492806,9.75710160439,11.8200043427,10.062984397,13.1143270964,10.8024832473
4490,14.1500596918,11.1803917353,10.7339533401,10.5912124951,9.57454388616,9.13034188395
4494,15.9221115397,7.60049349183,9.74273356904,7.36126520028,7.22577729411,10.3303805573
4517,8.04535011316,8.34846754928,12.6198643703,9.48629784501,12.2616636013,11.8148871431
4522,8.95585941275,8.3751211659,6.79227751442,8.78168605286,6.18120988596,6.15343781871
4526,8.89401779584,13.4664826896,11.3607511955,11.8927886616,9.74479094889,9.36224026476
4534,9.32355294272,7.33907481973,10.5115013539,7.08491286085,11.4785224986,10.9478344036
4551,7.05199770495,9.46434392577,9.64174242648,10.4256569498,7.22632030631,8.96800442479
4573,6.95599617094,8.53760306499,10.4352404431,11.8432800486,7.30242266846,9.7076754569
4590,7.15460765909,5.40955608212,8.42599650966,6.10277259538,6.90743010882,7.37571826112
4602,10.0787840166,9.08022981424,12.8619620791,8.35112245358,9.054491708,10.5704169769
4606,9.89907583578,8.74587104232,9.57322770093,8.60601416683,9.09116562118,9.00958979697
4638,8.89119207627,7.07808171609,6.75414457954,8.67786425111,5.8798731987,6.24149331698
4651,10.9392098793,7.98944254937,7.53182962076,8.20864354335,11.8571066661,9.51497285793
4652,8.56075896784,10.9463471306,8.82374906742,15.2445758141,9.19379365793,9.88856817484
4670,7.4105932888,7.16248729597,12.1930057291,6.93909402865,9.08881488647,10.392339998
4691,9.03931099927,9.56972634008,9.08586362018,9.47758957788,8.61085843292,9.96719301437
4706,9.97598142016,6.94499776925,8.96899190492,7.70297195567,7.71039403224,8.62245644981
4718,12.3203696103,9.43717315517,17.1236385583,7.10625559777,16.4589464457,16.023892332
4744,15.3941107244,10.0786576062,12.9193263429,8.70207918601,12.4201714046,12.6295941169
4767,8.271363704,11.11711297,12.5990989215,10.1275576145,12.5760670461,10.8420458215
4827,11.9744175919,15.7123468586,12.680383329,13.0064564141,9.72213851141,11.1795063065
4847,8.43024119464,11.7600812352,6.60319918217,15.3764632089,5.96781500609,5.79923789113
4853,6.94893041282,6.49041111401,9.23758643643,6.88254395682,7.74163007405,7.9805471689
4854,9.47522223759,16.3710079081,8.42092440354,22.7458018748,8.04446890303,8.37508905051
4917,11.1174384357,7.59528189403,13.17056786,6.7903652339,11.7282241193,15.9107941858
4918,9.6136549429,6.96944854779,8.91554526205,7.14821182942,11.1645467957,11.3631441581
4923,11.2331192484,7.69362190553,13.9567805297,7.97506218301,9.45276191021,11.3938777925
4980,8.66158528547,8.862497287,6.3044329405,9.86046087103,6.13711898872,6.29468913882
