ID,HPCA_B_cells,HPCA_Monocytes_CD14plusCD16minus,HPCA_NK_cells,HPCA_Neutrophils,HPCA_T_cells_CD4+,HPCA_T_cells_CD8+
35,7.0473076,8.6129804,7.5053004,8.876743,7.8216644,7.8394338
36,6.816505,8.2087348,6.80331,8.5954068,6.989953,6.9109686
37,7.1477806,8.390214,7.2144614,8.6664036,7.8404418,7.670766
64,6.4718084,7.8696478,7.102245,8.0598798,7.2398254,7.2636772
65,6.769188,8.0778158,7.2024038,8.2283338,7.3761542,7.3140328
66,6.888072,8.2948618,7.0295516,8.7032156,7.3546642,7.2147786
92,6.7543422,8.0932958,7.1693896,8.4013812,7.337738,7.2069972
96,7.4641412,8.5806526,7.3939424,8.6953816,7.9287422,7.8454546
97,6.8762748,8.3733202,7.1980564,8.7118246,7.417128,7.4997622
142,6.7237616,8.1576394,7.050354,8.5316636,7.4248118,7.2467506
176,6.6608514,7.9803014,7.1659558,8.4289672,7.1918554,7.3283898
183,6.8095986,8.0977168,7.3400412,8.231897,7.6907312,7.6338564
190,6.8760414,8.1732252,6.8686028,8.3701478,7.2285026,7.0728446
205,6.5807218,8.352944,7.1432428,8.6295974,7.4113358,7.2878518
222,6.9816978,8.3931914,7.2774502,8.7079276,7.7192228,7.6286118
229,6.8058922,8.1733224,7.251242,8.6470548,7.2813854,7.4696762
240,6.8035844,8.089892,7.5868316,8.291847,7.4899572,7.8237616
280,7.0823482,8.804207,7.31125,8.9817326,7.7149636,7.5681764
284,7.106094,8.4896692,7.0350162,8.5985876,7.3007198,7.2537934
291,6.7248718,8.1863664,6.8971052,8.2055672,7.594809,7.2947544
320,6.852516,8.5393032,7.19576,8.7849872,7.3863726,7.3152234
327,6.9113364,8.4190454,7.3125032,8.4653048,7.669196,7.5398454
348,6.7927182,8.769895,7.4633506,8.921024,7.5220876,7.6557022
388,6.6639626,8.213538,7.3633512,8.4856476,7.453788,7.5518004
402,7.0034544,8.1165162,7.105386,8.3695098,7.225854,7.4193208
412,6.8682968,8.3550674,7.1575898,8.6402402,7.39175,7.3689146
414,7.402896,8.783825,7.3457172,8.9614548,7.7385042,7.6177228
423,6.8420538,8.180101,7.6477098,8.491226,7.5944194,7.7865086
446,6.8227128,8.5474454,7.467009,8.7216906,7.6259442,7.672552
456,6.663313,7.983377,7.276979,8.350962,7.4974948,7.415684
496,7.0285696,8.542461,7.5887118,8.6746062,7.836279,7.8763242
521,6.743999,8.4034548,7.2854862,8.6543624,7.4437664,7.4559966
530,7.0831426,8.5411892,7.7139806,8.6144224,7.7802862,8.0700104
548,6.716325,7.8499674,6.9619954,8.2292342,7.4263894,7.269599
554,7.1343654,8.574751,7.404723,8.9266584,7.7806406,7.7933104
558,7.1426268,8.6522496,7.2885272,8.8100914,7.6571768,7.5179796
564,6.6747106,8.3110132,7.096382,8.730406,7.4891654,7.3947934
569,6.9205694,8.6121472,7.2873918,8.828318,7.5493228,7.5146892
582,6.752146,8.3710568,6.8652978,8.4995272,7.1877876,6.9966706
620,6.5422642,8.5033792,7.431048,8.7699856,7.4387152,7.5759024
624,7.0620958,8.2768682,7.003293,8.3676074,7.694743,7.3304666
626,6.5869258,8.1956854,6.9628266,8.4804596,7.1200316,6.9883318
671,6.8107926,8.1646366,7.4538488,8.4382834,7.4677848,7.6533052
684,6.7585748,8.2688726,7.2695204,8.4538192,7.4626108,7.4327838
726,6.9719222,8.3891524,7.4370292,8.4389874,7.6512584,7.6124622
800,7.0415572,8.5206734,7.0501264,8.6973818,7.5174774,7.3681076
823,6.4787744,8.3247658,7.2051908,8.6392656,7.2040764,7.3067178
833,6.7611386,8.2752336,6.8872818,8.5657274,7.1344566,7.0006936
839,7.1109212,8.5317902,7.3450102,8.612673,7.8215668,7.732023
841,6.7824502,8.1782808,7.252738,8.3923924,7.5860638,7.4588392
898,6.7406142,8.7681746,7.2041964,9.0817314,7.2692386,7.3586608
921,6.996187,8.744646,7.2248648,9.0004514,7.59942,7.6238956
924,6.80877,8.6063604,7.338437,8.8595672,7.46212,7.5187238
933,7.4142326,8.5460582,7.2496288,8.6529118,7.9555928,7.743454
1001,6.8435956,8.2725896,7.3285854,8.568013,7.582095,7.6825212
1016,6.6650278,8.16596,7.1538524,8.4727156,7.3682002,7.3749622
1019,6.8598232,8.118457,7.2113132,8.2290912,7.6190116,7.4809636
1046,6.8740256,8.5699364,7.065627,8.9130424,7.3366556,7.2156298
1055,6.6739414,8.5276568,7.0122954,8.867957,7.1170118,7.0852236
1059,7.031406,8.4390706,7.5224272,8.6797666,7.723575,7.7827202
1076,7.008117,8.4556164,7.2498624,8.5927142,7.6419824,7.500575
1092,6.8703194,8.7078926,7.0294238,8.9937498,7.4431452,7.302917
1106,7.0466772,8.3976408,7.3294134,8.7245598,7.6868052,7.7197702
1109,7.1298568,8.9490304,7.4462746,9.0855788,7.563951,7.6720342
1140,6.7335176,8.1076432,7.0320502,8.4368728,7.1422286,7.0657832
1173,6.628055,8.3040436,7.1744736,8.5915336,7.249007,7.3312224
1184,6.9144598,8.360098,7.18286,8.4852314,7.751873,7.5773968
1190,7.0393878,8.5300236,7.39453,8.6937626,7.7109058,7.75169
1218,6.8354994,8.046624,7.1255268,8.3147466,7.6738452,7.4066168
1236,6.8793012,8.3539976,7.3200014,8.6984332,7.5749548,7.4907414
1252,6.958805,8.349064,7.2863486,8.5844204,7.432964,7.4704792
1280,6.7687218,8.570564,7.3770378,8.7840992,7.6826742,7.5338168
1283,6.9570012,8.4882122,7.4067784,8.7813166,7.6498214,7.6638612
1290,7.1017678,8.3169778,7.2349616,8.3757762,7.636282,7.586412
1291,6.726756,8.5989806,7.1284194,8.8998038,7.0980132,7.2597848
1296,6.7978516,8.6333644,7.2177672,8.8823842,7.4527268,7.421146
1306,7.2514074,8.4777616,7.3665126,8.548229,7.8777102,7.6986592
1322,6.7811734,8.5686026,7.0313868,8.6715544,7.4454756,7.2511224
1335,6.8759682,8.4839958,7.169618,8.8094116,7.5584908,7.4435804
1355,6.906607,8.3029736,7.0436348,8.8287222,7.5216018,7.378908
1378,6.8754358,7.8566922,7.0505044,7.6756728,7.6958926,7.3742418
1408,7.0366038,8.6474968,6.9946132,9.0554404,7.3567466,7.2412212
1419,6.6416574,8.464065,7.2282802,8.699216,7.3171602,7.3898394
1432,7.5291566,8.488456,7.5067764,8.5331282,8.0905992,8.1187178
1441,7.353828,8.0158552,7.2466534,8.283369,7.6405754,7.5832654
1508,6.982694,7.7692664,7.1890274,8.1490444,7.7113418,7.6296116
1510,6.848867,8.196872,7.1391558,8.1254806,7.8326684,7.5332134
1517,6.7981534,8.6615942,7.2389608,8.8883766,7.5590006,7.4371988
1521,6.4600256,7.971024,6.8675832,8.2944784,7.0047992,6.9200114
1522,6.9556886,8.565384,7.214431,8.9401652,7.6091796,7.5077264
1528,6.8920554,8.4918188,7.3065452,9.055742,7.5186438,7.4494088
1542,6.8234208,8.0784484,7.0285566,8.2992742,7.421635,7.1956336
1561,6.8041112,8.531724,7.1887064,8.7586512,7.4521976,7.2511824
1564,6.7746248,8.9089754,7.4867494,8.8429984,7.2451098,7.3966716
1576,6.5704484,8.279281,7.2238712,8.6228648,7.2659048,7.3680124
1588,7.1764196,8.4412644,7.193338,8.6854008,7.7919912,7.7252288
1600,7.0885026,8.3249944,7.1200506,8.5017898,7.6406618,7.5198938
1609,6.5264356,7.9435838,6.970548,8.2350254,7.2917644,7.1442268
1620,6.8605662,8.489155,7.1827794,8.8518256,7.5706832,7.4151618
1649,6.612452,8.5026792,6.8590784,9.0502452,7.0179188,6.947773
1655,7.9729614,6.5919654,6.6141542,6.9058882,6.898528,6.7540314
1660,6.6571366,8.4536954,7.2679418,8.530761,7.5554392,7.5546656
1673,6.511865,7.8644754,6.921992,8.2395498,7.154893,6.9459302
1731,6.8469058,8.2217226,7.1628438,8.4059796,7.568393,7.446649
1738,6.655235,7.9129826,7.2160428,8.1810734,7.3046462,7.3584572
1754,6.625071,7.8934616,7.1611552,8.1110678,7.1182968,7.1653904
1756,6.7669982,8.3191648,7.3092268,8.7120716,7.5988642,7.6378604
1780,6.7828608,8.1559624,7.036181,8.2543808,7.5931512,7.40654
1785,6.600498,8.5520476,7.1911446,8.8701672,7.4389062,7.3905702
1803,6.5982928,8.4516706,7.033305,8.7328918,7.1380166,7.137456
1808,6.610009,8.4537594,7.171824,8.8688154,7.4186812,7.4154102
1849,6.7003004,8.6839292,6.8620114,8.9644936,7.0146086,6.8718966
1859,6.670756,8.0501616,7.5524764,8.3450878,7.5004996,7.7495012
1863,7.0393402,8.7859794,7.236431,9.2483466,7.2014924,7.2976704
1887,6.797353,8.3253748,7.0632992,8.6899526,7.5839802,7.375563
1907,6.8726928,8.3208848,7.4434238,8.7106434,7.6738038,7.7280706
1915,6.8109196,7.9488414,7.6800022,8.2219566,7.647243,7.899754
1925,6.4342032,8.5635808,6.860973,8.8003884,7.1725176,6.992564
1938,6.4688824,8.1823534,6.7509184,8.6457068,6.916025,6.8291154
1953,6.5158926,8.1066794,7.1084844,8.2957438,7.2710616,7.26652
1954,6.7342054,8.629857,7.1279732,8.939774,7.4397724,7.3280984
1998,7.1660368,8.2004012,7.581331,8.306336,7.67346,7.761685
2016,6.843862,8.3754066,7.296814,8.673586,7.7401698,7.6121522
2038,7.2058832,8.4969456,7.7333436,8.5695442,7.775287,7.9779254
2060,6.8401986,8.0714754,7.4886808,8.3552154,7.7488516,7.8202782
2083,7.1354138,7.9807724,7.3897638,7.6413642,7.659172,7.5615736
2096,6.9338768,8.6117346,7.0614806,8.9535744,7.5667008,7.328254
2098,6.900266,8.4281074,7.425607,8.7025772,7.773298,7.8007408
2116,6.7499244,8.1839358,7.2067296,8.4014592,7.5872038,7.4742144
2155,7.0571918,8.4018256,7.5058006,8.6761788,7.9861634,8.0260686
2178,7.099718,8.8874442,7.1914008,9.1990088,7.3701428,7.3606302
2207,7.07963,8.7827402,7.270883,8.8627776,7.5969282,7.4234232
2210,6.8562556,8.3445444,7.1498036,8.4341132,7.5736838,7.3687944
2212,6.7578472,8.2229594,6.835616,8.6111794,7.313747,7.0609782
2285,7.0804892,8.2322498,7.4426856,8.3269878,7.8624342,7.725494
2340,7.3814028,8.6398998,7.3496358,8.9691324,7.9035684,7.9641178
2348,6.5143402,7.9211976,6.9241678,8.2583514,7.1249948,7.0011524
2384,6.8137758,8.2980124,7.2360598,8.5956746,7.4386654,7.4101114
2387,6.886196,8.4680016,7.3680368,8.657286,7.6405718,7.6142058
2413,6.9687158,8.635818,7.2812824,8.882241,7.5807836,7.6133724
2453,7.1005078,8.5619374,7.2147978,8.8009602,7.5956752,7.4645576
2479,7.1529574,8.4892298,7.3193526,8.7096096,7.521923,7.5408924
2481,7.1885252,8.3443496,7.3079132,8.478348,7.6031318,7.6429722
2487,6.5990508,8.3550468,6.9999232,8.5335758,7.1194278,7.0360766
2490,6.7643084,8.3532022,7.1864176,8.5412202,7.5104376,7.3914938
2498,7.2547166,8.4718466,7.4059882,8.8487644,7.9988128,7.8051556
2525,6.9910122,8.2022456,7.0172272,8.3057888,7.5844946,7.2975466
2565,6.7350344,8.4891864,7.3297284,8.3972126,7.6297122,7.5631232
2598,6.9368158,8.4663648,7.3460836,8.7703744,7.6562862,7.5782894
2602,7.0470926,8.4644628,7.4928426,8.793749,7.538419,7.5785498
2633,6.6871314,7.8041694,7.1765876,7.9821588,7.5018948,7.3059218
2637,6.796381,7.9758184,6.9613472,8.2924322,7.46053,7.1983764
2658,6.5961728,7.7221018,6.7382184,7.9999354,7.2570124,6.9566838
2669,7.0286798,8.6574162,7.4789038,8.6884552,7.7841382,7.8243502
2682,6.3470506,8.1806682,6.6596198,8.484463,7.0783692,6.7862616
2705,6.6566534,8.4683856,6.9708906,8.9265428,7.1689158,7.2153692
2707,6.9272626,8.3913398,7.229353,8.5001206,7.6157232,7.5199156
2717,6.6290666,8.5859636,6.9501376,8.7252106,7.370502,7.128214
2737,6.6936814,8.0638992,7.3211186,8.3102726,7.5499172,7.6088474
2770,6.8933094,8.596623,7.4538014,8.7796948,7.5310806,7.7414962
2793,6.8103054,8.4459356,7.3837452,8.565254,7.742346,7.683408
2803,7.1912604,8.5377986,7.249934,8.8595966,7.758283,7.7170674
2806,6.5943402,8.0740704,6.9076974,8.2975906,7.2172226,6.9994558
2807,6.8877112,8.288079,7.6195312,8.4257662,7.8346812,8.0279608
2816,6.5332722,8.2704222,7.1552522,8.4481226,7.4397766,7.3306026
2862,6.9458846,8.4382156,7.4149438,8.701865,7.6289396,7.7478174
2917,6.7664626,8.4650636,6.8099494,8.907464,7.1687674,6.9833064
2920,6.8206478,8.4369068,7.382501,8.6956656,7.3874136,7.317581
2945,7.1438258,8.6527556,7.4716356,8.5745334,7.9750218,7.9446082
2947,6.4932302,8.269796,6.950643,8.4669154,6.9826584,6.8140126
2956,6.5463662,8.1225144,7.1018278,8.2437808,7.1887816,7.1684712
2962,7.0245056,8.5400924,7.2251782,8.8908802,7.4725344,7.5222444
2974,6.7857264,8.4710886,7.1189404,8.6252892,7.6169038,7.3922498
2975,6.5170066,8.200054,7.2488838,8.5986798,7.2862238,7.4972958
3022,6.850352,8.3663096,7.409628,8.6069228,7.690635,7.799412
3023,6.8798618,8.6980964,7.6082986,8.7361744,7.8815584,7.9220248
3039,7.0086414,8.5308752,7.2651968,8.7072144,7.601712,7.435628
3079,7.9996934,7.6647838,7.1830088,7.7725618,7.684182,7.5978876
3119,6.8961472,8.3397038,7.2497052,8.8146916,7.3711346,7.4658488
3121,7.0764624,8.6358212,7.2853472,8.7939578,7.4532672,7.4115698
3125,6.6252084,8.7707796,6.8014962,8.940802,7.1379402,6.904334
3148,7.0136934,8.3674468,7.291657,8.5781684,7.3977868,7.4747444
3164,6.548922,8.2521436,6.9056844,8.3628418,7.0772242,6.9572794
3186,6.7508416,8.9397678,7.2627434,9.3295714,7.457753,7.4858818
3195,6.6660558,8.2749046,7.3171206,8.4045184,7.4277966,7.4754408
3212,6.8173832,8.5898,7.192705,9.0979952,7.3682594,7.3741592
3217,7.1477176,8.3797164,7.2480126,8.7402912,7.6376006,7.6134084
3237,6.6744998,7.9855028,6.9615866,8.1025914,7.1216848,7.0864192
3250,6.899269,8.3189148,7.207687,8.5630688,7.4713512,7.3952882
3253,7.0275202,8.1608552,7.506785,8.4157112,7.805856,7.9744108
3272,6.9006342,8.760092,7.6533278,8.9868236,7.6966986,7.840457
3274,6.8674766,8.3377346,7.4597654,8.3336166,7.9473584,7.7189596
3279,7.2036256,8.4636898,7.411298,8.6648964,7.938596,7.9396002
3295,6.7537904,8.1646434,7.1390338,8.5043536,7.3638552,7.3316184
3334,6.8559882,8.1612884,6.9372128,8.4137412,7.3163742,7.225892
3350,6.7354248,8.4693608,7.3406834,8.7604546,7.4786208,7.4938062
3356,6.8213226,8.6138802,7.132183,8.8382544,7.2764638,7.2163342
3360,7.0696726,8.4864866,7.1693636,8.6509604,7.6158654,7.345531
3373,6.68119,8.198781,7.256776,8.533417,7.555621,7.5159626
3417,6.511921,8.2699818,7.0584234,8.7455994,7.2553562,7.2112864
3456,6.9033352,8.6025658,7.491611,8.8287998,7.4371902,7.6223502
3486,6.9845258,8.4401742,7.1274392,8.7103762,7.5230932,7.369476
3510,6.8758444,8.1126116,7.4105352,8.3054014,7.7551348,7.8057802
3521,6.6637598,8.2748234,6.9492298,8.5016766,7.214024,7.0849662
3527,7.242719,8.8495866,7.3771644,9.2912958,7.8762204,7.7429902
3545,6.9265222,8.673636,7.3832224,9.057017,7.5193902,7.5555942
3548,7.3769438,8.3407058,7.3230522,8.6582434,7.9197972,7.7615528
3550,6.8288246,8.321902,7.4641144,8.6599178,7.5988872,7.7197812
3567,7.015702,8.2997034,7.4642254,8.5234276,8.18233,7.9121918
3569,6.7818078,8.1472494,6.9073622,8.641465,7.1617934,7.2143196
3570,7.0665358,8.4384444,7.1152492,8.767339,7.683665,7.4471366
3579,6.6372894,7.931053,7.4030406,8.1089652,7.4275212,7.540174
3592,6.8930552,8.5428412,7.3395734,8.6947846,7.8326544,7.6417882
3599,6.6529948,8.4901378,7.2227022,8.5998548,7.4834226,7.3789212
3610,6.9059456,8.3667924,7.5993142,8.5544506,7.7574188,7.9633706
3655,6.524821,8.3802686,7.1486412,8.6000452,7.1923496,7.24145
3667,7.2373284,8.629306,7.3673436,8.9234922,7.5120152,7.607168
3668,6.9194404,8.8475082,7.4496548,9.1108836,7.7504492,7.6403936
3707,6.812579,8.464953,7.7550724,8.6829854,7.6174504,7.8666638
3726,7.0571258,8.4882682,7.300796,8.9141288,7.6954446,7.6937366
3727,7.2788224,8.7824288,7.4147792,8.9987634,7.8449048,7.8128004
3736,6.7158916,8.7660518,7.262858,8.7892962,7.4746742,7.3696862
3752,6.94107,8.587997,7.3556784,8.846583,7.7873948,7.7326758
3760,6.9983408,8.6424538,7.129716,8.9736096,7.4434112,7.4441946
3779,6.614103,8.386394,7.0950832,8.694214,7.0725324,7.2053146
3783,6.6913194,8.3502986,7.1072484,8.5683428,7.3827146,7.360024
3790,6.7775746,8.3653856,7.2859842,8.556812,7.6818484,7.558882
3794,7.1505044,8.2641598,7.3251598,8.4557334,7.8558452,7.754554
3796,7.2480632,8.3335812,7.2448896,8.3721722,7.7696812,7.7451888
3802,6.7655472,8.3954582,7.1990358,8.691339,7.5810964,7.5195672
3813,7.1553782,8.5981752,7.092317,8.8540118,7.8519602,7.6161876
3828,7.0602028,8.3904424,7.2189252,8.7599142,7.6999636,7.5884986
3834,6.9485398,8.6127102,7.2631854,8.8240656,7.744784,7.657201
3845,7.2161328,8.2636026,7.3321024,8.386446,7.996337,7.8098416
3871,6.7399568,8.1328348,7.1748618,8.381585,7.3640014,7.433641
3880,7.2058372,8.5069898,7.2843084,8.7832396,7.79092,7.6554062
3889,6.3996198,7.7724356,7.02439,7.8124108,7.0672694,7.0680678
3892,6.969153,8.553359,7.323254,8.5614712,7.5794018,7.6520482
3894,6.8525092,8.2873356,7.5012184,8.3956904,7.8340848,7.8266456
3907,6.6467106,8.4462064,7.0335956,8.5641878,7.5039644,7.3236744
3908,6.6607952,8.1542028,7.1959506,8.2816768,7.7619218,7.4387396
3928,6.7742814,7.8142558,6.9002744,8.0830058,7.226686,6.9959254
3982,7.0520748,8.3200184,7.1954604,8.5922754,7.3789626,7.3566892
4031,6.5960366,8.2986214,7.2384884,8.6717572,7.5651074,7.578541
4032,7.1099422,8.3405984,7.6325248,8.508155,7.8141146,7.8935558
4050,6.5886488,8.066809,7.0186116,8.3201276,7.317258,7.1989716
4061,6.753954,8.1980676,6.9860982,8.5473034,7.2772698,7.2449056
4064,6.833656,8.0095198,6.957716,8.5063294,7.471318,7.2544104
4067,6.9896986,8.0399112,7.3776038,8.1062136,7.807579,7.8301206
4084,6.7843074,8.3544272,7.194789,8.8224832,7.4240262,7.3891792
4088,6.6593952,8.1316186,7.3969124,8.5159166,7.6007718,7.6188738
4089,7.0814078,8.1214288,7.2056654,8.4850384,7.5299146,7.6595262
4097,6.8983332,8.4618478,7.2454804,8.6933698,7.3773872,7.527006
4098,7.7083006,7.6832918,6.8381366,7.6485524,7.3340472,7.0780306
4104,6.8597818,8.392988,7.617985,8.372262,7.6605578,7.8368966
4137,7.0548012,8.5191802,7.3363836,8.5671642,7.7019238,7.5381746
4164,7.0829262,8.7147992,7.318905,8.7717352,7.5925606,7.6640972
4175,6.973846,8.4876592,7.7423862,8.755685,7.5835766,7.9916484
4183,6.9114542,8.7023178,7.5020592,8.8209964,7.5198482,7.6711352
4188,6.902779,8.4017478,7.2867134,8.5278256,7.5537668,7.5293476
4236,6.8641056,8.3599214,7.4565506,8.4973806,7.7414546,7.7473476
4257,6.751876,8.8106344,7.2361386,9.0256294,7.2575984,7.3776414
4263,6.6530452,8.2524812,7.1165122,8.7005246,7.3779832,7.2628558
4276,6.6273086,7.8344982,7.1831176,8.1379806,7.4636226,7.338758
4282,6.6928102,8.5399946,7.3101328,8.813643,7.5175308,7.5476508
4286,6.6812806,8.1519184,7.0861454,8.3021848,7.2113346,7.2370262
4315,7.2250744,8.266011,7.397856,8.3173738,7.6664162,7.691659
4321,6.9400822,8.099395,7.3416626,8.3030888,7.5980932,7.6481374
4345,7.1454798,8.1907436,7.286854,8.1309248,7.6046632,7.6104248
4356,6.5869986,8.0456214,7.1133818,8.2493518,7.3509682,7.1258612
4361,6.8588904,8.3720766,7.048842,8.7881664,7.2943022,7.2815612
4370,6.860658,8.2047568,7.2060168,8.3845228,7.6355784,7.4946514
4379,6.8645304,8.50505,7.090276,8.6922074,7.4945608,7.4025678
4393,6.6361618,8.5095544,7.1305416,8.9840932,7.3713498,7.2389284
4399,6.9996042,8.0784504,7.0818158,8.3721666,7.6220262,7.4069454
4416,7.0005498,8.454473,7.6296712,8.6900992,7.9418006,8.0238426
4419,7.004342,8.5985168,7.1768174,8.6753196,7.382966,7.3435286
4426,6.7157862,8.3448004,7.181186,8.746515,7.3550254,7.4913448
4437,7.1986998,8.411492,7.3009738,8.5584894,7.7720856,7.704044
4438,7.335118,8.7232178,7.4123462,8.9238104,7.8915992,7.7485136
4442,6.8979734,8.5068734,7.0081224,8.915234,7.4218408,7.3150854
4451,6.8551056,8.4403964,7.3506876,8.706057,7.741629,7.6118222
4490,7.0266876,8.4726136,7.1927932,8.6511994,7.4791178,7.3216024
4494,7.1952574,8.2150158,7.2465044,8.4196678,7.3698354,7.4710508
4517,6.7216442,8.269175,7.366571,8.5056562,7.6703542,7.6120876
4522,6.7728524,8.2997838,6.8886856,8.5655196,7.0913666,6.9652384
4526,6.8335594,8.7077528,7.2970396,8.7697714,7.4791036,7.4291662
4534,6.908115,8.2448988,7.2873942,8.4076402,7.7438102,7.5986328
4551,6.6751724,8.4504058,7.3015222,8.7233074,7.3809176,7.4857502
4573,6.6765136,8.368636,7.2901382,8.7736964,7.3638244,7.4676412
4590,6.4523442,7.672014,6.8223044,7.9889278,6.9478638,6.8839558
4602,6.977926,8.4433768,7.4516598,8.5563094,7.5473062,7.59927
4606,6.9444502,8.3369654,7.248354,8.5551254,7.5249586,7.4686154
4638,6.85353,8.1591036,6.988354,8.5364846,7.2189262,7.1284406
4651,6.9692368,8.2680604,7.0972868,8.5200156,7.767722,7.4984272
4652,6.7924376,8.4516828,7.2152668,8.9625026,7.5757766,7.5783364
4670,6.688872,8.1800186,7.3531202,8.4024778,7.4891624,7.511412
4691,6.8392518,8.4245158,7.2367764,8.608233,7.5204188,7.5684714
4706,6.9171082,8.2186226,7.2376252,8.5055614,7.4886692,7.4963292
4718,6.8871578,8.2252272,7.6375792,8.1083852,7.8484202,7.7862292
4744,7.163561,8.4775314,7.4743896,8.5481866,7.7695588,7.7827356
4767,6.7431648,8.4222758,7.3131118,8.5566764,7.6056808,7.4116582
4827,6.9977366,8.883438,7.4077458,8.882846,7.4901382,7.5455442
4847,6.746932,8.5050818,6.9323228,8.9801414,6.9964026,6.9883392
4853,6.6434486,8.0044016,7.1599204,8.1759258,7.2280768,7.2828602
4854,6.7450576,8.7973278,7.1826868,9.2780296,7.4663228,7.5016984
4917,7.0322186,8.2466676,7.4925012,8.3986264,7.6615848,7.8614046
4918,6.8310098,7.9478712,7.241766,8.223569,7.7722496,7.7161102
4923,7.0136146,8.2606764,7.4944138,8.4445318,7.600874,7.6457932
4980,6.7932704,8.3761746,6.9252124,8.6618744,7.2689098,7.1340832
4981,7.0297624,8.2411044,7.3323962,8.1937874,7.8282958,7.705413
4995,6.8735912,8.3936896,7.4635412,8.7605148,7.6670354,7.729516
5055,6.7236342,8.471934,6.9950444,8.819017,7.441538,7.3079836
5066,7.1531458,8.2523186,7.1962496,8.3030958,7.7326216,7.6087586
5082,6.9505936,8.564843,7.5017414,8.8104334,7.936096,8.0024674
5084,7.2339616,8.4620904,7.1632094,8.7857754,7.7239104,7.5278974
5122,7.0623102,8.5253312,7.351034,8.8005934,7.592882,7.7084178
5133,6.9323042,8.5203588,7.2524582,8.663462,7.560588,7.4805196
5153,6.7993476,8.3703388,7.1623934,8.7389688,7.321401,7.253248
5185,6.811415,8.2258048,7.4014416,8.4989388,7.3908294,7.6974342
5191,6.6748814,8.8427542,7.1919702,9.116026,7.3679714,7.2622854
5220,6.8183472,8.2978536,7.1858344,8.4066592,7.5238554,7.360341
5251,7.0457806,8.4338404,7.5852178,8.7369506,7.597398,7.8098902
5256,7.0650236,8.5974854,7.5666188,8.7528882,7.712627,7.8113492
5289,6.9641298,8.4112202,7.3766366,8.4523962,7.6629464,7.6192794
5297,6.8180778,8.8104832,7.1639828,9.1716626,7.4199682,7.3364222
5303,6.9817368,8.355665,7.2428226,8.7887268,7.5448128,7.563956
5342,6.7913754,7.9471782,6.785498,7.9570806,7.3328358,7.1719572
5346,6.9666808,8.5384338,7.275942,8.9324698,7.7156888,7.6348002
5367,6.5757952,8.6978022,7.143764,9.1562846,7.1539864,7.254205
5374,6.8038622,7.880854,7.2240158,8.079435,7.6340604,7.4566838
5398,6.6363014,8.2219108,7.2115728,8.103973,7.512987,7.3027938
5409,6.837521,8.3743506,7.2886946,8.529554,7.3210526,7.4152428
5423,6.808703,8.4953344,7.5228118,8.5432222,7.8341922,7.7178162
5438,7.0038278,8.2294248,7.380658,8.5315986,7.7142114,7.78953
5445,6.969709,8.4334722,7.268041,8.9434162,7.5958224,7.5637564
5481,6.6718262,8.3744264,6.9254078,8.6496038,7.3475756,7.0731562
5492,6.9188038,8.2466366,7.0881818,8.4381034,7.4233528,7.2503722
5495,6.7463182,8.5372584,7.1386404,8.8211696,7.392081,7.2716802
5513,6.5343838,8.1573786,7.0443042,8.314444,7.1446304,7.1160912
5547,6.8942028,8.4462304,7.0335934,8.64096,7.728176,7.436588
5571,6.8163572,7.9737754,6.9732648,8.268832,7.39067,7.2234966
5578,6.469391,8.244257,7.3829454,8.3720358,7.0531186,7.1960876
5597,6.9263528,8.3300814,7.1377792,8.5744702,7.3093836,7.2774292
5615,6.851821,8.2444462,7.4732236,8.408287,7.724895,7.7125424
5630,6.7679236,8.4860252,7.3403714,8.470401,7.682508,7.6652812
5657,6.9056756,8.3700712,7.488094,8.6718548,7.6082406,7.6899338
5676,6.8976488,8.6760906,7.1875116,8.7136648,7.330562,7.3774494
5697,6.8475342,8.2337492,6.9415838,8.5130164,7.4204154,7.1573478
5699,6.4531752,8.3123662,7.1900266,8.6343894,7.4035658,7.3111424
5703,6.869231,8.476041,7.0170628,8.6186964,7.2466236,7.1110606
5706,6.9634034,8.3532946,7.32552,8.5754804,7.6954604,7.618287
5733,6.721596,8.4373358,7.237374,8.8213012,7.5643238,7.4339494
5762,6.6477386,8.1829798,7.5108096,8.335595,7.641874,7.7629028
5766,6.7361668,8.5296522,7.363683,8.8998134,7.499676,7.4854094
5768,6.8950492,8.3054722,7.0673316,8.3957942,7.2823244,7.356284
5827,7.2956448,8.842646,7.4629338,8.9336802,7.7420662,7.6671988
5877,7.089846,8.1528734,7.3260982,8.2289298,7.6098382,7.4974492
5889,7.2794362,8.5251556,7.3609998,8.6611652,7.766502,7.6867484
5903,6.9102646,8.562366,7.5515448,8.8790652,7.723769,7.9793168
5923,6.9851732,8.3162986,7.3331988,8.2516204,7.8754226,7.782862
5925,6.6266866,8.2108934,6.9802668,8.4482744,6.8455382,6.9589452
5969,6.6948352,8.1597364,7.1789336,8.5918714,7.5152238,7.457122
5987,7.0063608,8.060357,7.268187,8.3825422,7.5524326,7.5593772
5988,7.2635448,8.492894,7.6789986,8.7355022,7.7963414,8.0466502
6001,6.8828724,8.2880174,7.179096,8.9053416,7.4727822,7.3870218
6019,6.9265424,8.0280466,7.3536124,8.1756964,7.6723916,7.6671326
6028,6.9472562,8.320468,7.1571958,8.5928972,7.6562382,7.4952504
