AbsCibersort	Cibersort	DCQ	Decon	dtangle	EPIC	GEDIT	NNLS	Savant
-0.299216105142398	-0.300111342531886	0.00445633483543795	-0.835270246884815	-0.256012539989386	-0.951269800917629	-0.728523900901144	-0.910090543025402	-0.25458695350795
0.298710019703588	0.300623532739825	0.0491116418134913	0.596261401873873	-0.135015860948898	-0.142014897899696	0.0858042099910506	-0.103677590894014	-0.125286875541143
-0.082820485962982	-0.0831733238585311	0.0392797176158538	0.173624788089014	-0.161906364080244	-0.141074756992887	-0.0251295237965314	-0.141948798705449	-0.109677478232794
-0.122914179234226	-0.122831057886987	0.0381428055247697	0.431379284184523	-0.227238435549399	0.648028182559809	0.346477520960749	-0.350414149772177	-0.0966419870861795
-0.137306059190411	-0.137300983249766	0.0101181533597324	-0.13809836667595	-0.141813110411402	-0.139006166538121	-0.122917265146824	-0.138168610426129	-0.141536080696839
0.775848813597768	0.775915437731375	0.0201408248825158	0.803083018783747	-0.359460614583039	0.960017731075813	0.576945776675908	0.488875206177999	-0.440780331123731
-0.133529549572746	-0.133573674978874	0.0122327423675963	-0.137939141043184	-0.141577507694955	-0.137857783328987	-0.130414892865894	-0.139709319520891	-0.141237296378482
0.342348032390758	0.342849829391054	0.0107269642413646	0.662071558516041	-0.256050909214351	0.802531219649358	0.20840249930566	0.560915816433075	-0.314592880445644
0.671588793088979	0.672293383338887	0.0391707365471113	0.596577253326702	-0.121164652935369	0.91079634283671	0.927873279092016	0.0890126278557559	-0.118962697545762
0.359737380948865	0.361105855169206	0.0336531585027943	0.949747324408987	-0.124740179304303	0.965148163918305	0.785737295451419	0.796249522541321	-0.125436894347709
