Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
CIBERSORT	LM22-Full.tsv	E	Monocytes	0.0939627996959	0.026	0.0679627996959	0.0046189421425
CIBERSORT	LM22-Full.tsv	E	NK Cells	0.171004424194	0.104	0.067004424194	0.00448959286156
CIBERSORT	LM22-Full.tsv	E	Neutrophils	0.0101502080828	0.008	0.00215020808283	4.62339479947e-06
CIBERSORT	LM22-Full.tsv	E	CD4 T Cells	0.0992090343345	0.005	0.0942090343345	0.00887534215024
CIBERSORT	LM22-Full.tsv	E	CD8 T Cells	0.527062142522	0.846	0.318937857478	0.101721356933
CIBERSORT	LM22-Full.tsv	F	B Cells	0.0247297035731	0.027	0.00227029642686	5.1542458658e-06
CIBERSORT	LM22-Full.tsv	F	Monocytes	0.144946525564	0.055	0.0899465255637	0.00809037746098
CIBERSORT	LM22-Full.tsv	F	NK Cells	0.610989957506	0.885	0.274010042494	0.0750815033876
CIBERSORT	LM22-Full.tsv	F	Neutrophils	0.0	0.017	0.017	0.000289
CIBERSORT	LM22-Full.tsv	F	CD4 T Cells	0.0251401354765	0.011	0.0141401354765	0.000199943431292
CIBERSORT	LM22-Full.tsv	F	CD8 T Cells	0.187146818759	0.005	0.182146818759	0.0331774635839
CIBERSORT	LM22-Full.tsv	G	B Cells	0.0879484215078	0.159	0.0710515784922	0.00504832680623
CIBERSORT	LM22-Full.tsv	G	Monocytes	0.446522747505	0.319	0.127522747505	0.0162620511312
CIBERSORT	LM22-Full.tsv	G	NK Cells	0.129471141791	0.016	0.113471141791	0.0128757000194
CIBERSORT	LM22-Full.tsv	G	Neutrophils	0.168352208493	0.395	0.226647791507	0.051369221395
CIBERSORT	LM22-Full.tsv	G	CD4 T Cells	0.0678293905109	0.08	0.0121706094891	0.000148123735336
CIBERSORT	LM22-Full.tsv	G	CD8 T Cells	0.0948296268989	0.032	0.0628296268989	0.00394756201625
CIBERSORT	LM22-Full.tsv	H	B Cells	0.0566091218266	0.1	0.0433908781734	0.00188276830866
CIBERSORT	LM22-Full.tsv	H	Monocytes	0.778418691367	0.813	0.0345813086334	0.0011958669068
CIBERSORT	LM22-Full.tsv	H	NK Cells	0.0333835032598	0.01	0.0233835032598	0.000546788224703
CIBERSORT	LM22-Full.tsv	H	Neutrophils	0.0	0.001	0.001	1e-06
CIBERSORT	LM22-Full.tsv	H	CD4 T Cells	0.0599767321286	0.05	0.00997673212858	9.95351839654e-05
CIBERSORT	LM22-Full.tsv	H	CD8 T Cells	0.0697317637607	0.025	0.0447317637607	0.00200093068915
CIBERSORT	LM22-Full.tsv	I	B Cells	0.051769487089	0.1	0.048230512911	0.00232618237566
CIBERSORT	LM22-Full.tsv	I	Monocytes	0.784205020416	0.813	0.028794979584	0.000829150849242
CIBERSORT	LM22-Full.tsv	I	NK Cells	0.0394222667777	0.01	0.0294222667777	0.000865669782336
CIBERSORT	LM22-Full.tsv	I	Neutrophils	0.0	0.001	0.001	1e-06
CIBERSORT	LM22-Full.tsv	I	CD4 T Cells	0.064306423781	0.05	0.014306423781	0.000204673761402
CIBERSORT	LM22-Full.tsv	I	CD8 T Cells	0.0592459878209	0.025	0.0342459878209	0.00117278768183
CIBERSORT	LM22-Full.tsv	J	B Cells	0.0237512498299	0	0.0237512498299	0.000564121868483
CIBERSORT	LM22-Full.tsv	J	Monocytes	0.0	0	0.0	0.0
CIBERSORT	LM22-Full.tsv	J	NK Cells	0.0697797958902	0	0.0697797958902	0.00486921991448
CIBERSORT	LM22-Full.tsv	J	Neutrophils	0.0	0	0.0	0.0
CIBERSORT	LM22-Full.tsv	J	CD4 T Cells	0.758036626698	1	0.241963373302	0.0585462740198
CIBERSORT	LM22-Full.tsv	J	CD8 T Cells	0.0330050649855	0	0.0330050649855	0.0010893343147
CIBERSORT	LM22-Full.tsv	K	B Cells	0.00743258384503	0	0.00743258384503	5.52433026134e-05
CIBERSORT	LM22-Full.tsv	K	Monocytes	0.0	0	0.0	0.0
CIBERSORT	LM22-Full.tsv	K	NK Cells	0.137504873896	0	0.137504873896	0.0189075903453
CIBERSORT	LM22-Full.tsv	K	Neutrophils	0.0	0	0.0	0.0
CIBERSORT	LM22-Full.tsv	K	CD4 T Cells	0.0787217804962	0	0.0787217804962	0.00619711872448
CIBERSORT	LM22-Full.tsv	K	CD8 T Cells	0.765550549257	1	0.234449450743	0.0549665449535
CIBERSORT	LM22-Full.tsv	L	B Cells	0.000840078599614	0	0.000840078599614	7.0573205353e-07
CIBERSORT	LM22-Full.tsv	L	Monocytes	0.0454195413762	0	0.0454195413762	0.00206293473883
CIBERSORT	LM22-Full.tsv	L	NK Cells	0.191182545815	0	0.191182545815	0.0365507658241
CIBERSORT	LM22-Full.tsv	L	Neutrophils	0.0	0	0.0	0.0
CIBERSORT	LM22-Full.tsv	L	CD4 T Cells	0.630593939603	1	0.369406060397	0.136460837458
CIBERSORT	LM22-Full.tsv	L	CD8 T Cells	0.0243682654823	0	0.0243682654823	0.000593812362615
DCQ	LM22-Full.tsv	A	B Cells	0.37339832665	0.194	0.17939832665	0.0321837596049
DCQ	LM22-Full.tsv	A	Monocytes	0.0854779423346	0.194	0.108522057665	0.0117770369999
DCQ	LM22-Full.tsv	A	NK Cells	0.221790947221	0.194	0.0277909472205	0.000772336747414
DCQ	LM22-Full.tsv	A	Neutrophils	0.091241473297	0.03	0.061241473297	0.00375051805158
DCQ	LM22-Full.tsv	A	CD4 T Cells	0.0225378673993	0.194	0.171462132601	0.029399262916
DCQ	LM22-Full.tsv	A	CD8 T Cells	0.065066666275	0.194	0.128933333725	0.0166238045454
DCQ	LM22-Full.tsv	B	B Cells	0.437708332067	0.194	0.243708332067	0.059393751119
DCQ	LM22-Full.tsv	B	Monocytes	0.0878997621239	0.194	0.106100237876	0.0112572604774
DCQ	LM22-Full.tsv	B	NK Cells	0.0982543712819	0.194	0.0957456287181	0.00916722541863
DCQ	LM22-Full.tsv	B	Neutrophils	0.103331828	0.03	0.0733318280005	0.00537755699789
DCQ	LM22-Full.tsv	B	CD4 T Cells	0.0349543716282	0.194	0.159045628372	0.0252955119042
DCQ	LM22-Full.tsv	B	CD8 T Cells	0.0663310679708	0.194	0.127668932029	0.0162993562055
DCQ	LM22-Full.tsv	C	B Cells	0.0363329745011	0.005	0.0313329745011	0.000981755291087
DCQ	LM22-Full.tsv	C	Monocytes	0.0	0.01	0.01	0.0001
DCQ	LM22-Full.tsv	C	NK Cells	0.152855421522	0.051	0.101855421522	0.0103745268935
DCQ	LM22-Full.tsv	C	Neutrophils	0.0	0.004	0.004	1.6e-05
DCQ	LM22-Full.tsv	C	CD4 T Cells	0.397742224191	0.828	0.430257775809	0.185121753644
DCQ	LM22-Full.tsv	C	CD8 T Cells	0.159768712758	0.102	0.0577687127576	0.00333722417367
DCQ	LM22-Full.tsv	D	B Cells	0.032346822563	0.005	0.027346822563	0.000747848704293
DCQ	LM22-Full.tsv	D	Monocytes	0.0	0.01	0.01	0.0001
DCQ	LM22-Full.tsv	D	NK Cells	0.186990306831	0.051	0.135990306831	0.018493363552
DCQ	LM22-Full.tsv	D	Neutrophils	0.0	0.004	0.004	1.6e-05
DCQ	LM22-Full.tsv	D	CD4 T Cells	0.324303861579	0.828	0.503696138421	0.25370979986
DCQ	LM22-Full.tsv	D	CD8 T Cells	0.129385070357	0.102	0.0273850703572	0.000749942078471
DCQ	LM22-Full.tsv	E	B Cells	0.0	0.01	0.01	0.0001
DCQ	LM22-Full.tsv	E	Monocytes	0.0	0.026	0.026	0.000676
DCQ	LM22-Full.tsv	E	NK Cells	0.396418381174	0.104	0.292418381174	0.0855085096483
DCQ	LM22-Full.tsv	E	Neutrophils	0.0	0.008	0.008	6.4e-05
DCQ	LM22-Full.tsv	E	CD4 T Cells	0.227880044331	0.005	0.222880044331	0.0496755141608
DCQ	LM22-Full.tsv	E	CD8 T Cells	0.16640106246	0.846	0.67959893754	0.461854715905
DCQ	LM22-Full.tsv	F	B Cells	0.0	0.027	0.027	0.000729
DCQ	LM22-Full.tsv	F	Monocytes	0.0	0.055	0.055	0.003025
DCQ	LM22-Full.tsv	F	NK Cells	0.867881979339	0.885	0.0171180206614	0.000293026631365
DCQ	LM22-Full.tsv	F	Neutrophils	0.0	0.017	0.017	0.000289
DCQ	LM22-Full.tsv	F	CD4 T Cells	0.0149164273138	0.011	0.00391642731382	1.53384029044e-05
DCQ	LM22-Full.tsv	F	CD8 T Cells	0.0832513924182	0.005	0.0782513924182	0.00612328041539
DCQ	LM22-Full.tsv	G	B Cells	0.161077511644	0.159	0.00207751164439	4.31605463256e-06
DCQ	LM22-Full.tsv	G	Monocytes	0.193975304913	0.319	0.125024695087	0.0156311743815
DCQ	LM22-Full.tsv	G	NK Cells	0.0	0.016	0.016	0.000256
DCQ	LM22-Full.tsv	G	Neutrophils	0.490736766131	0.395	0.0957367661312	0.00916552838925
DCQ	LM22-Full.tsv	G	CD4 T Cells	0.0	0.08	0.08	0.0064
DCQ	LM22-Full.tsv	G	CD8 T Cells	0.0	0.032	0.032	0.001024
DCQ	LM22-Full.tsv	H	B Cells	0.0800517230431	0.1	0.0199482769569	0.000397933753549
DCQ	LM22-Full.tsv	H	Monocytes	0.230024640445	0.813	0.582975359555	0.339860269848
DCQ	LM22-Full.tsv	H	NK Cells	0.0	0.01	0.01	0.0001
DCQ	LM22-Full.tsv	H	Neutrophils	0.209430648059	0.001	0.208430648059	0.0434433350504
DCQ	LM22-Full.tsv	H	CD4 T Cells	0.0	0.05	0.05	0.0025
DCQ	LM22-Full.tsv	H	CD8 T Cells	0.0	0.025	0.025	0.000625
DCQ	LM22-Full.tsv	I	B Cells	0.0650800637582	0.1	0.0349199362418	0.00121940194713
DCQ	LM22-Full.tsv	I	Monocytes	0.217019763253	0.813	0.595980236747	0.355192442593
DCQ	LM22-Full.tsv	I	NK Cells	0.0	0.01	0.01	0.0001
DCQ	LM22-Full.tsv	I	Neutrophils	0.186322804985	0.001	0.185322804985	0.0343445420476
DCQ	LM22-Full.tsv	I	CD4 T Cells	0.0	0.05	0.05	0.0025
DCQ	LM22-Full.tsv	I	CD8 T Cells	0.0	0.025	0.025	0.000625
DCQ	LM22-Full.tsv	J	B Cells	0.161780603762	0	0.161780603762	0.0261729637536
DCQ	LM22-Full.tsv	J	Monocytes	0.0193028561822	0	0.0193028561822	0.000372600256791
DCQ	LM22-Full.tsv	J	NK Cells	0.0961135932893	0	0.0961135932893	0.00923782281499
DCQ	LM22-Full.tsv	J	Neutrophils	0	0	0.0	0.0
DCQ	LM22-Full.tsv	J	CD4 T Cells	0.307946266244	1	0.692053733756	0.478938370406
DCQ	LM22-Full.tsv	J	CD8 T Cells	0.116727960403	0	0.116727960403	0.0136254167399
DCQ	LM22-Full.tsv	K	B Cells	0.0734546873484	0	0.0734546873484	0.00539559109345
DCQ	LM22-Full.tsv	K	Monocytes	0.00150176198209	0	0.00150176198209	2.25528905085e-06
DCQ	LM22-Full.tsv	K	NK Cells	0.291657317034	0	0.291657317034	0.0850639905793
DCQ	LM22-Full.tsv	K	Neutrophils	0	0	0.0	0.0
DCQ	LM22-Full.tsv	K	CD4 T Cells	0.252117281274	0	0.252117281274	0.063563123517
DCQ	LM22-Full.tsv	K	CD8 T Cells	0.164724236015	1	0.835275763985	0.697685601901
DCQ	LM22-Full.tsv	L	B Cells	0.0	0	0.0	0.0
DCQ	LM22-Full.tsv	L	Monocytes	0.0	0	0.0	0.0
DCQ	LM22-Full.tsv	L	NK Cells	0.0603742158277	0	0.0603742158277	0.00364504593681
DCQ	LM22-Full.tsv	L	Neutrophils	0.0	0	0.0	0.0
DCQ	LM22-Full.tsv	L	CD4 T Cells	0.378553621123	1	0.621446378877	0.386195601819
DCQ	LM22-Full.tsv	L	CD8 T Cells	0.120389318602	0	0.120389318602	0.0144935880334
DeconRNASeq	LM22-Full.tsv	A	B Cells	0.119025803745	0.194	0.074974196255	0.00562113010408
DeconRNASeq	LM22-Full.tsv	A	Monocytes	0.208325551441	0.194	0.0143255514409	0.000205221424087
DeconRNASeq	LM22-Full.tsv	A	NK Cells	0.204002855361	0.194	0.0100028553607	0.000100057115367
DeconRNASeq	LM22-Full.tsv	A	Neutrophils	0.102594024707	0.03	0.0725940247069	0.00526989242314
DeconRNASeq	LM22-Full.tsv	A	CD4 T Cells	0.100605710192	0.194	0.0933942898083	0.00872249336879
DeconRNASeq	LM22-Full.tsv	A	CD8 T Cells	0.173784491565	0.194	0.0202155084354	0.0004086667813
DeconRNASeq	LM22-Full.tsv	B	B Cells	0.124142979556	0.194	0.0698570204442	0.00488000330534
DeconRNASeq	LM22-Full.tsv	B	Monocytes	0.208137688013	0.194	0.0141376880125	0.000199874222339
DeconRNASeq	LM22-Full.tsv	B	NK Cells	0.196400340181	0.194	0.00240034018054	5.76163298233e-06
DeconRNASeq	LM22-Full.tsv	B	Neutrophils	0.104164710434	0.03	0.0741647104338	0.00550040427373
DeconRNASeq	LM22-Full.tsv	B	CD4 T Cells	0.125366819904	0.194	0.0686331800959	0.00471051341007
DeconRNASeq	LM22-Full.tsv	B	CD8 T Cells	0.170162975084	0.194	0.0238370249156	0.000568203756827
DeconRNASeq	LM22-Full.tsv	C	B Cells	0.0587448663464	0.005	0.0537448663464	0.00288851065859
DeconRNASeq	LM22-Full.tsv	C	Monocytes	0.11092542121	0.01	0.10092542121	0.0101859406464
DeconRNASeq	LM22-Full.tsv	C	NK Cells	0.174245796475	0.051	0.123245796475	0.0151895263487
DeconRNASeq	LM22-Full.tsv	C	Neutrophils	0.025289267587	0.004	0.021289267587	0.00045323291439
DeconRNASeq	LM22-Full.tsv	C	CD4 T Cells	0.217319169302	0.828	0.610680830698	0.372931076982
DeconRNASeq	LM22-Full.tsv	C	CD8 T Cells	0.180049942847	0.102	0.0780499428467	0.00609179357837
DeconRNASeq	LM22-Full.tsv	D	B Cells	0.0596436993948	0.005	0.0546436993948	0.00298593388355
DeconRNASeq	LM22-Full.tsv	D	Monocytes	0.109047524835	0.01	0.099047524835	0.00981041217594
DeconRNASeq	LM22-Full.tsv	D	NK Cells	0.180450431909	0.051	0.129450431909	0.0167574143214
DeconRNASeq	LM22-Full.tsv	D	Neutrophils	0.0198843437616	0.004	0.0158843437616	0.000252312376737
DeconRNASeq	LM22-Full.tsv	D	CD4 T Cells	0.224369250286	0.828	0.603630749714	0.364370082
DeconRNASeq	LM22-Full.tsv	D	CD8 T Cells	0.180026710593	0.102	0.078026710593	0.00608816756597
DeconRNASeq	LM22-Full.tsv	E	B Cells	0.0528397781483	0.01	0.0428397781483	0.00183524659179
DeconRNASeq	LM22-Full.tsv	E	Monocytes	0.145529039624	0.026	0.119529039624	0.0142871913134
DeconRNASeq	LM22-Full.tsv	E	NK Cells	0.203615791035	0.104	0.0996157910348	0.00992330582349
DeconRNASeq	LM22-Full.tsv	E	Neutrophils	0.063309347102	0.008	0.055309347102	0.00305912387685
DeconRNASeq	LM22-Full.tsv	E	CD4 T Cells	0.0882932653304	0.005	0.0832932653304	0.0069377680494
DeconRNASeq	LM22-Full.tsv	E	CD8 T Cells	0.299460192906	0.846	0.546539807094	0.298705760739
DeconRNASeq	LM22-Full.tsv	F	B Cells	0.0692742480365	0.027	0.0422742480365	0.00178711204705
DeconRNASeq	LM22-Full.tsv	F	Monocytes	0.156887178749	0.055	0.101887178749	0.0103809971935
DeconRNASeq	LM22-Full.tsv	F	NK Cells	0.389292823024	0.885	0.495707176976	0.245725605306
DeconRNASeq	LM22-Full.tsv	F	Neutrophils	0.0895753492305	0.017	0.0725753492305	0.00526718131594
DeconRNASeq	LM22-Full.tsv	F	CD4 T Cells	0.0894098194663	0.011	0.0784098194663	0.00614809978873
DeconRNASeq	LM22-Full.tsv	F	CD8 T Cells	0.142761722	0.005	0.137761722	0.0189782920483
DeconRNASeq	LM22-Full.tsv	G	B Cells	0.129205408539	0.159	0.0297945914606	0.000887717680305
DeconRNASeq	LM22-Full.tsv	G	Monocytes	0.208062151282	0.319	0.110937848718	0.0123072062782
DeconRNASeq	LM22-Full.tsv	G	NK Cells	0.177241952666	0.016	0.161241952666	0.0259989672995
DeconRNASeq	LM22-Full.tsv	G	Neutrophils	0.241804236936	0.395	0.153195763064	0.0234689418208
DeconRNASeq	LM22-Full.tsv	G	CD4 T Cells	0.122912405937	0.08	0.0429124059368	0.00184147458328
