Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
AbsCIBERSORT	LM22-Full.tsv	Mix_1	B Cells	0.1228206226	0.114803625	0.00801699759984	6.42722505159e-05
AbsCIBERSORT	LM22-Full.tsv	Mix_1	CD4 T Cells	0.123551498693	0.160552438	0.0370009393074	0.00136906950963
AbsCIBERSORT	LM22-Full.tsv	Mix_1	NK Cells	0.268139758103	0.246870954	0.021268804103	0.000452362027971
AbsCIBERSORT	LM22-Full.tsv	Mix_1	Monocytes	0.167624543324	0.391022874	0.223398330676	0.0499068141487
AbsCIBERSORT	LM22-Full.tsv	Mix_1	CD8 T Cells	0.30614740021	0.086750108	0.21939729221	0.0481351718291
AbsCIBERSORT	LM22-Full.tsv	Mix_2	B Cells	0.178746202014	0.281553398	0.102807195986	0.0105693195466
AbsCIBERSORT	LM22-Full.tsv	Mix_2	CD4 T Cells	0.0987687171775	0.295646727	0.196878009823	0.0387609507517
AbsCIBERSORT	LM22-Full.tsv	Mix_2	NK Cells	0.199850825105	0.206702161	0.00685133589513	4.69408035479e-05
AbsCIBERSORT	LM22-Full.tsv	Mix_2	Monocytes	0.0935845719364	0.196680238	0.103095666064	0.0106287163611
AbsCIBERSORT	LM22-Full.tsv	Mix_2	CD8 T Cells	0.273126981415	0.019417476	0.253709505415	0.0643685131381
AbsCIBERSORT	LM22-Full.tsv	Mix_3	B Cells	0.0687243936016	0.09283461	0.0241102163984	0.000581302534776
AbsCIBERSORT	LM22-Full.tsv	Mix_3	CD4 T Cells	0.0118538073918	0.07976566	0.0679118526082	0.00461201972468
AbsCIBERSORT	LM22-Full.tsv	Mix_3	NK Cells	0.236249241196	0.309148265	0.0728990238039	0.00531426767156
AbsCIBERSORT	LM22-Full.tsv	Mix_3	Monocytes	0.0828574157496	0.17260027	0.0897428542504	0.00805377988901
AbsCIBERSORT	LM22-Full.tsv	Mix_3	CD8 T Cells	0.513097707135	0.345651194	0.167446513135	0.028038334761
AbsCIBERSORT	LM22-Full.tsv	Mix_4	B Cells	0.0954544125741	0.14825841	0.0528039974259	0.00278826214416
AbsCIBERSORT	LM22-Full.tsv	Mix_4	CD4 T Cells	0.0555092546834	0.213456386	0.157947131317	0.0249472962911
AbsCIBERSORT	LM22-Full.tsv	Mix_4	NK Cells	0.240762307967	0.294730575	0.0539682670326	0.0029125738465
AbsCIBERSORT	LM22-Full.tsv	Mix_4	Monocytes	0.058309037946	0.1128312	0.054522162054	0.00297266615504
AbsCIBERSORT	LM22-Full.tsv	Mix_4	CD8 T Cells	0.462963177847	0.23072343	0.232239747847	0.0539353004799
AbsCIBERSORT	LM22-Full.tsv	Mix_5	B Cells	0.339536978256	0.426745778	0.0872087997441	0.0076053747528
AbsCIBERSORT	LM22-Full.tsv	Mix_5	CD4 T Cells	0.0831613933877	0.096759471	0.0135980776123	0.00018490771475
AbsCIBERSORT	LM22-Full.tsv	Mix_5	NK Cells	0.260802494273	0.297124601	0.0363221067266	0.00131929543706
AbsCIBERSORT	LM22-Full.tsv	Mix_5	Monocytes	0.0279544489278	0.057507987	0.0295535380722	0.000873411612586
AbsCIBERSORT	LM22-Full.tsv	Mix_5	CD8 T Cells	0.287090156217	0.121862163	0.165227993217	0.0273002897427
AbsCIBERSORT	LM22-Full.tsv	Mix_6	B Cells	0.131309644603	0.194472362	0.0631627173972	0.003989528869
AbsCIBERSORT	LM22-Full.tsv	Mix_6	CD4 T Cells	0.0395104978001	0.007035176	0.0324753218001	0.00105464652602
AbsCIBERSORT	LM22-Full.tsv	Mix_6	NK Cells	0.203190376038	0.191959799	0.0112305770377	0.000126125860601
